cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
5,1780260313.606249,1,1,1.020000,0.000000,0
5,1780260313.606249,2,2,0.000000,0.000000,0
5,1780260313.606249,3,3,0.000000,0.000000,0
5,1780260313.606249,4,4,0.000000,0.000000,0
5,1780260313.606249,5,,0.000000,0.000000,0
7,1780260315.387284,1,1,1.020000,0.000000,1
7,1780260315.387284,2,2,1.020000,0.000000,0
7,1780260315.387284,3,3,0.000000,0.000000,0
7,1780260315.387284,4,4,0.000000,0.000000,0
7,1780260315.387284,5,,0.000000,0.000000,0
8,1780260317.123794,1,1,1.020000,399.696983,1
8,1780260317.123794,2,2,1.014809,0.000000,1
8,1780260317.123794,3,3,1.014809,0.000000,0
8,1780260317.123794,4,4,0.000000,0.000000,0
8,1780260317.123794,5,,0.000000,0.000000,0
9,1780260318.473272,1,1,1.020000,1282.842335,1
9,1780260318.473272,2,2,1.010061,908.369801,1
9,1780260318.473272,3,3,1.008352,552.500162,1
9,1780260318.473272,4,4,1.010000,468.196137,1
9,1780260318.473272,5,,1.006988,0.000000,1
11,1780260319.669473,1,1,1.020000,1282.842335,1
11,1780260319.669473,2,2,1.010061,908.369801,1
11,1780260319.669473,3,3,1.008352,552.500162,1
11,1780260319.669473,4,4,1.010000,468.196137,1
11,1780260319.669473,5,,1.006988,0.000000,1
13,1780260320.862862,1,1,1.020000,1313.738056,1
13,1780260320.862862,2,2,1.009740,913.502641,1
13,1780260320.862862,3,3,1.008150,562.620584,1
13,1780260320.862862,4,4,1.010000,468.196137,1
13,1780260320.862862,5,,1.006988,0.000000,1
14,1780260321.201249,1,1,1.020000,1267.341768,1
14,1780260321.201249,2,2,1.009975,866.601604,1
14,1780260321.201249,3,3,1.008464,587.813226,1
14,1780260321.201249,4,4,1.010000,504.621554,1
14,1780260321.201249,5,,1.006875,0.000000,1
16,1780260321.517567,1,1,1.020000,1267.341768,1
16,1780260321.517567,2,2,1.009975,866.601604,1
16,1780260321.517567,3,3,1.008464,587.813226,1
16,1780260321.517567,4,4,1.010000,504.621554,1
16,1780260321.517567,5,,1.006875,0.000000,1
17,1780260321.921313,1,1,1.020000,1249.709129,1
17,1780260321.921313,2,2,1.010006,939.645855,1
17,1780260321.921313,3,3,1.008259,597.702648,1
17,1780260321.921313,4,4,1.010000,504.621554,1
17,1780260321.921313,5,,1.006875,0.000000,1
18,1780260322.267802,1,1,1.020000,828.215055,1
18,1780260322.267802,2,2,1.007715,477.115974,1
18,1780260322.267802,3,3,1.004842,0.000000,0
18,1780260322.267802,4,4,0.000000,0.000000,0
18,1780260322.267802,5,,0.000000,0.000000,0
19,1780260322.522726,1,1,1.020000,0.000000,0
19,1780260322.522726,2,2,0.000000,0.000000,1
19,1780260322.522726,3,3,0.000000,0.000000,0
19,1780260322.522726,4,4,0.000000,0.000000,0
19,1780260322.522726,5,,0.000000,0.000000,0
20,1780260322.877617,1,1,1.020000,0.000000,0
20,1780260322.877617,2,2,0.000000,0.000000,0
20,1780260322.877617,3,3,0.000000,0.000000,0
20,1780260322.877617,4,4,0.000000,0.000000,1
20,1780260322.877617,5,,0.000000,0.000000,1
21,1780260323.167442,1,1,1.020000,0.000000,0
21,1780260323.167442,2,2,0.000000,0.000000,0
21,1780260323.167442,3,3,0.000000,0.000000,0
21,1780260323.167442,4,4,0.000000,0.000000,1
21,1780260323.167442,5,,0.000000,0.000000,1
22,1780260323.638884,1,1,1.020000,888.318915,1
22,1780260323.638884,2,2,1.010016,461.972764,1
22,1780260323.638884,3,3,1.008476,129.088218,1
22,1780260323.638884,4,4,1.010000,0.000000,0
22,1780260323.638884,5,,0.000000,0.000000,1
23,1780260324.632284,1,1,1.020000,888.723200,1
23,1780260324.632284,2,2,1.010012,461.970394,1
23,1780260324.632284,3,3,1.008474,129.247659,1
23,1780260324.632284,4,4,1.010000,0.000000,0
23,1780260324.632284,5,,0.000000,0.000000,0
24,1780260325.595171,1,1,1.020000,262.731184,1
24,1780260325.595171,2,2,1.016857,0.000000,0
24,1780260325.595171,3,3,0.000000,0.000000,0
24,1780260325.595171,4,4,0.000000,0.000000,1
24,1780260325.595171,5,,0.000000,0.000000,1
25,1780260326.715739,1,1,1.020000,1334.101988,1
25,1780260326.715739,2,2,1.010365,940.678709,1
25,1780260326.715739,3,3,1.008678,563.381985,1
25,1780260326.715739,4,4,1.010000,481.604857,1
25,1780260326.715739,5,,1.007384,0.000000,1
26,1780260327.499830,1,1,1.020000,1224.958588,1
26,1780260327.499830,2,2,1.009813,861.673892,1
26,1780260327.499830,3,3,1.008404,557.135755,1
26,1780260327.499830,4,4,1.010000,463.650102,1
26,1780260327.499830,5,,1.007456,0.000000,0
27,1780260328.570719,1,1,1.020000,0.000000,0
27,1780260328.570719,2,2,0.000000,0.000000,1
27,1780260328.570719,3,3,0.000000,0.000000,0
27,1780260328.570719,4,4,0.000000,0.000000,1
27,1780260328.570719,5,,0.000000,0.000000,1
28,1780260329.654693,1,1,1.020000,0.000000,0
28,1780260329.654693,2,2,0.000000,0.000000,0
28,1780260329.654693,3,3,0.000000,0.000000,0
28,1780260329.654693,4,4,0.000000,0.000000,1
28,1780260329.654693,5,,0.000000,0.000000,1
29,1780260330.579813,1,1,1.020000,852.756153,1
29,1780260330.579813,2,2,1.008106,415.032074,1
29,1780260330.579813,3,3,1.005663,0.000000,0
29,1780260330.579813,4,4,0.000000,0.000000,1
29,1780260330.579813,5,,0.000000,0.000000,0
30,1780260331.595414,1,1,1.020000,318.067656,1
30,1780260331.595414,2,2,1.015226,0.000000,0
30,1780260331.595414,3,3,0.000000,0.000000,0
30,1780260331.595414,4,4,0.000000,0.000000,1
30,1780260331.595414,5,,0.000000,0.000000,1
31,1780260332.665875,1,1,1.020000,1298.631399,1
31,1780260332.665875,2,2,1.009429,924.959078,1
31,1780260332.665875,3,3,1.007921,573.291728,1
31,1780260332.665875,4,4,1.010000,466.252012,1
31,1780260332.665875,5,,1.007021,0.000000,0
32,1780260333.708516,1,1,1.020000,921.042543,1
32,1780260333.708516,2,2,1.006398,530.411702,1
32,1780260333.708516,3,3,1.002996,0.000000,0
32,1780260333.708516,4,4,0.000000,0.000000,1
32,1780260333.708516,5,,0.000000,0.000000,0
33,1780260334.556345,1,1,1.020000,0.000000,0
33,1780260334.556345,2,2,0.000000,0.000000,0
33,1780260334.556345,3,3,0.000000,0.000000,0
33,1780260334.556345,4,4,0.000000,0.000000,1
33,1780260334.556345,5,,0.000000,0.000000,1
34,1780260335.644089,1,1,1.020000,804.217100,1
34,1780260335.644089,2,2,1.008147,373.174715,1
34,1780260335.644089,3,3,1.005914,0.000000,0
34,1780260335.644089,4,4,0.000000,0.000000,1
34,1780260335.644089,5,,0.000000,0.000000,0
35,1780260336.748340,1,1,1.020000,428.661322,1
35,1780260336.748340,2,2,1.014646,0.000000,0
35,1780260336.748340,3,3,0.000000,0.000000,1
35,1780260336.748340,4,4,0.000000,0.000000,1
35,1780260336.748340,5,,0.000000,0.000000,0
36,1780260337.697265,1,1,1.020000,428.661322,1
36,1780260337.697265,2,2,1.014646,0.000000,0
36,1780260337.697265,3,3,0.000000,0.000000,0
36,1780260337.697265,4,4,0.000000,0.000000,1
36,1780260337.697265,5,,0.000000,0.000000,1
37,1780260338.662308,1,1,1.020000,1254.489937,1
37,1780260338.662308,2,2,1.010895,962.409669,1
37,1780260338.662308,3,3,1.009030,562.084512,1
37,1780260338.662308,4,4,1.010000,510.520521,1
37,1780260338.662308,5,,1.006647,0.000000,0
38,1780260339.741531,1,1,1.020000,733.057565,1
38,1780260339.741531,2,2,1.009597,371.820224,1
38,1780260339.741531,3,3,1.007298,0.000000,0
38,1780260339.741531,4,4,0.000000,0.000000,1
38,1780260339.741531,5,,0.000000,0.000000,1
39,1780260340.624974,1,1,1.020000,0.000000,0
39,1780260340.624974,2,2,0.000000,0.000000,0
39,1780260340.624974,3,3,0.000000,0.000000,0
39,1780260340.624974,4,4,0.000000,0.000000,1
39,1780260340.624974,5,,0.000000,0.000000,1
40,1780260341.629971,1,1,1.020000,1162.967446,1
40,1780260341.629971,2,2,1.010955,824.090974,1
40,1780260341.629971,3,3,1.009356,553.074802,1
40,1780260341.629971,4,4,1.010000,505.756480,1
40,1780260341.629971,5,,1.006958,0.000000,1
41,1780260342.740376,1,1,1.020000,323.899610,1
41,1780260342.740376,2,2,1.015128,0.000000,0
41,1780260342.740376,3,3,0.000000,0.000000,0
41,1780260342.740376,4,4,0.000000,0.000000,1
41,1780260342.740376,5,,0.000000,0.000000,1
42,1780260343.746131,1,1,1.020000,342.505778,1
42,1780260343.746131,2,2,1.015349,0.000000,0
42,1780260343.746131,3,3,0.000000,0.000000,0
42,1780260343.746131,4,4,0.000000,0.000000,1
42,1780260343.746131,5,,0.000000,0.000000,1
43,1780260344.588800,1,1,1.020000,818.400078,1
43,1780260344.588800,2,2,1.007758,502.140470,1
43,1780260344.588800,3,3,1.004622,0.000000,0
43,1780260344.588800,4,4,0.000000,0.000000,1
43,1780260344.588800,5,,0.000000,0.000000,1
45,1780260346.652895,1,1,1.020000,753.036754,1
45,1780260346.652895,2,2,1.009877,465.738866,1
45,1780260346.652895,3,3,1.007428,0.000000,0
45,1780260346.652895,4,4,0.000000,0.000000,1
45,1780260346.652895,5,,0.000000,0.000000,1
47,1780260348.730602,1,1,1.020000,878.254719,1
47,1780260348.730602,2,2,1.008490,468.241651,1
47,1780260348.730602,3,3,1.006028,0.000000,0
47,1780260348.730602,4,4,0.000000,0.000000,1
47,1780260348.730602,5,,0.000000,0.000000,1
49,1780260350.635758,1,1,1.020000,1111.925104,1
49,1780260350.635758,2,2,1.011233,843.504832,1
49,1780260350.635758,3,3,1.009462,500.940402,1
49,1780260350.635758,4,4,1.010000,468.881545,1
49,1780260350.635758,5,,1.006893,0.000000,1
50,1780260351.537186,1,1,1.020000,1204.480452,1
50,1780260351.537186,2,2,1.010589,890.668011,1
50,1780260351.537186,3,3,1.009071,558.896665,1
50,1780260351.537186,4,4,1.010000,510.709655,1
50,1780260351.537186,5,,1.006602,0.000000,1
51,1780260352.682840,1,1,1.020000,396.885591,1
51,1780260352.682840,2,2,1.014560,0.000000,0
51,1780260352.682840,3,3,0.000000,0.000000,0
51,1780260352.682840,4,4,0.000000,0.000000,1
51,1780260352.682840,5,,0.000000,0.000000,1
52,1780260353.691686,1,1,1.020000,0.000000,0
52,1780260353.691686,2,2,0.000000,0.000000,0
52,1780260353.691686,3,3,0.000000,0.000000,0
52,1780260353.691686,4,4,0.000000,0.000000,1
52,1780260353.691686,5,,0.000000,0.000000,1
53,1780260354.596366,1,1,1.020000,0.000000,0
53,1780260354.596366,2,2,0.000000,0.000000,0
53,1780260354.596366,3,3,0.000000,0.000000,0
53,1780260354.596366,4,4,0.000000,0.000000,1
53,1780260354.596366,5,,0.000000,0.000000,1
55,1780260356.712783,1,1,1.020000,724.691215,1
55,1780260356.712783,2,2,1.010111,329.953201,1
55,1780260356.712783,3,3,1.008307,0.000000,0
55,1780260356.712783,4,4,0.000000,0.000000,1
55,1780260356.712783,5,,0.000000,0.000000,1
56,1780260357.700694,1,1,1.020000,292.522224,1
56,1780260357.700694,2,2,1.016502,0.000000,0
56,1780260357.700694,3,3,0.000000,0.000000,0
56,1780260357.700694,4,4,0.000000,0.000000,1
56,1780260357.700694,5,,0.000000,0.000000,1
58,1780260359.695301,1,1,1.020000,1308.466093,1
58,1780260359.695301,2,2,1.009904,942.439515,1
58,1780260359.695301,3,3,1.008518,567.671652,1
58,1780260359.695301,4,4,1.010000,491.443876,1
58,1780260359.695301,5,,1.006829,0.000000,1
59,1780260360.735894,1,1,1.020000,665.304020,1
59,1780260360.735894,2,2,1.010762,379.381960,1
59,1780260360.735894,3,3,1.008756,0.000000,0
59,1780260360.735894,4,4,0.000000,0.000000,1
59,1780260360.735894,5,,0.000000,0.000000,1
60,1780260361.701767,1,1,1.020000,0.000000,0
60,1780260361.701767,2,2,0.000000,0.000000,0
60,1780260361.701767,3,3,0.000000,0.000000,0
60,1780260361.701767,4,4,0.000000,0.000000,1
60,1780260361.701767,5,,0.000000,0.000000,1
61,1780260362.703664,1,1,1.020000,1176.598863,1
61,1780260362.703664,2,2,1.010259,917.769167,1
61,1780260362.703664,3,3,1.008231,557.799283,1
61,1780260362.703664,4,4,1.010000,464.410641,1
61,1780260362.703664,5,,1.007109,0.000000,1
62,1780260363.711571,1,1,1.020000,448.533164,1
62,1780260363.711571,2,2,1.013319,0.000000,0
62,1780260363.711571,3,3,0.000000,0.000000,0
