timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-10 00:19:44.159489,1,normal,field,h2,h3,0.0
2026-05-10 00:20:04.636343,2,normal,field,h2,h3,0.0
2026-05-10 00:20:25.084443,3,normal,field,h2,h3,0.0
2026-05-10 00:20:45.470546,1,normal,system,h3,h4,0.0
2026-05-10 00:21:05.916392,2,normal,system,h3,h4,0.0
2026-05-10 00:21:26.397748,3,normal,system,h3,h4,0.0
