timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-10 00:21:33.894731,1,normal,field,h2,h3,4.85,ok,,
2026-05-10 00:21:41.471305,2,normal,field,h2,h3,4.99,ok,,
2026-05-10 00:21:48.810585,3,normal,field,h2,h3,5.02,ok,,
2026-05-10 00:21:56.235181,1,normal,system,h3,h4,4.92,ok,,
2026-05-10 00:22:03.843959,2,normal,system,h3,h4,4.96,ok,,
2026-05-10 00:22:11.307215,3,normal,system,h3,h4,4.91,ok,,
