timestamp,run,layer,source,destination,latency_ms
2026-05-05 15:00:17.495157,1,field,h2,h3,5.34
2026-05-05 15:00:17.495185,1,field,h2,h3,0.248
2026-05-05 15:00:17.495190,1,field,h2,h3,0.058
2026-05-05 15:00:17.495194,1,field,h2,h3,0.065
2026-05-05 15:00:17.495197,1,field,h2,h3,0.064
2026-05-05 15:00:17.495200,1,field,h2,h3,0.058
2026-05-05 15:00:17.495203,1,field,h2,h3,0.075
2026-05-05 15:00:17.495206,1,field,h2,h3,0.066
2026-05-05 15:00:17.495209,1,field,h2,h3,0.058
2026-05-05 15:00:17.495212,1,field,h2,h3,0.056
2026-05-05 15:00:17.495215,1,field,h2,h3,0.071
2026-05-05 15:00:17.495218,1,field,h2,h3,0.127
2026-05-05 15:00:17.495221,1,field,h2,h3,0.058
2026-05-05 15:00:17.495224,1,field,h2,h3,0.183
2026-05-05 15:00:17.495227,1,field,h2,h3,0.058
2026-05-05 15:00:17.495230,1,field,h2,h3,0.059
2026-05-05 15:00:17.495233,1,field,h2,h3,0.066
2026-05-05 15:00:17.495236,1,field,h2,h3,0.058
2026-05-05 15:00:17.495239,1,field,h2,h3,0.074
2026-05-05 15:00:17.495242,1,field,h2,h3,0.062
2026-05-05 15:00:37.845966,1,system,h3,h4,46.7
2026-05-05 15:00:37.846027,1,system,h3,h4,0.223
2026-05-05 15:00:37.846036,1,system,h3,h4,0.087
2026-05-05 15:00:37.846041,1,system,h3,h4,0.07
2026-05-05 15:00:37.846045,1,system,h3,h4,0.095
2026-05-05 15:00:37.846049,1,system,h3,h4,0.071
2026-05-05 15:00:37.846053,1,system,h3,h4,0.099
2026-05-05 15:00:37.846057,1,system,h3,h4,0.075
2026-05-05 15:00:37.846061,1,system,h3,h4,0.076
2026-05-05 15:00:37.846064,1,system,h3,h4,0.132
2026-05-05 15:00:37.846068,1,system,h3,h4,0.075
2026-05-05 15:00:37.846072,1,system,h3,h4,0.065
2026-05-05 15:00:37.846075,1,system,h3,h4,0.062
2026-05-05 15:00:37.846079,1,system,h3,h4,0.065
2026-05-05 15:00:37.846082,1,system,h3,h4,0.083
2026-05-05 15:00:37.846086,1,system,h3,h4,0.071
2026-05-05 15:00:37.846089,1,system,h3,h4,0.096
2026-05-05 15:00:37.846094,1,system,h3,h4,0.06
2026-05-05 15:00:37.846097,1,system,h3,h4,0.085
2026-05-05 15:00:37.846101,1,system,h3,h4,0.069
