timestamp,waktu,iterasi_ke,fase,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-17 00:48:11,1,1,normal,no_attack,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 00:48:11,1,1,normal,no_attack,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 00:48:11,1,1,normal,no_attack,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 00:48:11,1,1,normal,no_attack,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 00:48:11,1,1,normal,no_attack,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-17 00:48:15,2,1,normal,no_attack,1,1.019000,1.019000,810.466667,810.466667,1.000000,1,1
2026-05-17 00:48:15,2,1,normal,no_attack,2,1.009000,1.009000,398.200000,398.200000,1.000000,1,1
2026-05-17 00:48:15,2,1,normal,no_attack,3,1.004000,1.004000,394.866667,394.866667,1.000000,1,1
2026-05-17 00:48:15,2,1,normal,no_attack,4,1.013000,1.013000,479.100000,479.100000,1.000000,1,1
2026-05-17 00:48:15,2,1,normal,no_attack,5,1.011000,1.011000,492.500000,492.500000,1.000000,1,1
2026-05-17 00:48:19,3,1,normal,no_attack,1,1.021000,1.021000,851.033333,851.033333,1.020000,0,1
2026-05-17 00:48:19,3,1,normal,no_attack,2,1.004000,1.004000,441.566667,441.566667,1.003309,0,1
2026-05-17 00:48:19,3,1,normal,no_attack,3,1.007000,1.007000,430.133333,430.133333,1.000252,1,1
2026-05-17 00:48:19,3,1,normal,no_attack,4,1.004000,1.004000,490.033333,490.033333,1.010000,1,1
2026-05-17 00:48:19,3,1,normal,no_attack,5,1.005000,1.005000,467.100000,467.100000,1.006720,1,1
2026-05-17 00:48:23,4,1,normal,no_attack,1,1.020000,1.020000,739.100000,739.100000,1.020000,0,1
2026-05-17 00:48:23,4,1,normal,no_attack,2,1.012000,1.012000,287.000000,287.000000,1.001924,0,1
2026-05-17 00:48:23,4,1,normal,no_attack,3,1.008000,1.008000,446.266667,446.266667,0.998646,1,1
2026-05-17 00:48:23,4,1,normal,no_attack,4,1.008000,1.008000,466.333333,466.333333,1.010000,1,1
2026-05-17 00:48:23,4,1,normal,no_attack,5,1.009000,1.009000,468.033333,468.033333,1.006766,1,1
2026-05-17 00:48:27,5,1,normal,no_attack,1,1.018000,1.018000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:48:27,5,1,normal,no_attack,2,1.009000,1.009000,287.800000,287.800000,1.005319,0,0
2026-05-17 00:48:27,5,1,normal,no_attack,3,1.009000,1.009000,446.066667,446.066667,1.001369,1,1
2026-05-17 00:48:27,5,1,normal,no_attack,4,1.008000,1.008000,462.300000,462.300000,1.010000,1,1
2026-05-17 00:48:27,5,1,normal,no_attack,5,1.006000,1.006000,468.066667,468.066667,1.006815,1,1
2026-05-17 00:48:32,6,1,normal,no_attack,1,1.017000,1.017000,0.366667,0.366667,1.020000,0,0
2026-05-17 00:48:32,6,1,normal,no_attack,2,1.012000,1.012000,285.700000,285.700000,1.005319,0,0
2026-05-17 00:48:32,6,1,normal,no_attack,3,1.008000,1.008000,447.633333,447.633333,1.001369,1,1
2026-05-17 00:48:32,6,1,normal,no_attack,4,1.003000,1.003000,463.266667,463.266667,1.010000,1,1
2026-05-17 00:48:32,6,1,normal,no_attack,5,1.007000,1.007000,465.033333,465.033333,1.006815,1,1
2026-05-17 00:48:36,7,1,normal,no_attack,1,1.021000,1.021000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:48:36,7,1,normal,no_attack,2,1.006000,1.006000,289.200000,289.200000,1.005319,0,0
2026-05-17 00:48:36,7,1,normal,no_attack,3,1.010000,1.010000,447.100000,447.100000,1.001369,1,1
2026-05-17 00:48:36,7,1,normal,no_attack,4,1.014000,1.014000,464.300000,464.300000,1.010000,1,1
2026-05-17 00:48:36,7,1,normal,no_attack,5,1.008000,1.008000,464.300000,464.300000,1.006815,1,1
2026-05-17 00:48:40,8,1,normal,no_attack,1,1.021000,1.021000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:48:40,8,1,normal,no_attack,2,1.009000,1.009000,286.066667,286.066667,1.005319,0,0
2026-05-17 00:48:40,8,1,normal,no_attack,3,1.005000,1.005000,444.900000,444.900000,1.001369,1,1
2026-05-17 00:48:40,8,1,normal,no_attack,4,1.013000,1.013000,460.700000,460.700000,1.010000,1,1
2026-05-17 00:48:40,8,1,normal,no_attack,5,1.003000,1.003000,466.600000,466.600000,1.006815,1,1
2026-05-17 00:48:44,9,1,normal,no_attack,1,1.024000,1.024000,0.866667,0.866667,1.020000,0,0
2026-05-17 00:48:44,9,1,normal,no_attack,2,1.005000,1.005000,284.166667,284.166667,1.005319,0,0
2026-05-17 00:48:44,9,1,normal,no_attack,3,1.009000,1.009000,444.566667,444.566667,1.001369,1,1
2026-05-17 00:48:44,9,1,normal,no_attack,4,1.006000,1.006000,465.200000,465.200000,1.010000,1,1
2026-05-17 00:48:44,9,1,normal,no_attack,5,1.011000,1.011000,466.500000,466.500000,1.006815,1,1
2026-05-17 00:48:48,10,1,normal,no_attack,1,1.020000,1.020000,0.633333,0.633333,1.020000,0,0
2026-05-17 00:48:48,10,1,normal,no_attack,2,1.015000,1.015000,288.866667,288.866667,1.005319,0,0
2026-05-17 00:48:48,10,1,normal,no_attack,3,1.009000,1.009000,446.500000,446.500000,1.001369,1,1
2026-05-17 00:48:48,10,1,normal,no_attack,4,1.005000,1.005000,465.666667,465.666667,1.010000,1,1
2026-05-17 00:48:48,10,1,normal,no_attack,5,1.010000,1.010000,467.033333,467.033333,1.006815,1,1
2026-05-17 00:48:52,11,1,normal,no_attack,1,1.014000,1.014000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:48:52,11,1,normal,no_attack,2,1.013000,1.013000,285.233333,285.233333,1.005319,0,0
2026-05-17 00:48:52,11,1,normal,no_attack,3,1.007000,1.007000,447.200000,447.200000,1.001369,1,1
2026-05-17 00:48:52,11,1,normal,no_attack,4,1.006000,1.006000,466.166667,466.166667,1.010000,1,1
2026-05-17 00:48:52,11,1,normal,no_attack,5,1.009000,1.009000,466.033333,466.033333,1.006815,1,1
2026-05-17 00:48:56,12,1,normal,no_attack,1,1.020000,1.020000,0.966667,0.966667,1.020000,0,0
2026-05-17 00:48:56,12,1,normal,no_attack,2,1.011000,1.011000,289.666667,289.666667,1.005319,0,0
2026-05-17 00:48:56,12,1,normal,no_attack,3,1.006000,1.006000,445.066667,445.066667,1.001369,1,1
2026-05-17 00:48:56,12,1,normal,no_attack,4,1.013000,1.013000,463.800000,463.800000,1.010000,1,1
2026-05-17 00:48:56,12,1,normal,no_attack,5,1.005000,1.005000,467.666667,467.666667,1.006815,1,1
2026-05-17 00:49:00,13,1,normal,no_attack,1,1.024000,1.024000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:49:00,13,1,normal,no_attack,2,1.006000,1.006000,287.733333,287.733333,1.005319,0,0
2026-05-17 00:49:00,13,1,normal,no_attack,3,1.007000,1.007000,445.233333,445.233333,1.001369,1,1
2026-05-17 00:49:00,13,1,normal,no_attack,4,1.014000,1.014000,462.200000,462.200000,1.010000,1,1
2026-05-17 00:49:00,13,1,normal,no_attack,5,1.011000,1.011000,464.333333,464.333333,1.006815,1,1
2026-05-17 00:49:04,14,1,normal,no_attack,1,1.017000,1.017000,0.933333,0.933333,1.020000,0,0
2026-05-17 00:49:04,14,1,normal,no_attack,2,1.014000,1.014000,289.233333,289.233333,1.005319,0,0
2026-05-17 00:49:04,14,1,normal,no_attack,3,1.009000,1.009000,445.900000,445.900000,1.001369,1,1
2026-05-17 00:49:04,14,1,normal,no_attack,4,1.010000,1.010000,464.600000,464.600000,1.010000,1,1
2026-05-17 00:49:04,14,1,normal,no_attack,5,1.007000,1.007000,466.666667,466.666667,1.006815,1,1
2026-05-17 00:49:08,15,1,normal,no_attack,1,1.021000,1.021000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:49:08,15,1,normal,no_attack,2,1.013000,1.013000,288.800000,288.800000,1.005319,0,0
2026-05-17 00:49:08,15,1,normal,no_attack,3,1.014000,1.014000,446.166667,446.166667,1.001369,1,1
2026-05-17 00:49:08,15,1,normal,no_attack,4,1.008000,1.008000,463.200000,463.200000,1.010000,1,1
2026-05-17 00:49:08,15,1,normal,no_attack,5,1.007000,1.007000,467.633333,467.633333,1.006815,1,1
2026-05-17 00:49:12,16,1,normal,no_attack,1,1.018000,1.018000,0.566667,0.566667,1.020000,0,0
2026-05-17 00:49:12,16,1,normal,no_attack,2,1.016000,1.016000,284.100000,284.100000,1.005319,0,0
2026-05-17 00:49:12,16,1,normal,no_attack,3,1.004000,1.004000,446.033333,446.033333,1.001369,1,1
2026-05-17 00:49:12,16,1,normal,no_attack,4,1.011000,1.011000,464.100000,464.100000,1.010000,1,1
2026-05-17 00:49:12,16,1,normal,no_attack,5,1.006000,1.006000,467.233333,467.233333,1.006815,1,1
2026-05-17 00:49:16,17,1,normal,no_attack,1,1.020000,1.020000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:49:16,17,1,normal,no_attack,2,1.018000,1.018000,288.466667,288.466667,1.005319,0,0
2026-05-17 00:49:16,17,1,normal,no_attack,3,1.006000,1.006000,445.533333,445.533333,1.001369,1,1
2026-05-17 00:49:16,17,1,normal,no_attack,4,1.009000,1.009000,463.666667,463.666667,1.010000,1,1
2026-05-17 00:49:16,17,1,normal,no_attack,5,0.999000,0.999000,465.533333,465.533333,1.006815,1,1
2026-05-17 00:49:20,18,1,normal,no_attack,1,1.023000,1.023000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:49:20,18,1,normal,no_attack,2,1.010000,1.010000,289.366667,289.366667,1.005319,0,0
2026-05-17 00:49:20,18,1,normal,no_attack,3,1.010000,1.010000,447.933333,447.933333,1.001369,1,1
2026-05-17 00:49:20,18,1,normal,no_attack,4,1.004000,1.004000,463.233333,463.233333,1.010000,1,1
2026-05-17 00:49:20,18,1,normal,no_attack,5,1.006000,1.006000,467.200000,467.200000,1.006815,1,1
2026-05-17 00:49:24,19,1,normal,no_attack,1,1.023000,1.023000,0.000000,0.000000,1.020000,0,0
2026-05-17 00:49:24,19,1,normal,no_attack,2,1.014000,1.014000,285.766667,285.766667,1.005319,0,0
2026-05-17 00:49:24,19,1,normal,no_attack,3,1.010000,1.010000,443.433333,443.433333,1.001369,1,1
