cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
7,1780254153.009113,1,1,1.020000,839.313751,1
7,1780254153.009113,2,2,1.010802,444.192838,1
7,1780254153.009113,3,3,1.009240,95.788033,1
7,1780254153.009113,4,4,1.010000,476.797802,1
7,1780254153.009113,5,,1.007112,0.000000,1
8,1780254154.010126,1,1,1.020000,909.353434,1
8,1780254154.010126,2,2,1.010105,510.968160,1
8,1780254154.010126,3,3,1.008387,173.053584,1
8,1780254154.010126,4,4,1.010000,502.685575,1
8,1780254154.010126,5,,1.006629,0.000000,1
9,1780254155.013119,1,1,1.020000,682.070896,1
9,1780254155.013119,2,2,1.010979,365.314707,1
9,1780254155.013119,3,3,1.009226,83.242377,1
9,1780254155.013119,4,4,1.010000,464.460983,1
9,1780254155.013119,5,,1.007012,0.000000,1
10,1780254156.013988,1,1,1.020000,787.105581,1
10,1780254156.013988,2,2,1.010297,410.271809,1
10,1780254156.013988,3,3,1.008631,137.171269,1
10,1780254156.013988,4,4,1.010000,460.748004,1
10,1780254156.013988,5,,1.007540,0.000000,1
11,1780254157.014185,1,1,1.020000,748.845706,1
11,1780254157.014185,2,2,1.010977,378.097674,1
11,1780254157.014185,3,3,1.009396,75.512852,1
11,1780254157.014185,4,4,1.010000,469.441420,1
11,1780254157.014185,5,,1.007042,0.000000,1
12,1780254158.015181,1,1,1.020000,900.386837,1
12,1780254158.015181,2,2,1.010221,472.972835,1
12,1780254158.015181,3,3,1.008695,157.167901,1
12,1780254158.015181,4,4,1.010000,497.969795,1
12,1780254158.015181,5,,1.007170,0.000000,1
13,1780254159.016331,1,1,1.020000,723.107467,1
13,1780254159.016331,2,2,1.010637,405.390787,1
13,1780254159.016331,3,3,1.008886,116.103820,1
13,1780254159.016331,4,4,1.010000,459.860957,1
13,1780254159.016331,5,,1.007550,0.000000,1
14,1780254160.016407,1,1,1.020000,901.616930,1
14,1780254160.016407,2,2,1.009769,487.970302,1
14,1780254160.016407,3,3,1.008218,195.489661,1
14,1780254160.016407,4,4,1.010000,506.755467,1
14,1780254160.016407,5,,1.006862,0.000000,1
15,1780254161.017557,1,1,1.020000,776.849508,1
15,1780254161.017557,2,2,1.010523,458.961178,1
15,1780254161.017557,3,3,1.008662,147.263558,1
15,1780254161.017557,4,4,1.010000,479.369353,1
15,1780254161.017557,5,,1.007396,0.000000,1
16,1780254162.017962,1,1,1.020000,842.684655,1
16,1780254162.017962,2,2,1.010110,501.413618,1
16,1780254162.017962,3,3,1.008272,162.051498,1
16,1780254162.017962,4,4,1.010000,470.470515,1
16,1780254162.017962,5,,1.006847,0.000000,1
17,1780254163.019007,1,1,1.020000,766.332713,1
17,1780254163.019007,2,2,1.010865,475.876321,1
17,1780254163.019007,3,3,1.008790,118.933416,1
17,1780254163.019007,4,4,1.010000,463.234648,1
17,1780254163.019007,5,,1.007083,0.000000,1
18,1780254164.019929,1,1,1.020000,914.913063,1
18,1780254164.019929,2,2,1.009994,489.559113,1
18,1780254164.019929,3,3,1.008461,143.896661,1
18,1780254164.019929,4,4,1.010000,452.960099,1
18,1780254164.019929,5,,1.007381,0.000000,1
19,1780254165.020458,1,1,1.020000,770.091673,1
19,1780254165.020458,2,2,1.010682,383.377088,1
19,1780254165.020458,3,3,1.009123,89.872818,1
19,1780254165.020458,4,4,1.010000,458.995219,1
19,1780254165.020458,5,,1.007143,0.000000,1
20,1780254166.021995,1,1,1.020000,848.453502,1
20,1780254166.021995,2,2,1.010628,509.608681,1
20,1780254166.021995,3,3,1.008506,156.966387,1
20,1780254166.021995,4,4,1.010000,490.295215,1
20,1780254166.021995,5,,1.006786,0.000000,1
21,1780254167.022597,1,1,1.020000,828.679936,1
21,1780254167.022597,2,2,1.010795,417.547707,1
21,1780254167.022597,3,3,1.009173,110.245986,1
21,1780254167.022597,4,4,1.010000,496.606156,1
21,1780254167.022597,5,,1.006730,0.000000,1
22,1780254168.026973,1,1,1.020000,858.446859,1
22,1780254168.026973,2,2,1.010126,462.960001,1
22,1780254168.026973,3,3,1.008424,146.922921,1
22,1780254168.026973,4,4,1.010000,460.549766,1
22,1780254168.026973,5,,1.007065,0.000000,1
23,1780254169.027310,1,1,1.020000,758.564962,1
23,1780254169.027310,2,2,1.011496,488.864610,1
23,1780254169.027310,3,3,1.009400,77.006609,1
23,1780254169.027310,4,4,1.010000,478.121456,1
23,1780254169.027310,5,,1.006801,0.000000,1
24,1780254170.029581,1,1,1.020000,767.512965,1
24,1780254170.029581,2,2,1.011022,361.263955,1
24,1780254170.029581,3,3,1.009366,73.127296,1
24,1780254170.029581,4,4,1.010000,456.157198,1
24,1780254170.029581,5,,1.007396,0.000000,1
25,1780254171.030007,1,1,1.020000,826.671079,1
25,1780254171.030007,2,2,1.010017,426.416838,1
25,1780254171.030007,3,3,1.008556,144.428962,1
25,1780254171.030007,4,4,1.010000,463.725632,1
25,1780254171.030007,5,,1.007456,0.000000,1
26,1780254172.030111,1,1,1.020000,782.052477,1
26,1780254172.030111,2,2,1.010590,436.538193,1
26,1780254172.030111,3,3,1.008957,110.794689,1
26,1780254172.030111,4,4,1.010000,472.679412,1
26,1780254172.030111,5,,1.006980,0.000000,1
27,1780254173.034904,1,1,1.020000,844.560238,1
27,1780254173.034904,2,2,1.010261,416.083487,1
27,1780254173.034904,3,3,1.008708,128.336761,1
27,1780254173.034904,4,4,1.010000,470.560136,1
27,1780254173.034904,5,,1.006943,0.000000,1
28,1780254174.036810,1,1,1.020000,718.079763,1
28,1780254174.036810,2,2,1.010919,385.804180,1
28,1780254174.036810,3,3,1.009094,93.120374,1
28,1780254174.036810,4,4,1.010000,456.663708,1
28,1780254174.036810,5,,1.007290,0.000000,1
29,1780254175.037177,1,1,1.020000,797.949010,1
29,1780254175.037177,2,2,1.010720,494.793775,1
29,1780254175.037177,3,3,1.008487,150.309418,1
29,1780254175.037177,4,4,1.010000,468.013253,1
29,1780254175.037177,5,,1.007254,0.000000,1
30,1780254176.040464,1,1,1.020000,819.325032,1
30,1780254176.040464,2,2,1.010408,509.132360,1
30,1780254176.040464,3,3,1.008539,153.987399,1
30,1780254176.040464,4,4,1.010000,477.459626,1
30,1780254176.040464,5,,1.007296,0.000000,1
31,1780254177.042078,1,1,1.020000,781.284686,1
31,1780254177.042078,2,2,1.010261,374.578432,1
31,1780254177.042078,3,3,1.008872,123.161960,1
31,1780254177.042078,4,4,1.010000,477.527326,1
31,1780254177.042078,5,,1.007049,0.000000,1
32,1780254178.043033,1,1,1.020000,892.445709,1
32,1780254178.043033,2,2,1.009881,508.347637,1
32,1780254178.043033,3,3,1.007923,198.078604,1
32,1780254178.043033,4,4,1.010000,476.942500,1
32,1780254178.043033,5,,1.006970,0.000000,1
33,1780254179.047333,1,1,1.020000,807.722243,1
33,1780254179.047333,2,2,1.010134,389.689397,1
33,1780254179.047333,3,3,1.008742,133.356727,1
33,1780254179.047333,4,4,1.010000,481.256611,1
33,1780254179.047333,5,,1.006904,0.000000,1
34,1780254180.047600,1,1,1.020000,745.479547,1
34,1780254180.047600,2,2,1.011575,440.579864,1
