cmd_id,origin_cycle,ts_sent,bus,breaker_DT
7,12,1780253817.721088,1,1
7,12,1780253817.721088,2,1
7,12,1780253817.721088,3,1
7,12,1780253817.721088,4,1
7,12,1780253817.721088,5,1
1,6,1780253825.674532,1,1
1,6,1780253825.674532,2,1
1,6,1780253825.674532,3,1
1,6,1780253825.674532,4,1
1,6,1780253825.674532,5,1
2,7,1780253826.679836,1,1
2,7,1780253826.679836,2,1
2,7,1780253826.679836,3,1
2,7,1780253826.679836,4,1
2,7,1780253826.679836,5,1
3,8,1780253827.680425,1,1
3,8,1780253827.680425,2,1
3,8,1780253827.680425,3,1
3,8,1780253827.680425,4,1
3,8,1780253827.680425,5,1
4,8,1780253828.688472,1,1
4,8,1780253828.688472,2,1
4,8,1780253828.688472,3,1
4,8,1780253828.688472,4,1
4,8,1780253828.688472,5,1
5,9,1780253829.703323,1,1
5,9,1780253829.703323,2,1
5,9,1780253829.703323,3,1
5,9,1780253829.703323,4,1
5,9,1780253829.703323,5,1
6,11,1780253831.032837,1,1
6,11,1780253831.032837,2,1
6,11,1780253831.032837,3,1
6,11,1780253831.032837,4,1
6,11,1780253831.032837,5,1
7,12,1780253832.028306,1,1
7,12,1780253832.028306,2,1
7,12,1780253832.028306,3,1
7,12,1780253832.028306,4,1
7,12,1780253832.028306,5,1
8,12,1780253833.037041,1,1
8,12,1780253833.037041,2,1
8,12,1780253833.037041,3,1
8,12,1780253833.037041,4,1
8,12,1780253833.037041,5,1
9,14,1780253834.042627,1,1
9,14,1780253834.042627,2,1
9,14,1780253834.042627,3,1
9,14,1780253834.042627,4,1
9,14,1780253834.042627,5,1
10,15,1780253835.053711,1,1
10,15,1780253835.053711,2,1
10,15,1780253835.053711,3,1
10,15,1780253835.053711,4,1
10,15,1780253835.053711,5,1
11,15,1780253836.085484,1,1
11,15,1780253836.085484,2,1
11,15,1780253836.085484,3,1
11,15,1780253836.085484,4,1
11,15,1780253836.085484,5,1
12,17,1780253837.097557,1,1
12,17,1780253837.097557,2,1
12,17,1780253837.097557,3,1
12,17,1780253837.097557,4,1
12,17,1780253837.097557,5,1
13,18,1780253838.127626,1,1
13,18,1780253838.127626,2,1
13,18,1780253838.127626,3,1
13,18,1780253838.127626,4,1
13,18,1780253838.127626,5,1
14,19,1780253839.177461,1,1
14,19,1780253839.177461,2,1
14,19,1780253839.177461,3,1
14,19,1780253839.177461,4,1
14,19,1780253839.177461,5,1
15,20,1780253840.176456,1,1
15,20,1780253840.176456,2,1
15,20,1780253840.176456,3,1
15,20,1780253840.176456,4,1
15,20,1780253840.176456,5,1
16,20,1780253841.196849,1,1
16,20,1780253841.196849,2,1
16,20,1780253841.196849,3,1
16,20,1780253841.196849,4,1
16,20,1780253841.196849,5,1
17,22,1780253842.204998,1,1
17,22,1780253842.204998,2,1
17,22,1780253842.204998,3,1
17,22,1780253842.204998,4,1
17,22,1780253842.204998,5,1
18,23,1780253843.405297,1,1
18,23,1780253843.405297,2,1
18,23,1780253843.405297,3,1
18,23,1780253843.405297,4,1
18,23,1780253843.405297,5,1
19,25,1780253844.418534,1,1
19,25,1780253844.418534,2,1
19,25,1780253844.418534,3,1
19,25,1780253844.418534,4,1
19,25,1780253844.418534,5,1
20,25,1780253845.419874,1,1
20,25,1780253845.419874,2,1
20,25,1780253845.419874,3,1
20,25,1780253845.419874,4,1
20,25,1780253845.419874,5,1
21,26,1780253846.423177,1,1
21,26,1780253846.423177,2,1
21,26,1780253846.423177,3,1
21,26,1780253846.423177,4,1
21,26,1780253846.423177,5,1
22,27,1780253847.417766,1,1
22,27,1780253847.417766,2,1
22,27,1780253847.417766,3,1
22,27,1780253847.417766,4,1
22,27,1780253847.417766,5,1
23,28,1780253848.422893,1,1
23,28,1780253848.422893,2,1
23,28,1780253848.422893,3,1
23,28,1780253848.422893,4,1
23,28,1780253848.422893,5,1
24,28,1780253849.422899,1,1
24,28,1780253849.422899,2,1
24,28,1780253849.422899,3,1
24,28,1780253849.422899,4,1
24,28,1780253849.422899,5,1
25,30,1780253850.441835,1,1
25,30,1780253850.441835,2,1
25,30,1780253850.441835,3,1
25,30,1780253850.441835,4,1
25,30,1780253850.441835,5,1
26,31,1780253851.487179,1,1
