cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
17,1780248345.647748,1780248345.648373,1,1.024396,760.632761,0.972400,1
17,1780248345.655880,1780248345.656428,2,1.006860,290.997878,0.950200,1
17,1780248345.692489,1780248345.697292,3,1.008553,474.286334,0.918000,1
17,1780248345.707684,1780248345.708227,4,1.014214,477.192929,0.868400,1
17,1780248345.716223,1780248345.716743,5,1.010782,451.164184,0.978800,1
18,1780248345.737647,1780248345.738255,1,1.017639,919.213949,0.984600,1
18,1780248345.746680,1780248345.747218,2,1.013386,441.821837,0.942300,1
18,1780248345.754901,1780248345.755556,3,1.009036,484.713535,0.957500,1
18,1780248345.763094,1780248345.763609,4,1.010457,479.596254,0.868400,1
18,1780248345.771883,1780248345.772403,5,1.006471,453.482821,0.978800,1
19,1780248346.740524,1780248346.741109,1,1.021718,772.101259,0.971200,1
19,1780248346.749870,1780248346.750725,2,1.013292,388.848817,0.943000,1
19,1780248346.759483,1780248346.759995,3,1.015032,377.687414,0.937700,1
19,1780248346.768326,1780248346.768971,4,1.008717,463.474507,0.895900,1
19,1780248346.776495,1780248346.777240,5,1.006961,465.319010,0.967400,1
20,1780248347.765076,1780248347.766592,1,1.018990,844.878739,0.983100,1
20,1780248347.776836,1780248347.777775,2,1.016512,334.519647,0.976300,1
20,1780248347.786359,1780248347.787056,3,1.005628,497.199179,0.903700,1
20,1780248347.797013,1780248347.797632,4,1.011195,506.857860,0.820800,1
20,1780248347.807376,1780248347.807944,5,1.005707,491.216053,0.957100,1
21,1780248348.743738,1780248348.744423,1,1.020846,830.250256,0.983000,1
21,1780248348.752220,1780248348.752803,2,1.018290,414.899366,0.969600,1
21,1780248348.760812,1780248348.761328,3,1.007337,382.384161,0.937500,1
21,1780248348.769229,1780248348.769858,4,1.009323,481.005888,0.864100,1
21,1780248348.777857,1780248348.778446,5,0.998816,495.969651,0.956100,1
22,1780248349.745234,1780248349.745892,1,1.023026,853.947157,0.978000,1
22,1780248349.754327,1780248349.755106,2,1.009800,402.896925,0.943200,1
22,1780248349.763485,1780248349.764101,3,1.010569,469.903245,0.927700,1
22,1780248349.772605,1780248349.773176,4,1.004896,494.603269,0.839700,1
22,1780248349.782835,1780248349.783506,5,1.005977,461.001601,0.963000,1
23,1780248350.746019,1780248350.746808,1,1.023275,761.642422,0.982700,1
23,1780248350.754542,1780248350.755302,2,1.014266,267.228685,0.974300,1
23,1780248350.763270,1780248350.763809,3,1.011049,468.061792,0.954800,1
23,1780248350.772112,1780248350.772667,4,1.010528,471.691982,0.884700,1
23,1780248350.780436,1780248350.780989,5,1.006552,482.453321,0.952300,1
24,1780248351.747580,1780248351.748135,1,1.022391,768.512066,0.976000,1
24,1780248351.757411,1780248351.758433,2,1.010735,408.466551,0.975800,0
24,1780248351.767820,1780248351.768454,3,1.012145,351.792611,0.923700,0
24,1780248351.776361,1780248351.777071,4,1.018236,443.146408,0.934500,1
24,1780248351.785193,1780248351.785772,5,1.009744,454.968095,0.980400,1
25,1780248352.748543,1780248352.749125,1,1.020397,416.124175,0.907900,1
25,1780248352.756938,1780248352.757461,2,1.014667,416.024635,0.910300,1
25,1780248352.764482,1780248352.765051,3,1.004418,349.969067,0.923700,1
25,1780248352.773098,1780248352.773621,4,1.011845,443.421929,0.934500,1
25,1780248352.781390,1780248352.781889,5,1.003920,453.161458,0.980400,1
26,1780248353.750664,1780248353.751397,1,1.023799,780.553170,0.971000,1
26,1780248353.760062,1780248353.760576,2,1.015419,353.693393,0.916900,1
26,1780248353.769235,1780248353.769893,3,1.009003,417.322873,0.945700,0
26,1780248353.778799,1780248353.779340,4,1.012298,478.617468,0.873000,1
26,1780248353.786113,1780248353.786962,5,1.004329,473.540498,0.962500,1
26,1780248354.837666,1780248354.838337,1,1.022964,847.766581,0.935500,1
26,1780248354.846825,1780248354.847409,2,1.002084,438.809948,0.952000,0
26,1780248354.856038,1780248354.856669,3,1.005711,411.062424,0.926600,0
26,1780248354.865161,1780248354.866313,4,1.011199,476.848280,0.873000,1
26,1780248354.874313,1780248354.874896,5,1.011494,469.669789,0.962500,1
28,1780248355.893519,1780248355.894184,1,1.023409,330.431041,0.945500,1
28,1780248355.903158,1780248355.903686,2,1.020357,327.929063,0.947100,0
28,1780248355.911657,1780248355.912244,3,1.003768,413.494526,0.926600,0
28,1780248355.920139,1780248355.920695,4,1.010346,476.419618,0.873000,1
28,1780248355.928907,1780248355.929436,5,1.011273,470.804845,0.962500,1
28,1780248356.904938,1780248356.906064,1,1.013110,327.619213,0.920200,1
28,1780248356.914532,1780248356.915072,2,1.002438,305.661508,0.972400,1
28,1780248356.922540,1780248356.923302,3,1.005951,504.516523,0.886400,1
28,1780248356.931093,1780248356.931677,4,1.009971,477.482269,0.873000,1
28,1780248356.939909,1780248356.940420,5,1.007237,473.189782,0.962500,1
30,1780248357.907908,1780248357.908432,1,1.019816,821.927169,0.975800,1
30,1780248357.916657,1780248357.917226,2,1.014474,324.314839,0.910600,1
30,1780248357.925086,1780248357.925747,3,1.006985,493.386523,0.931400,0
30,1780248357.934378,1780248357.935169,4,1.004372,478.008309,0.866800,1
30,1780248357.943546,1780248357.944259,5,1.001112,478.003478,0.981400,1
31,1780248359.103027,1780248359.103924,1,1.016304,779.214187,0.912100,1
31,1780248359.114252,1780248359.114854,2,1.007423,422.057104,0.915200,0
31,1780248359.123799,1780248359.124435,3,1.004225,357.483828,0.918800,0
31,1780248359.133944,1780248359.134851,4,1.015374,479.699736,0.866800,1
31,1780248359.142290,1780248359.142872,5,1.008593,477.900779,0.981400,1
32,1780248360.089323,1780248360.090069,1,1.019406,387.810463,0.952100,1
32,1780248360.096928,1780248360.097457,2,1.013334,391.310392,0.953900,0
32,1780248360.106145,1780248360.106683,3,1.001061,356.236565,0.918800,0
32,1780248360.115183,1780248360.115792,4,1.013022,480.822438,0.866800,1
32,1780248360.124442,1780248360.125054,5,1.007023,477.607854,0.981400,1
33,1780248361.148162,1780248361.148950,1,1.020498,425.164960,0.917500,1
33,1780248361.158584,1780248361.159401,2,1.009308,425.974905,0.919900,1
33,1780248361.167928,1780248361.168566,3,1.008768,356.285016,0.918800,0
33,1780248361.176872,1780248361.177677,4,1.007293,478.476893,0.866800,1
33,1780248361.186591,1780248361.187131,5,1.002405,476.224088,0.981400,1
34,1780248362.160610,1780248362.161262,1,1.016461,704.812886,0.961700,1
34,1780248362.170658,1780248362.171360,2,1.003920,306.958338,0.973900,1
34,1780248362.180908,1780248362.181500,3,1.007075,395.286778,0.957500,0
34,1780248362.191659,1780248362.192188,4,1.012174,479.220071,0.866800,1
34,1780248362.201062,1780248362.201742,5,1.000310,475.087405,0.981400,1
35,1780248363.156334,1780248363.157116,1,1.020873,912.212127,0.960700,1
35,1780248363.165326,1780248363.166397,2,1.010340,431.654669,0.966900,1
35,1780248363.175946,1780248363.176764,3,1.007999,482.889938,0.963400,1
35,1780248363.186304,1780248363.186927,4,1.014001,480.623085,0.866800,1
35,1780248363.197233,1780248363.197932,5,1.008354,473.274032,0.981400,1
36,1780248364.158058,1780248364.158863,1,1.022690,784.264138,0.964300,1
36,1780248364.168363,1780248364.168937,2,1.009109,365.095739,0.917100,1
36,1780248364.177759,1780248364.178457,3,1.013821,420.829468,0.885300,1
36,1780248364.187021,1780248364.187751,4,1.011407,472.235574,0.887200,1
36,1780248364.196038,1780248364.196629,5,1.005217,468.501050,0.989400,1
37,1780248365.167001,1780248365.168046,1,1.025659,774.819684,0.978700,0
37,1780248365.178665,1780248365.179203,2,1.012684,313.853863,0.962700,0
37,1780248365.185187,1780248365.186561,3,1.006283,417.099690,0.918100,0
37,1780248365.198952,1780248365.199777,4,1.010878,452.471411,0.921300,1
37,1780248365.212418,1780248365.212739,5,1.006896,497.506990,0.989800,1
38,1780248366.160704,1780248366.161323,1,1.016952,0.000000,1.000000,0
38,1780248366.171282,1780248366.171826,2,1.013675,312.652615,0.962700,0
38,1780248366.180311,1780248366.180829,3,1.006441,415.970927,0.918100,0
38,1780248366.190387,1780248366.191165,4,1.018000,452.943175,0.921300,1
38,1780248366.199194,1780248366.200014,5,1.008912,493.910622,0.989800,1
39,1780248367.161686,1780248367.162453,1,1.021864,0.721040,1.000000,1
39,1780248367.171152,1780248367.171798,2,1.016052,313.141641,0.962700,0
39,1780248367.180047,1780248367.180667,3,1.008798,418.017000,0.918100,0
39,1780248367.189261,1780248367.189990,4,1.004167,452.783213,0.921300,1
39,1780248367.198859,1780248367.199830,5,1.007975,496.746893,0.989800,1
40,1780248368.172946,1780248368.173475,1,1.023977,291.947343,0.975800,1
40,1780248368.182190,1780248368.182769,2,1.012793,288.233832,0.976900,0
40,1780248368.191768,1780248368.192384,3,1.009874,417.508531,0.918100,0
40,1780248368.202229,1780248368.202898,4,1.008805,449.772017,0.921300,1
40,1780248368.212677,1780248368.213289,5,1.013361,499.356081,0.989800,1
41,1780248369.176478,1780248369.177187,1,1.016417,322.315821,0.907700,1
41,1780248369.184382,1780248369.184964,2,1.020109,325.817057,0.909600,1
41,1780248369.192467,1780248369.193551,3,1.014463,418.448548,0.918100,0
41,1780248369.202192,1780248369.202838,4,1.007384,451.624332,0.921300,1
41,1780248369.212093,1780248369.212754,5,1.000520,496.677822,0.989800,1
42,1780248370.177139,1780248370.177743,1,1.019823,752.684132,0.952700,1
