cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
13,1780248342.124033,1,0,1.020000,867.779833,1
13,1780248342.124033,2,1,1.009982,440.247564,1
13,1780248342.124033,3,2,1.007329,115.855991,1
13,1780248342.124033,4,3,1.010000,459.440349,1
13,1780248342.124033,5,,1.008472,0.000000,1
13,1780248343.124631,1,0,1.020000,727.014386,1
13,1780248343.124631,2,1,1.010444,404.439806,1
13,1780248343.124631,3,2,1.007555,108.181288,1
13,1780248343.124631,4,3,1.010000,459.246395,1
13,1780248343.124631,5,,1.008473,0.000000,1
13,1780248344.125375,1,0,1.020000,727.014386,1
13,1780248344.125375,2,1,1.010444,404.439806,1
13,1780248344.125375,3,2,1.007555,108.181288,1
13,1780248344.125375,4,3,1.010000,459.246395,1
13,1780248344.125375,5,,1.008473,0.000000,1
13,1780248345.128094,1,0,1.020000,727.014386,1
13,1780248345.128094,2,1,1.010444,404.439806,1
13,1780248345.128094,3,2,1.007555,108.181288,1
13,1780248345.128094,4,3,1.010000,459.246395,1
13,1780248345.128094,5,,1.008473,0.000000,1
13,1780248346.142616,1,0,1.020000,727.014386,1
13,1780248346.142616,2,1,1.010444,404.439806,1
13,1780248346.142616,3,2,1.007555,108.181288,1
13,1780248346.142616,4,3,1.010000,459.246395,1
13,1780248346.142616,5,,1.008473,0.000000,1
18,1780248347.154952,1,0,1.020000,925.297823,1
18,1780248347.154952,2,1,1.009531,492.505525,1
18,1780248347.154952,3,2,1.006817,126.002792,1
18,1780248347.154952,4,3,1.010000,452.402104,1
18,1780248347.154952,5,,1.008367,0.000000,1
19,1780248348.158314,1,0,1.020000,1175.398820,1
19,1780248348.158314,2,1,1.008524,624.069816,1
19,1780248348.158314,3,2,1.006540,343.541491,1
19,1780248348.158314,4,3,1.010000,697.040734,1
19,1780248348.158314,5,,1.007288,0.000000,1
20,1780248349.167304,1,0,1.020000,1068.608286,1
20,1780248349.167304,2,1,1.010241,738.457716,1
20,1780248349.167304,3,2,1.006701,370.060373,1
20,1780248349.167304,4,3,1.010000,735.345366,1
20,1780248349.167304,5,,1.006988,0.000000,1
21,1780248350.193270,1,0,1.020000,1260.674739,1
21,1780248350.193270,2,1,1.008694,657.095542,1
21,1780248350.193270,3,2,1.006640,372.592124,1
21,1780248350.193270,4,3,1.010000,737.308982,1
21,1780248350.193270,5,,1.006967,0.000000,1
22,1780248351.194388,1,0,1.020000,1293.568550,1
22,1780248351.194388,2,1,1.007816,910.747240,1
22,1780248351.194388,3,2,1.003819,404.261844,1
22,1780248351.194388,4,3,1.010000,689.953531,1
22,1780248351.194388,5,,1.007253,0.000000,1
23,1780248352.233121,1,0,1.020000,983.561114,1
23,1780248352.233121,2,1,1.011447,722.435350,1
23,1780248352.233121,3,2,1.008178,323.181995,1
23,1780248352.233121,4,3,1.010000,722.964454,1
23,1780248352.233121,5,,1.006977,0.000000,1
24,1780248353.276820,1,0,1.020000,406.350604,1
24,1780248353.276820,2,1,1.015177,0.000000,0
24,1780248353.276820,3,2,0.000000,0.000000,0
24,1780248353.276820,4,3,0.000000,0.000000,1
24,1780248353.276820,5,,0.000000,0.000000,1
25,1780248354.297344,1,0,1.020000,1377.164601,1
25,1780248354.297344,2,1,1.009517,1018.147874,1
25,1780248354.297344,3,2,1.007232,760.123241,1
25,1780248354.297344,4,3,1.010000,676.606180,1
25,1780248354.297344,5,,1.007586,0.000000,1
26,1780248355.312039,1,0,1.020000,987.558037,1
26,1780248355.312039,2,1,1.005987,631.331107,1
26,1780248355.312039,3,2,1.000373,0.000000,0
26,1780248355.312039,4,3,0.000000,0.000000,1
26,1780248355.312039,5,,0.000000,0.000000,1
27,1780248356.313602,1,0,1.020000,433.512569,1
27,1780248356.313602,2,1,1.014221,0.000000,0
27,1780248356.313602,3,2,0.000000,0.000000,0
27,1780248356.313602,4,3,0.000000,0.000000,1
27,1780248356.313602,5,,0.000000,0.000000,1
28,1780248357.404226,1,0,1.020000,329.341830,1
28,1780248357.404226,2,1,1.015535,0.000000,0
28,1780248357.404226,3,2,0.000000,0.000000,0
28,1780248357.404226,4,3,0.000000,0.000000,1
28,1780248357.404226,5,,0.000000,0.000000,1
29,1780248358.405454,1,0,1.020000,1438.416608,1
29,1780248358.405454,2,1,1.009857,1151.340569,1
29,1780248358.405454,3,2,1.006140,800.791107,1
29,1780248358.405454,4,3,1.010000,709.615637,1
29,1780248358.405454,5,,1.007167,0.000000,1
30,1780248359.405916,1,0,1.020000,1073.689275,1
30,1780248359.405916,2,1,1.004289,746.495854,1
30,1780248359.405916,3,2,0.997336,0.000000,0
30,1780248359.405916,4,3,0.000000,0.000000,1
30,1780248359.405916,5,,0.000000,0.000000,1
31,1780248360.407457,1,0,1.020000,419.214962,1
31,1780248360.407457,2,1,1.013770,0.000000,0
31,1780248360.407457,3,2,0.000000,0.000000,0
31,1780248360.407457,4,3,0.000000,0.000000,1
31,1780248360.407457,5,,0.000000,0.000000,1
32,1780248361.452524,1,0,1.020000,390.593120,1
32,1780248361.452524,2,1,1.014833,0.000000,0
32,1780248361.452524,3,2,0.000000,0.000000,0
32,1780248361.452524,4,3,0.000000,0.000000,1
32,1780248361.452524,5,,0.000000,0.000000,1
33,1780248362.545667,1,0,1.020000,783.538798,1
33,1780248362.545667,2,1,1.008427,357.333729,1
33,1780248362.545667,3,2,1.004990,0.000000,0
33,1780248362.545667,4,3,0.000000,0.000000,1
33,1780248362.545667,5,,0.000000,0.000000,1
34,1780248363.548803,1,0,1.020000,1054.284074,1
34,1780248363.548803,2,1,1.006571,596.150724,1
34,1780248363.548803,3,2,1.001509,0.000000,0
34,1780248363.548803,4,3,0.000000,0.000000,1
34,1780248363.548803,5,,0.000000,0.000000,1
35,1780248364.550611,1,0,1.020000,2050.972833,1
