cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
15,1780248342.663494,1,1.020000,779.658351,-146.858064,-37.279158,0.969259,1
15,1780248342.663494,2,1.010507,327.245446,57.946405,24.732171,0.919730,1
15,1780248342.663494,3,1.008649,442.487537,76.841044,36.418407,0.903647,1
15,1780248342.663494,4,1.010000,470.226870,-80.000000,-42.281722,0.884113,1
15,1780248342.663494,5,1.007392,480.081163,90.845860,15.411938,0.985913,1
16,1780248343.672269,1,1.020000,840.130617,-159.209195,-36.177018,0.975142,1
16,1780248343.672269,2,1.010130,351.000294,61.982015,26.860718,0.917546,1
16,1780248343.672269,3,1.008286,505.597149,89.926128,36.701843,0.925857,1
16,1780248343.672269,4,1.010000,514.857195,-80.000000,-58.444313,0.807474,1
16,1780248343.672269,5,1.006847,470.476664,85.909094,27.658186,0.951885,1
17,1780248344.678805,1,1.020000,761.287911,-143.856284,-34.544273,0.972359,1
17,1780248344.678805,2,1.010892,291.185949,53.289474,17.478372,0.950196,1
17,1780248344.678805,3,1.008819,474.725528,83.762381,36.187153,0.917994,1
17,1780248344.678805,4,1.010000,477.404985,-80.000000,-45.162234,0.870820,1
17,1780248344.678805,5,1.007088,462.365634,85.635277,23.179383,0.965265,1
18,1780248345.698256,1,1.020000,918.272066,-175.707356,-31.185664,0.984612,1
18,1780248345.698256,2,1.009973,440.546687,79.883641,28.372319,0.942329,1
18,1780248345.698256,3,1.008443,484.513247,89.132351,26.859906,0.957470,1
18,1780248345.698256,4,1.010000,478.744338,-80.000000,-45.684224,0.868384,1
18,1780248345.698256,5,1.007381,453.055270,85.114810,17.798134,0.978829,1
19,1780248346.689953,1,1.020000,772.086780,-145.719205,-35.766124,0.971174,1
19,1780248346.689953,2,1.010699,387.991036,70.451311,24.872954,0.942958,1
19,1780248346.689953,3,1.009129,377.208466,68.004756,25.200793,0.937687,1
19,1780248346.689953,4,1.010000,464.018064,-80.000000,-39.660459,0.895943,1
19,1780248346.689953,5,1.007112,463.925951,86.115522,22.547386,0.967391,1
20,1780248347.715369,1,1.020000,844.291750,-161.310965,-29.997108,0.983146,1
20,1780248347.715369,2,1.010652,338.373633,63.611711,14.099519,0.976305,1
20,1780248347.715369,3,1.008533,496.841232,86.275588,40.875483,0.903705,1
20,1780248347.715369,4,1.010000,506.508729,-80.000000,-55.677572,0.820783,1
20,1780248347.715369,5,1.006787,490.231820,90.005861,27.233251,0.957146,1
21,1780248348.690907,1,1.020000,831.049518,-158.751986,-29.681662,0.982967,1
21,1780248348.690907,2,1.010783,414.380959,77.378835,19.513935,0.969641,1
21,1780248348.690907,3,1.009160,382.532323,68.953344,25.593168,0.937505,1
21,1780248348.690907,4,1.010000,481.097721,-80.000000,-46.590703,0.864136,1
21,1780248348.690907,5,1.006730,496.699275,91.089702,27.913992,0.956114,1
22,1780248349.699902,1,1.020000,855.704864,-162.637663,-34.681409,0.978011,1
22,1780248349.699902,2,1.010142,401.479957,72.875324,25.681287,0.943150,1
22,1780248349.699902,3,1.008437,467.656428,83.358794,33.537123,0.927732,1
22,1780248349.699902,4,1.010000,495.127317,-80.000000,-51.747976,0.839650,1
22,1780248349.699902,5,1.007068,460.071207,85.005719,23.800846,0.962966,1
23,1780248350.700788,1,1.020000,765.680242,-146.222079,-27.574243,0.982680,1
23,1780248350.700788,2,1.011480,269.401489,50.584302,11.688292,0.974328,1
23,1780248350.700788,3,1.009375,470.305254,86.361656,26.870264,0.954850,1
23,1780248350.700788,4,1.010000,469.895007,-80.000000,-42.144882,0.884738,1
23,1780248350.700788,5,1.006774,482.154755,88.075141,28.218163,0.952317,1
24,1780248351.710825,1,1.020000,768.306151,-145.720335,-32.541466,0.975961,1
24,1780248351.710825,2,1.011014,406.164526,76.340288,17.123075,0.975756,1
24,1780248351.710825,3,1.009354,352.222466,62.569604,25.944063,0.923739,1
24,1780248351.710825,4,1.010000,444.862267,-80.000000,-30.467261,0.934522,1
24,1780248351.710825,5,1.007401,455.377315,85.692125,17.209453,0.980424,1
25,1780248352.708937,1,1.020000,415.063066,-73.233449,-33.810914,0.907908,1
25,1780248352.708937,2,1.013762,415.063066,72.975033,33.190716,0.910271,0
26,1780248353.712421,1,1.020000,779.447943,-147.079936,-36.223332,0.970986,1
26,1780248353.712421,2,1.010601,355.100391,62.694138,27.281910,0.916944,1
26,1780248353.712421,3,1.008965,419.039205,76.178883,26.184605,0.945694,1
26,1780248353.712421,4,1.010000,476.234666,-80.000000,-44.702349,0.872960,1
26,1780248353.712421,5,1.006989,471.207306,87.011511,24.535141,0.962469,1
27,1780248354.834087,1,1.020000,848.019280,-154.178011,-58.210235,0.935542,1
27,1780248354.834087,2,1.008173,436.695046,79.854481,25.678542,0.951990,1
27,1780248354.834087,3,1.005748,411.951755,73.143003,29.688245,0.926582,0
28,1780248355.889729,1,1.020000,328.207079,-60.304147,-20.775349,0.945466,1
28,1780248355.889729,2,1.015549,328.207079,60.142567,20.387558,0.947065,0
29,1780248356.903697,1,1.020000,803.997257,-143.780220,-61.155249,0.920219,1
29,1780248356.903697,2,1.008295,304.417162,56.868254,13.636444,0.972434,1
29,1780248356.903697,3,1.005038,505.449440,85.789062,44.808504,0.886377,0
30,1780248357.886299,1,1.020000,820.381651,-155.570337,-34.867208,0.975792,1
30,1780248357.886299,2,1.010400,321.899600,56.427104,25.612725,0.910585,1
30,1780248357.886299,3,1.008523,492.076722,88.065427,34.418261,0.931394,1
30,1780248357.886299,4,1.010000,479.629762,-80.000000,-46.026845,0.866781,1
30,1780248357.886299,5,1.007302,476.397558,89.726710,17.559048,0.981385,1
31,1780248359.099305,1,1.020000,779.219917,-138.120131,-62.080948,0.912102,1
31,1780248359.099305,2,1.008427,422.104643,74.224910,32.677049,0.915233,1
31,1780248359.099305,3,1.006282,357.119759,62.907924,27.026736,0.918795,0
32,1780248360.083645,1,1.020000,389.690400,-72.100063,-23.167909,0.952056,1
32,1780248360.083645,2,1.014845,389.690400,71.872275,22.621218,0.953869,0
33,1780248361.138242,1,1.020000,426.918974,-76.123566,-32.992749,0.917530,1
33,1780248361.138242,2,1.013726,426.918974,75.850176,32.336614,0.919893,0
34,1780248362.132577,1,1.020000,704.277531,-131.627257,-37.506232,0.961720,1
34,1780248362.132577,2,1.011084,306.468943,57.494193,13.409965,0.973861,1
34,1780248362.132577,3,1.008976,398.185546,73.293922,22.072815,0.957521,0
35,1780248363.141317,1,1.020000,912.915144,-170.438115,-49.254416,0.960689,1
35,1780248363.141317,2,1.008412,430.534941,79.978474,21.111516,0.966882,1
35,1780248363.141317,3,1.005924,482.411675,89.069888,24.793528,0.963373,0
36,1780248364.138916,1,1.020000,782.291279,-146.594871,-40.277603,0.964266,1
36,1780248364.138916,2,1.010224,365.795297,64.569234,28.067855,0.917100,1
36,1780248364.138916,3,1.008492,423.463017,72.031209,37.840244,0.885277,1
