cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
12,1780260635.614091,1780260635.614242,1,1.020000,861.733333,157.736127,56.250693,1
12,1780260635.615860,1780260635.616228,2,1.012000,437.000000,80.146969,26.000163,1
12,1780260635.616967,1780260635.617122,3,1.007000,425.900000,76.940831,27.515457,0
12,1780260635.617447,1780260635.617866,4,1.005000,525.666667,79.888854,61.228600,0
12,1780260635.618495,1780260635.618623,5,1.009000,505.000000,92.402040,29.776732,1
13,1780260636.620517,1780260636.620656,1,1.014000,727.566667,126.307889,61.673668,1
13,1780260636.620993,1780260636.621127,2,1.011000,325.100000,56.521902,26.957193,1
13,1780260636.621313,1780260636.621418,3,1.005000,402.200000,69.627036,32.909071,1
13,1780260636.621628,1780260636.621736,4,1.006000,526.166667,80.044409,61.347821,1
13,1780260636.621919,1780260636.622019,5,1.008000,504.000000,92.127669,29.688316,1
14,1780260637.628337,1780260637.628479,1,1.020000,1353.533333,257.779582,52.344377,1
14,1780260637.628808,1780260637.628930,2,1.010000,645.500000,114.922895,47.136752,1
14,1780260637.629179,1780260637.629291,3,1.006000,678.466667,119.065405,52.288170,1
14,1780260637.629542,1780260637.629658,4,1.013000,518.400000,80.242069,59.763736,0
14,1780260637.630149,1780260637.630419,5,1.004000,508.200000,94.140493,24.244984,1
15,1780260638.629456,1780260638.629576,1,1.024000,900.700000,172.210452,34.968824,1
15,1780260638.631180,1780260638.631517,2,1.006000,326.966667,57.636946,24.605332,0
15,1780260638.632056,1780260638.632185,3,1.008000,442.000000,76.702998,36.363232,0
15,1780260638.632415,1780260638.632523,4,1.014000,418.033333,80.018090,10.929742,1
15,1780260638.634627,1780260638.634767,5,1.010000,504.866667,94.081918,24.229899,1
16,1780260639.630784,1780260639.630904,1,1.017000,525.466667,93.223461,40.939551,0
16,1780260639.631392,1780260639.631537,2,1.018000,350.633333,62.396519,27.048859,1
16,1780260639.632550,1780260639.632701,3,1.010000,664.000000,115.456659,54.735505,0
16,1780260639.633500,1780260639.633663,4,1.010000,420.433333,80.160022,10.949129,1
16,1780260639.634918,1780260639.635075,5,1.006000,507.200000,94.142412,24.245478,1
17,1780260640.641303,1780260640.641445,1,1.021000,0.000000,93.223461,40.939551,1
17,1780260640.643272,1780260640.643495,2,1.017000,350.200000,62.258189,26.988893,1
17,1780260640.643867,1780260640.644000,3,1.015000,442.933333,77.398749,36.693073,0
17,1780260640.645093,1780260640.645271,4,1.008000,419.033333,79.734893,10.891060,1
17,1780260640.646444,1780260640.646576,5,1.006000,762.266667,141.485848,36.438328,1
18,1780260641.694884,1780260641.695001,1,1.018000,928.166667,170.211379,58.619340,1
18,1780260641.695324,1780260641.695657,2,1.012000,437.766667,79.536359,28.256774,1
18,1780260641.700682,1780260641.700852,3,1.001000,486.533333,88.846183,26.763650,0
18,1780260641.704864,1780260641.705017,4,1.011000,629.900000,120.215945,16.420403,1
18,1780260641.707824,1780260641.707936,5,1.005000,761.666667,141.233950,36.373454,1
19,1780260642.696916,1780260642.697076,1,1.020000,765.633333,139.282503,52.334567,1
19,1780260642.697477,1780260642.697611,2,1.016000,389.033333,71.014254,25.061535,1
