cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
90,1780254823.703415,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
1,1780254826.036776,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780254826.036776,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780254826.036776,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780254826.036776,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780254826.036776,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780254826.063921,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780254826.063921,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780254826.063921,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780254826.063921,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780254826.063921,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780254827.179698,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780254827.179698,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780254827.179698,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780254827.179698,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780254827.179698,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780254828.291476,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780254828.291476,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780254828.291476,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780254828.291476,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780254828.291476,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780254829.649880,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780254829.649880,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780254829.649880,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780254829.649880,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780254829.649880,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780254830.662090,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780254830.662090,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780254830.662090,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780254830.662090,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780254830.662090,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780254831.658358,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780254831.658358,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780254831.658358,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780254831.658358,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780254831.658358,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780254832.652225,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780254832.652225,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780254832.652225,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780254832.652225,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780254832.652225,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
9,1780254833.629040,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
10,1780254834.654852,1,1.020000,792.652229,-149.062485,-38.845691,0.967681,1
10,1780254834.654852,2,1.010267,386.189504,69.070533,27.474817,0.929187,1
10,1780254834.654852,3,1.008606,411.659461,71.105429,34.668068,0.898856,1
10,1780254834.654852,4,1.010000,465.464265,-80.000000,-40.283097,0.893159,1
10,1780254834.654852,5,1.007529,462.505309,87.669778,14.012616,0.987466,1
11,1780254835.666141,1,1.020000,378.528869,-69.655988,-23.651329,0.946904,1
11,1780254835.666141,2,1.014895,378.528869,69.441062,23.135506,0.948730,0
12,1780254836.655531,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
13,1780254837.661503,1,1.020000,728.531422,-127.227514,-62.113152,0.898627,1
13,1780254837.661503,2,1.008855,327.817683,56.871442,27.129086,0.902568,1
13,1780254837.661503,3,1.006363,400.713884,69.463591,32.832479,0.904097,0
14,1780254838.672397,1,1.020000,426.913650,-76.564412,-31.953685,0.922855,1
14,1780254838.672397,2,1.013810,426.913650,76.291029,31.297566,0.925174,0
15,1780254839.665459,1,1.020000,0.000000,0.000000,0.000000,1.000000,0
16,1780254840.744022,1,1.020000,859.473725,-153.170753,-66.608281,0.917043,1
16,1780254840.744022,2,1.007392,351.954135,61.982015,26.860718,0.917546,1
16,1780254840.744022,3,1.004398,507.554626,89.926128,36.701843,0.925857,0
17,1780254841.736858,1,1.020000,460.642981,-57.571385,-68.551349,0.643115,1
17,1780254841.736858,2,1.011006,291.152922,53.289474,17.478372,0.950196,1
17,1780254841.736858,3,1.008886,474.694015,83.762381,36.187153,0.917994,1
17,1780254841.736858,4,1.010000,421.714743,-80.000000,13.618829,0.985817,0
18,1780254842.871895,1,1.020000,918.272066,-175.707356,-31.185664,0.984612,1
18,1780254842.871895,2,1.009973,440.546687,79.883641,28.372319,0.942329,1
18,1780254842.871895,3,1.008443,484.513247,89.132351,26.859906,0.957470,1
18,1780254842.871895,4,1.010000,478.744338,-80.000000,-45.684224,0.868384,1
18,1780254842.871895,5,1.007381,453.055270,85.114810,17.798134,0.978829,1
19,1780254843.916772,1,1.020000,386.467716,-70.675347,-25.410640,0.941025,1
19,1780254843.916772,2,1.014683,386.467716,70.451311,24.872954,0.942958,0
