cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780254831.934985,1,1,1.020000,1327.483120,1
6,1780254831.934985,2,2,1.008509,952.126533,1
6,1780254831.934985,3,3,1.006736,478.421605,1
6,1780254831.934985,4,4,1.010000,727.550112,1
6,1780254831.934985,5,,1.005206,0.000000,1
7,1780254832.936952,1,1,1.020000,839.313751,1
7,1780254832.936952,2,2,1.010802,444.192838,1
7,1780254832.936952,3,3,1.009240,95.788033,1
7,1780254832.936952,4,4,1.010000,476.797802,1
7,1780254832.936952,5,,1.007112,0.000000,1
8,1780254833.958782,1,1,1.020000,0.000000,0
8,1780254833.958782,2,2,0.000000,0.000000,0
8,1780254833.958782,3,3,0.000000,0.000000,0
8,1780254833.958782,4,4,0.000000,0.000000,0
8,1780254833.958782,5,,0.000000,0.000000,1
9,1780254834.963088,1,1,1.020000,1318.993793,1
9,1780254834.963088,2,2,1.009876,943.648213,1
9,1780254834.963088,3,3,1.008224,588.375500,1
9,1780254834.963088,4,4,1.010000,502.450871,1
9,1780254834.963088,5,,1.006631,0.000000,1
10,1780254835.971998,1,1,1.020000,381.828344,1
10,1780254835.971998,2,2,1.014525,0.000000,0
10,1780254835.971998,3,3,0.000000,0.000000,0
10,1780254835.971998,4,4,0.000000,0.000000,0
10,1780254835.971998,5,,0.000000,0.000000,1
11,1780254836.972097,1,1,1.020000,0.000000,0
11,1780254836.972097,2,2,0.000000,0.000000,0
11,1780254836.972097,3,3,0.000000,0.000000,0
11,1780254836.972097,4,4,0.000000,0.000000,1
11,1780254836.972097,5,,0.000000,0.000000,1
12,1780254837.972550,1,1,1.020000,1201.610868,1
12,1780254837.972550,2,2,1.002434,625.827200,1
12,1780254837.972550,3,3,0.998498,0.000000,0
12,1780254837.972550,4,4,0.000000,0.000000,0
12,1780254837.972550,5,,0.000000,0.000000,1
13,1780254838.977282,1,1,1.020000,323.801067,1
13,1780254838.977282,2,2,1.015056,0.000000,0
13,1780254838.977282,3,3,0.000000,0.000000,0
13,1780254838.977282,4,4,0.000000,0.000000,1
13,1780254838.977282,5,,0.000000,0.000000,1
14,1780254840.084812,1,1,1.020000,0.000000,0
14,1780254840.084812,2,2,0.000000,0.000000,1
14,1780254840.084812,3,3,0.000000,0.000000,1
14,1780254840.084812,4,4,0.000000,0.000000,0
14,1780254840.084812,5,,0.000000,0.000000,1
15,1780254841.108515,1,1,1.020000,827.086272,1
15,1780254841.108515,2,2,1.007666,400.162565,1
15,1780254841.108515,3,3,1.005178,0.000000,0
15,1780254841.108515,4,4,0.000000,0.000000,1
15,1780254841.108515,5,,0.000000,0.000000,1
16,1780254842.144644,1,1,1.020000,1039.541603,1
16,1780254842.144644,2,2,1.008926,704.453832,1
16,1780254842.144644,3,3,1.006659,283.014305,1
16,1780254842.144644,4,4,1.010000,0.000000,0
16,1780254842.144644,5,,0.000000,0.000000,1
17,1780254843.154498,1,1,1.020000,1177.375323,1
17,1780254843.154498,2,2,1.010660,904.822584,1
17,1780254843.154498,3,3,1.008645,546.926881,1
17,1780254843.154498,4,4,1.010000,463.625360,1
17,1780254843.154498,5,,1.007524,0.000000,1
18,1780254844.210388,1,1,1.020000,437.109924,1
18,1780254844.210388,2,2,1.013971,0.000000,0
18,1780254844.210388,3,3,0.000000,0.000000,0
18,1780254844.210388,4,4,0.000000,0.000000,1
18,1780254844.210388,5,,0.000000,0.000000,1
19,1780254845.247195,1,1,1.020000,0.000000,0
19,1780254845.247195,2,2,0.000000,0.000000,0
19,1780254845.247195,3,3,0.000000,0.000000,0
19,1780254845.247195,4,4,0.000000,0.000000,1
19,1780254845.247195,5,,0.000000,0.000000,1
20,1780254846.249281,1,1,1.020000,878.763985,1
20,1780254846.249281,2,2,1.008185,488.865119,1
20,1780254846.249281,3,3,1.005596,0.000000,0
20,1780254846.249281,4,4,0.000000,0.000000,1
20,1780254846.249281,5,,0.000000,0.000000,1
21,1780254847.272743,1,1,1.020000,411.540449,1
21,1780254847.272743,2,2,1.014933,0.000000,0
21,1780254847.272743,3,3,0.000000,0.000000,0
21,1780254847.272743,4,4,0.000000,0.000000,1
21,1780254847.272743,5,,0.000000,0.000000,1
22,1780254848.379300,1,1,1.020000,1413.977979,1
22,1780254848.379300,2,2,1.010227,1054.601932,1
22,1780254848.379300,3,3,1.008786,763.045537,1
22,1780254848.379300,4,4,1.010000,680.986572,1
22,1780254848.379300,5,,1.006057,0.000000,1
23,1780254849.455697,1,1,1.020000,736.080978,1
23,1780254849.455697,2,2,1.010562,466.146198,1
23,1780254849.455697,3,3,1.008065,0.000000,0
23,1780254849.455697,4,4,0.000000,0.000000,1
23,1780254849.455697,5,,0.000000,0.000000,1
24,1780254850.543880,1,1,1.020000,0.000000,0
24,1780254850.543880,2,2,0.000000,0.000000,0
24,1780254850.543880,3,3,0.000000,0.000000,0
