cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
88,1780252433.086883,1,1,1.020000,668.971299,1
88,1780252433.086883,2,2,1.010101,341.198377,1
88,1780252433.086883,3,3,1.008103,0.000000,0
88,1780252433.086883,4,4,0.000000,0.000000,1
88,1780252433.086883,5,,0.000000,0.000000,1
6,1780252442.897897,1,1,1.020000,830.442576,1
6,1780252442.897897,2,2,1.010010,401.223943,1
6,1780252442.897897,3,3,1.008586,166.043884,1
6,1780252442.897897,4,4,1.010000,502.400532,1
6,1780252442.897897,5,,1.006996,0.000000,1
7,1780252443.943349,1,1,1.020000,839.313751,1
7,1780252443.943349,2,2,1.010802,444.192838,1
7,1780252443.943349,3,3,1.009240,95.788033,1
7,1780252443.943349,4,4,1.010000,476.797802,1
7,1780252443.943349,5,,1.007112,0.000000,1
9,1780252444.945273,1,1,1.020000,913.676321,1
9,1780252444.945273,2,2,1.010103,515.593886,1
9,1780252444.945273,3,3,1.008385,176.614110,1
9,1780252444.945273,4,4,1.010000,502.617206,1
9,1780252444.945273,5,,1.006766,0.000000,1
9,1780252445.946323,1,1,1.020000,689.425765,1
9,1780252445.946323,2,2,1.010976,373.146792,1
9,1780252445.946323,3,3,1.009224,90.123806,1
9,1780252445.946323,4,4,1.010000,460.743792,1
9,1780252445.946323,5,,1.007540,0.000000,1
11,1780252446.961617,1,1,1.020000,922.975174,1
11,1780252446.961617,2,2,1.009632,370.937835,1
11,1780252446.961617,3,3,1.008592,136.758577,1
11,1780252446.961617,4,4,1.010000,465.811964,1
11,1780252446.961617,5,,1.007065,0.000000,1
12,1780252447.965328,1,1,1.020000,1125.902846,1
12,1780252447.965328,2,2,1.010176,723.288398,1
12,1780252447.965328,3,3,1.008664,398.175428,1
12,1780252447.965328,4,4,1.010000,747.953509,1
12,1780252447.965328,5,,1.005742,0.000000,1
13,1780252448.966235,1,1,1.020000,874.321572,1
13,1780252448.966235,2,2,1.009295,402.679795,1
13,1780252448.966235,3,3,1.008078,182.980826,1
13,1780252448.966235,4,4,1.010000,461.322727,1
13,1780252448.966235,5,,1.007542,0.000000,1
14,1780252449.970682,1,1,1.020000,639.647325,1
14,1780252449.970682,2,2,1.010712,0.000000,0
14,1780252449.970682,3,3,0.000000,0.000000,0
14,1780252449.970682,4,4,0.000000,0.000000,0
14,1780252449.970682,5,,0.000000,0.000000,1
15,1780252450.972792,1,1,1.020000,1362.455548,1
15,1780252450.972792,2,2,1.009015,929.315310,1
15,1780252450.972792,3,3,1.007741,626.283538,1
15,1780252450.972792,4,4,1.010000,506.755467,1
15,1780252450.972792,5,,1.006862,0.000000,1
16,1780252451.974635,1,1,1.020000,856.163440,1
16,1780252451.974635,2,2,1.007442,506.365744,1
16,1780252451.974635,3,3,1.004454,0.000000,0
