timestamp,run,layer,source,destination,latency_ms
2026-05-05 15:01:12.900582,1,field,h2,h3,0.757
2026-05-05 15:01:12.900747,1,field,h2,h3,0.051
2026-05-05 15:01:12.900764,1,field,h2,h3,2.01
2026-05-05 15:01:12.900769,1,field,h2,h3,0.071
2026-05-05 15:01:12.900773,1,field,h2,h3,1.42
2026-05-05 15:01:12.900777,1,field,h2,h3,0.066
2026-05-05 15:01:12.900780,1,field,h2,h3,1.61
2026-05-05 15:01:12.900783,1,field,h2,h3,0.063
2026-05-05 15:01:12.900786,1,field,h2,h3,1.92
2026-05-05 15:01:12.900789,1,field,h2,h3,0.056
2026-05-05 15:01:12.900792,1,field,h2,h3,0.058
2026-05-05 15:01:12.900795,1,field,h2,h3,1.16
2026-05-05 15:01:12.900798,1,field,h2,h3,41.0
2026-05-05 15:01:12.900902,1,field,h2,h3,4.18
2026-05-05 15:01:12.901094,1,field,h2,h3,0.057
2026-05-05 15:01:12.901102,1,field,h2,h3,5.68
2026-05-05 15:01:12.901106,1,field,h2,h3,1.26
2026-05-05 15:01:12.901109,1,field,h2,h3,0.284
2026-05-05 15:01:12.901113,1,field,h2,h3,0.167
2026-05-05 15:01:12.901116,1,field,h2,h3,21.0
2026-05-05 15:01:33.306711,1,system,h3,h4,8.46
2026-05-05 15:01:33.306737,1,system,h3,h4,0.096
2026-05-05 15:01:33.306742,1,system,h3,h4,0.863
2026-05-05 15:01:33.306746,1,system,h3,h4,0.503
2026-05-05 15:01:33.306749,1,system,h3,h4,1.01
2026-05-05 15:01:33.306752,1,system,h3,h4,3.49
2026-05-05 15:01:33.306755,1,system,h3,h4,0.069
2026-05-05 15:01:33.306759,1,system,h3,h4,1.61
2026-05-05 15:01:33.306762,1,system,h3,h4,0.55
2026-05-05 15:01:33.306765,1,system,h3,h4,0.279
2026-05-05 15:01:33.306768,1,system,h3,h4,4.23
2026-05-05 15:01:33.306771,1,system,h3,h4,0.667
2026-05-05 15:01:33.306774,1,system,h3,h4,0.106
2026-05-05 15:01:33.306777,1,system,h3,h4,0.518
2026-05-05 15:01:33.306780,1,system,h3,h4,0.16
2026-05-05 15:01:33.306782,1,system,h3,h4,0.652
2026-05-05 15:01:33.306785,1,system,h3,h4,0.419
2026-05-05 15:01:33.306789,1,system,h3,h4,1.74
2026-05-05 15:01:33.306792,1,system,h3,h4,0.176
2026-05-05 15:01:33.306795,1,system,h3,h4,0.856
