cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
4,1780251357.805116,1780251357.805643,1,1.019232,738.433814,0.966900,1
4,1780251357.811267,1780251357.811768,2,1.010322,287.494064,0.915900,1
4,1780251357.816747,1780251357.817266,3,1.006210,444.813380,0.929000,1
4,1780251357.822974,1780251357.823704,4,1.013336,466.636220,0.892200,1
4,1780251357.828598,1780251357.829080,5,1.010111,467.140021,0.973600,1
5,1780251358.810061,1780251358.810648,1,1.021184,887.311323,0.976700,1
5,1780251358.816111,1780251358.816647,2,1.005002,430.082876,0.900500,1
5,1780251358.822023,1780251358.822717,3,1.009519,465.514894,0.942800,1
5,1780251358.827420,1780251358.827919,4,1.004926,515.217501,0.802800,1
5,1780251358.833387,1780251358.833922,5,1.004331,481.231049,0.956200,1
6,1780251359.807570,1780251359.807865,1,1.020916,828.331132,0.970900,1
6,1780251359.811615,1780251359.811913,2,1.011563,440.336648,0.926900,1
6,1780251359.816826,1780251359.817218,3,1.009926,368.224565,0.888700,1
6,1780251359.821640,1780251359.822101,4,1.008017,494.542962,0.845000,1
6,1780251359.826434,1780251359.826722,5,1.008670,501.928841,0.974100,1
7,1780251360.811752,1780251360.812268,1,1.018139,837.657393,0.984200,1
7,1780251360.817403,1780251360.818076,2,1.009968,401.940368,0.958400,1
7,1780251360.822948,1780251360.823435,3,1.010896,409.339308,0.967600,1
7,1780251360.828244,1780251360.828686,4,1.008658,458.431298,0.904000,1
7,1780251360.833811,1780251360.834449,5,1.005438,477.831382,0.972100,1
8,1780251361.810793,1780251361.811260,1,1.017576,911.300471,0.985100,1
8,1780251361.815466,1780251361.815941,2,1.011280,407.565385,0.949500,1
8,1780251361.821839,1780251361.822508,3,1.008145,481.426032,0.932000,1
8,1780251361.826907,1780251361.827446,4,1.003957,523.284276,0.793700,1
8,1780251361.832480,1780251361.832992,5,1.006682,503.007443,0.951800,1
88,1780251631.078894,1780251631.079503,1,1.027170,715.901797,0.963400,1
88,1780251631.083627,1780251631.083988,2,1.009275,330.412749,0.906600,1
88,1780251631.087154,1780251631.087499,3,1.005835,339.978857,0.928500,1
85,1780251902.513299,1780251902.513768,2,1.003920,316.491672,0.926100,1
85,1780251904.605902,1780251904.606359,3,1.007075,433.653445,0.947900,1
85,1780251904.981246,1780251904.981591,4,1.012174,492.020071,0.844200,1
85,1780251904.989828,1780251904.990179,5,1.000310,513.020739,0.958000,1
89,1780251905.008240,1780251905.008705,1,1.020873,860.078793,0.986500,1
89,1780251905.014681,1780251905.015312,2,1.013340,376.088002,0.962500,1
89,1780251905.023475,1780251905.023984,3,1.010999,437.056605,0.947900,1
89,1780251905.028389,1780251905.028812,4,1.014001,493.423085,0.844200,1
89,1780251905.032925,1780251905.034267,5,1.008354,511.207365,0.958000,1
90,1780251906.013108,1780251906.013878,1,1.022690,677.797471,0.959300,1
90,1780251906.058630,1780251906.064164,2,1.010109,287.229072,0.912200,1
90,1780251906.072756,1780251906.074191,3,1.014821,359.196135,0.934700,1
90,1780251906.085043,1780251906.086146,4,1.011407,481.702240,0.869600,1
90,1780251906.094252,1780251906.095181,5,1.004217,506.167716,0.954600,1
91,1780251907.023705,1780251907.024258,1,1.025659,787.119684,0.978600,1
91,1780251907.056360,1780251907.075412,2,1.012684,384.687197,0.961400,1
91,1780251907.084745,1780251907.085528,3,1.006283,372.699690,0.882300,1
91,1780251907.094581,1780251907.095559,4,1.010878,462.171411,0.901900,1
91,1780251907.102613,1780251907.103296,5,1.006896,469.640323,0.977100,1
93,1780251908.112514,1780251908.112941,1,1.016952,913.128204,0.978300,1
93,1780251908.121243,1780251908.121787,2,1.012675,439.552615,0.931700,1
93,1780251908.131601,1780251908.132047,3,1.005441,477.037594,0.886800,1
93,1780251908.138626,1780251908.139167,4,1.018000,525.176508,0.794200,1
93,1780251908.144443,1780251908.144941,5,1.008912,487.343955,0.975100,1
93,1780251909.030311,1780251909.030879,1,1.021864,914.387707,0.978300,1
93,1780251909.037494,1780251909.038130,2,1.015052,440.041641,0.931700,1
93,1780251909.044099,1780251909.044810,3,1.007798,479.083666,0.886800,1
93,1780251909.051265,1780251909.051932,4,1.004167,525.016547,0.794200,1
93,1780251909.109281,1780251909.111225,5,1.007975,490.180226,0.975100,1
94,1780251910.043320,1780251910.043942,1,1.023977,771.214009,0.977300,1
94,1780251910.053536,1780251910.054036,2,1.006793,285.367165,0.961800,1
94,1780251910.059617,1780251910.060150,3,1.009874,476.475198,0.934000,1
94,1780251910.066095,1780251910.066699,4,1.008805,445.838684,0.929400,1
94,1780251910.072509,1780251910.073051,5,1.014361,455.456081,0.989400,1
