cmd_id,origin_cycle,ts_sent,breaker_DT
1,6,1780249104.720582,1:1;2:1;3:1;4:1;5:1
2,7,1780249105.722338,1:1;2:1;3:1;4:1;5:1
3,8,1780249106.723442,1:1;2:1;3:1;4:1;5:1
4,9,1780249107.724303,1:1;2:1;3:1;4:1;5:1
5,9,1780249108.731122,1:1;2:1;3:1;4:1;5:1
6,11,1780249109.734357,1:1;2:1;3:1;4:1;5:1
87,93,1780249194.069234,1:1;2:1;3:1;4:1;5:1
88,94,1780249195.127189,1:1;2:1;3:1;4:1;5:1
89,95,1780249196.134840,1:1;2:1;3:1;4:1;5:1
90,97,1780249197.566598,1:1;2:1;3:1;4:1;5:1
91,98,1780249198.584417,1:1;2:1;3:1;4:1;5:1
92,99,1780249199.585230,1:1;2:1;3:1;4:1;5:1
93,100,1780249200.700727,1:1;2:1;3:1;4:1;5:1
94,100,1780249201.703874,1:1;2:1;3:1;4:1;5:1
95,102,1780249202.704146,1:1;2:1;3:1;4:1;5:1
96,103,1780249203.707176,1:1;2:1;3:1;4:1;5:1
97,104,1780249204.707593,1:1;2:1;3:1;4:1;5:1
98,105,1780249205.710518,1:1;2:1;3:1;4:1;5:1
99,106,1780249206.713063,1:1;2:1;3:1;4:1;5:1
100,107,1780249207.714630,1:1;2:1;3:1;4:1;5:1
101,108,1780249208.720616,1:1;2:1;3:1;4:1;5:1
102,109,1780249209.732679,1:1;2:1;3:1;4:1;5:1
103,110,1780249210.735806,1:1;2:1;3:1;4:1;5:1
104,111,1780249211.739572,1:1;2:1;3:1;4:1;5:1
