cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780249099.120878,1:1;2:1;3:1;4:1;5:1
0,0,1780249100.122488,1:1;2:1;3:1;4:1;5:1
0,0,1780249101.149342,1:1;2:1;3:1;4:1;5:1
0,0,1780249102.150772,1:1;2:1;3:1;4:1;5:1
0,0,1780249103.151057,1:1;2:1;3:1;4:1;5:1
0,0,1780249104.152098,1:1;2:1;3:1;4:1;5:1
0,0,1780249105.153168,1:1;2:1;3:1;4:1;5:1
1,6,1780249106.198672,1:1;2:1;3:1;4:1;5:1
2,7,1780249107.211969,1:1;2:1;3:1;4:1;5:1
3,8,1780249108.234034,1:1;2:1;3:1;4:1;5:1
3,8,1780249109.318613,1:1;2:1;3:1;4:1;5:1
4,9,1780249110.338482,1:1;2:1;3:1;4:1;5:1
86,92,1780249194.412089,1:1;2:1;3:1;4:1;5:1
87,93,1780249195.415764,1:1;2:1;3:1;4:1;5:1
88,94,1780249196.422202,1:1;2:1;3:1;4:1;5:1
89,95,1780249197.496013,1:1;2:1;3:1;4:1;5:1
89,95,1780249198.512605,1:1;2:1;3:1;4:1;5:1
90,97,1780249199.513967,1:1;2:1;3:1;4:1;5:1
91,98,1780249200.650576,1:1;2:1;3:1;4:1;5:1
92,99,1780249201.650993,1:1;2:1;3:1;4:1;5:1
93,100,1780249202.653431,1:1;2:1;3:1;4:1;5:1
94,100,1780249203.654145,1:1;2:1;3:1;4:1;5:1
95,102,1780249204.655329,1:1;2:1;3:1;4:1;5:1
96,103,1780249205.658344,1:1;2:1;3:1;4:1;5:1
97,104,1780249206.659433,1:1;2:1;3:1;4:1;5:1
98,105,1780249207.660354,1:1;2:1;3:1;4:1;5:1
99,106,1780249208.666985,1:1;2:1;3:1;4:1;5:1
100,107,1780249209.679237,1:1;2:1;3:1;4:1;5:1
100,107,1780249210.681778,1:1;2:1;3:1;4:1;5:1
101,108,1780249211.682092,1:1;2:1;3:1;4:1;5:1
102,110,1780249212.682885,1:1;2:1;3:1;4:1;5:1
