cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780252437.564137,1:1;2:1;3:1;4:1;5:1
0,0,1780252438.565454,1:1;2:1;3:1;4:1;5:1
0,0,1780252439.588846,1:1;2:1;3:1;4:1;5:1
0,0,1780252440.589994,1:1;2:1;3:1;4:1;5:1
0,0,1780252441.599216,1:1;2:1;3:1;4:1;5:1
0,0,1780252442.600927,1:1;2:1;3:1;4:1;5:1
0,0,1780252443.604601,1:1;2:1;3:1;4:1;5:1
1,6,1780252444.606063,1:1;2:1;3:1;4:1;5:1
2,7,1780252445.606447,1:1;2:1;3:1;4:1;5:1
2,7,1780252446.650236,1:1;2:1;3:1;4:1;5:1
3,9,1780252447.668565,1:1;2:1;3:1;4:1;5:1
4,9,1780252448.759673,1:1;2:1;3:1;4:1;5:1
5,11,1780252449.771273,1:1;2:1;3:1;4:1;5:1
6,12,1780252450.788638,1:1;2:0;3:0;4:0;5:1
8,14,1780252451.824908,1:1;2:1;3:0;4:0;5:1
8,14,1780252452.827165,1:1;2:1;3:0;4:0;5:1
9,15,1780252453.862350,1:0;2:0;3:0;4:1;5:1
10,16,1780252454.863610,1:1;2:1;3:1;4:0;5:1
11,17,1780252455.930840,1:1;2:0;3:0;4:1;5:1
12,18,1780252456.961292,1:1;2:1;3:1;4:1;5:1
13,18,1780252458.050219,1:1;2:1;3:0;4:0;5:1
15,19,1780252459.053595,1:1;2:1;3:0;4:1;5:1
15,19,1780252460.059866,1:1;2:1;3:1;4:0;5:1
16,21,1780252461.062607,1:1;2:1;3:1;4:1;5:1
17,22,1780252462.066439,1:1;2:1;3:1;4:1;5:1
18,22,1780252463.073473,1:1;2:1;3:1;4:1;5:1
19,23,1780252464.078393,1:1;2:0;3:0;4:0;5:1
20,25,1780252465.080274,1:0;2:0;3:0;4:1;5:1
21,26,1780252466.084099,1:0;2:0;3:0;4:0;5:1
22,27,1780252467.088773,1:1;2:0;3:0;4:1;5:1
23,28,1780252468.107585,1:1;2:0;3:0;4:0;5:1
24,29,1780252469.576094,1:1;2:1;3:0;4:1;5:1
26,30,1780252470.576974,1:1;2:1;3:0;4:1;5:1
26,32,1780252471.596144,1:1;2:1;3:1;4:1;5:1
27,32,1780252472.616226,1:1;2:1;3:1;4:1;5:1
28,33,1780252473.616571,1:0;2:0;3:0;4:1;5:1
29,33,1780252474.631112,1:0;2:0;3:0;4:1;5:1
31,36,1780252475.633578,1:1;2:0;3:0;4:1;5:1
31,36,1780252476.651677,1:1;2:0;3:0;4:1;5:1
32,38,1780252477.660264,1:1;2:1;3:0;4:1;5:1
33,38,1780252478.674198,1:1;2:1;3:0;4:1;5:1
34,39,1780252479.755447,1:1;2:1;3:1;4:1;5:1
35,40,1780252480.758776,1:1;2:1;3:1;4:1;5:1
37,42,1780252481.761148,1:0;2:0;3:0;4:0;5:1
38,43,1780252482.764517,1:0;2:0;3:0;4:1;5:1
38,43,1780252483.767392,1:1;2:0;3:0;4:0;5:1
40,45,1780252484.769121,1:1;2:0;3:0;4:1;5:1
41,46,1780252485.804664,1:1;2:1;3:0;4:0;5:1
41,46,1780252486.814816,1:1;2:1;3:0;4:1;5:1
43,48,1780252487.816572,1:1;2:1;3:1;4:0;5:1
44,49,1780252488.819320,1:1;2:1;3:1;4:1;5:1
44,49,1780252489.828255,1:1;2:1;3:1;4:1;5:1
46,51,1780252490.854205,1:0;2:0;3:0;4:0;5:1
46,51,1780252491.857042,1:0;2:0;3:0;4:1;5:1
47,52,1780252492.874835,1:0;2:0;3:0;4:0;5:1
48,54,1780252493.896147,1:1;2:0;3:0;4:1;5:1
50,54,1780252494.897964,1:1;2:0;3:0;4:0;5:1
50,54,1780252495.899796,1:1;2:0;3:0;4:1;5:1
52,56,1780252496.913936,1:1;2:1;3:0;4:0;5:1
52,56,1780252497.928852,1:1;2:1;3:0;4:1;5:1
53,58,1780252498.957442,1:1;2:1;3:1;4:0;5:1
54,58,1780252499.969397,1:1;2:1;3:1;4:1;5:1
55,60,1780252500.978670,1:0;2:0;3:0;4:1;5:1
57,62,1780252501.990095,1:0;2:0;3:0;4:1;5:1
58,63,1780252503.259005,1:1;2:0;3:0;4:1;5:1
58,64,1780252504.260403,1:1;2:0;3:0;4:1;5:1
59,64,1780252505.261458,1:1;2:1;3:0;4:1;5:1
60,66,1780252506.262435,1:1;2:1;3:0;4:1;5:1
61,66,1780252507.262643,1:1;2:1;3:1;4:1;5:1
62,68,1780252508.272646,1:1;2:1;3:1;4:1;5:1
63,69,1780252509.274367,1:0;2:0;3:0;4:1;5:1
64,69,1780252510.296394,1:0;2:0;3:0;4:1;5:1
65,70,1780252511.297098,1:0;2:0;3:0;4:1;5:1
65,70,1780252512.301395,1:1;2:0;3:0;4:1;5:1
67,72,1780252513.302325,1:1;2:0;3:0;4:1;5:1
67,72,1780252514.303943,1:1;2:0;3:0;4:1;5:1
67,72,1780252515.305176,1:1;2:0;3:0;4:1;5:1
67,72,1780252516.306672,1:1;2:0;3:0;4:1;5:1
67,72,1780252517.322673,1:1;2:0;3:0;4:1;5:1
69,77,1780252518.323585,1:1;2:1;3:0;4:1;5:1
70,79,1780252519.324721,1:1;2:1;3:0;4:1;5:1
71,80,1780252520.329574,1:1;2:1;3:1;4:1;5:1
72,81,1780252521.330595,1:1;2:1;3:1;4:1;5:1
73,82,1780252522.331339,1:1;2:0;3:0;4:1;5:1
74,83,1780252523.333408,1:0;2:0;3:0;4:0;5:1
75,84,1780252524.347229,1:1;2:1;3:0;4:1;5:1
