cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
46,51,1780252490.853995,1780252490.926866,1:0;2:0;3:0;4:1;5:1
47,52,1780252491.857241,1780252491.922289,1:0;2:0;3:0;4:0;5:1
48,54,1780252492.881469,1780252492.920944,1:1;2:0;3:0;4:1;5:1
50,54,1780252493.897015,1780252494.017316,1:1;2:0;3:0;4:0;5:1
50,54,1780252494.899508,1780252495.001448,1:1;2:0;3:0;4:1;5:1
52,56,1780252495.905279,1780252495.982147,1:1;2:1;3:0;4:0;5:1
52,56,1780252496.914819,1780252497.024970,1:1;2:1;3:0;4:1;5:1
53,58,1780252497.925111,1780252498.023405,1:1;2:1;3:1;4:0;5:1
54,58,1780252498.957460,1780252499.029528,1:1;2:1;3:1;4:1;5:1
55,60,1780252499.965565,1780252500.131807,1:0;2:0;3:0;4:1;5:1
57,62,1780252500.978274,1780252501.028575,1:0;2:0;3:0;4:1;5:1
58,63,1780252501.990132,1780252502.041511,1:1;2:0;3:0;4:1;5:1
58,64,1780252503.254977,1780252503.360108,1:1;2:0;3:0;4:1;5:1
59,64,1780252504.255441,1780252504.353378,1:1;2:1;3:0;4:1;5:1
60,66,1780252505.257921,1780252505.408401,1:1;2:1;3:0;4:1;5:1
61,66,1780252506.258340,1780252506.368039,1:1;2:1;3:1;4:1;5:1
62,68,1780252507.259575,1780252507.377290,1:1;2:1;3:1;4:1;5:1
63,69,1780252508.273052,1780252508.381787,1:0;2:0;3:0;4:1;5:1
64,69,1780252509.274730,1780252509.325948,1:0;2:0;3:0;4:1;5:1
65,70,1780252510.291626,1780252510.344441,1:0;2:0;3:0;4:1;5:1
67,72,1780252511.293640,1780252512.571942,1:1;2:0;3:0;4:1;5:1
67,72,1780252516.453526,1780252516.481490,1:1;2:0;3:0;4:1;5:1
69,77,1780252517.455132,1780252517.502597,1:1;2:1;3:0;4:1;5:1
70,79,1780252518.457514,1780252518.577304,1:1;2:1;3:0;4:1;5:1
71,80,1780252519.458798,1780252519.570524,1:1;2:1;3:1;4:1;5:1
72,81,1780252520.459577,1780252520.578108,1:1;2:1;3:1;4:1;5:1
73,82,1780252521.463260,1780252521.551781,1:1;2:0;3:0;4:1;5:1
74,83,1780252522.463880,1780252522.565990,1:0;2:0;3:0;4:0;5:1
75,84,1780252523.464809,1780252523.503165,1:1;2:1;3:0;4:1;5:1
