cmd_id,origin_cycle,ts_sent,breaker_DT
81,88,1780252433.240207,1:1;2:1;3:1;4:1;5:1
1,6,1780252443.021144,1:1;2:1;3:1;4:1;5:1
2,7,1780252444.087277,1:1;2:1;3:1;4:1;5:1
3,9,1780252445.045907,1:1;2:1;3:1;4:1;5:1
4,9,1780252446.036319,1:1;2:1;3:1;4:1;5:1
5,11,1780252447.051618,1:1;2:1;3:1;4:1;5:1
6,12,1780252448.076432,1:1;2:0;3:0;4:0;5:1
7,13,1780252449.088506,1:1;2:1;3:1;4:1;5:1
8,14,1780252450.110965,1:1;2:1;3:0;4:0;5:1
9,15,1780252451.155085,1:0;2:0;3:0;4:1;5:1
10,16,1780252452.119188,1:1;2:1;3:1;4:0;5:1
11,17,1780252453.068682,1:1;2:0;3:0;4:1;5:1
12,18,1780252454.151405,1:1;2:1;3:1;4:1;5:1
13,18,1780252455.133156,1:1;2:1;3:0;4:0;5:1
14,19,1780252456.185966,1:1;2:1;3:0;4:1;5:1
15,19,1780252457.171613,1:1;2:1;3:0;4:1;5:1
16,21,1780252458.246772,1:1;2:1;3:1;4:0;5:1
17,22,1780252459.189373,1:1;2:1;3:1;4:1;5:1
18,22,1780252460.235154,1:1;2:1;3:1;4:1;5:1
19,23,1780252461.226795,1:1;2:1;3:1;4:1;5:1
20,25,1780252462.285477,1:0;2:0;3:0;4:0;5:1
21,26,1780252463.268273,1:0;2:0;3:0;4:1;5:1
22,27,1780252464.259378,1:1;2:1;3:0;4:0;5:1
23,28,1780252465.216017,1:1;2:0;3:0;4:1;5:1
24,29,1780252466.232182,1:1;2:0;3:0;4:0;5:1
25,30,1780252467.245942,1:1;2:1;3:0;4:1;5:1
26,30,1780252468.340794,1:1;2:1;3:0;4:1;5:1
27,32,1780252469.850198,1:1;2:1;3:1;4:1;5:1
28,33,1780252470.797035,1:1;2:1;3:1;4:1;5:1
29,33,1780252471.866739,1:0;2:0;3:0;4:1;5:1
30,35,1780252472.793092,1:0;2:0;3:0;4:1;5:1
31,36,1780252473.785057,1:1;2:0;3:0;4:1;5:1
32,37,1780252474.753120,1:1;2:0;3:0;4:1;5:1
33,38,1780252475.837418,1:1;2:1;3:0;4:1;5:1
34,39,1780252476.832314,1:1;2:1;3:0;4:1;5:1
35,39,1780252477.928787,1:1;2:1;3:1;4:1;5:1
36,40,1780252478.836535,1:1;2:1;3:1;4:1;5:1
37,42,1780252479.944172,1:0;2:0;3:0;4:0;5:1
38,43,1780252480.971505,1:0;2:0;3:0;4:1;5:1
39,44,1780252481.854570,1:1;2:0;3:0;4:0;5:1
40,45,1780252482.972861,1:1;2:0;3:0;4:1;5:1
41,46,1780252483.935698,1:1;2:1;3:0;4:0;5:1
42,47,1780252484.926129,1:1;2:1;3:0;4:1;5:1
43,48,1780252485.940169,1:1;2:1;3:1;4:0;5:1
44,49,1780252486.951058,1:1;2:1;3:1;4:1;5:1
45,50,1780252488.122777,1:1;2:1;3:1;4:1;5:1
46,51,1780252488.990818,1:0;2:0;3:0;4:0;5:1
47,52,1780252489.984941,1:0;2:0;3:0;4:1;5:1
48,53,1780252491.015286,1:1;2:0;3:0;4:0;5:1
49,54,1780252492.015313,1:1;2:0;3:0;4:1;5:1
50,54,1780252492.974724,1:1;2:0;3:0;4:0;5:1
51,55,1780252494.017264,1:1;2:0;3:0;4:1;5:1
52,56,1780252495.071115,1:1;2:1;3:0;4:0;5:1
53,57,1780252496.127387,1:1;2:1;3:0;4:1;5:1
54,58,1780252497.113338,1:1;2:1;3:1;4:0;5:1
55,60,1780252498.084051,1:1;2:1;3:1;4:1;5:1
56,61,1780252499.100246,1:0;2:0;3:0;4:1;5:1
57,62,1780252500.177572,1:0;2:0;3:0;4:1;5:1
58,63,1780252501.062194,1:1;2:0;3:0;4:1;5:1
59,64,1780252502.089220,1:1;2:0;3:0;4:1;5:1
60,65,1780252503.437660,1:1;2:1;3:0;4:1;5:1
61,66,1780252504.391232,1:1;2:1;3:0;4:1;5:1
62,67,1780252505.507525,1:1;2:1;3:1;4:1;5:1
63,68,1780252506.386217,1:1;2:1;3:1;4:1;5:1
64,69,1780252507.427520,1:0;2:0;3:0;4:1;5:1
65,70,1780252508.435603,1:0;2:0;3:0;4:1;5:1
66,70,1780252509.467469,1:0;2:0;3:0;4:1;5:1
67,72,1780252510.420578,1:1;2:0;3:0;4:1;5:1
68,73,1780252516.432359,1:1;2:0;3:0;4:1;5:1
69,77,1780252516.581527,1:1;2:1;3:0;4:1;5:1
70,79,1780252517.665429,1:1;2:1;3:0;4:1;5:1
71,80,1780252518.990863,1:1;2:1;3:1;4:1;5:1
72,81,1780252519.956807,1:1;2:1;3:1;4:1;5:1
73,82,1780252521.012574,1:1;2:0;3:0;4:1;5:1
74,83,1780252521.999540,1:0;2:0;3:0;4:0;5:1
75,84,1780252523.236917,1:1;2:1;3:0;4:1;5:1
76,85,1780252523.613238,1:1;2:0;3:0;4:0;5:1
