cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780252438.804529,1780252438.807629,1:1;2:1;3:1;4:1;5:1
0,0,1780252439.805897,1780252439.809641,1:1;2:1;3:1;4:1;5:1
0,0,1780252440.854982,1780252440.857911,1:1;2:1;3:1;4:1;5:1
0,0,1780252441.867630,1780252441.870800,1:1;2:1;3:1;4:1;5:1
0,0,1780252442.870414,1780252442.879643,1:1;2:1;3:1;4:1;5:1
1,6,1780252443.942727,1780252443.961355,1:1;2:1;3:1;4:1;5:1
2,7,1780252444.946633,1780252444.953115,1:1;2:1;3:1;4:1;5:1
3,9,1780252445.949324,1780252445.955466,1:1;2:1;3:1;4:1;5:1
4,9,1780252446.954283,1780252446.957989,1:1;2:1;3:1;4:1;5:1
5,11,1780252447.960726,1780252447.962898,1:1;2:1;3:1;4:1;5:1
6,12,1780252448.964211,1780252448.970723,1:1;2:0;3:0;4:0;5:1
7,13,1780252449.966415,1780252449.969235,1:1;2:1;3:1;4:1;5:1
8,14,1780252450.966346,1780252450.968586,1:1;2:1;3:0;4:0;5:1
9,15,1780252451.967548,1780252451.973802,1:0;2:0;3:0;4:1;5:1
10,16,1780252452.968994,1780252452.975760,1:1;2:1;3:1;4:0;5:1
11,17,1780252454.001403,1780252454.009521,1:1;2:0;3:0;4:1;5:1
12,18,1780252455.003310,1780252455.019702,1:1;2:1;3:1;4:1;5:1
13,18,1780252456.012213,1780252456.018123,1:1;2:1;3:0;4:0;5:1
14,19,1780252457.014485,1780252457.020075,1:1;2:1;3:0;4:1;5:1
15,19,1780252458.036360,1780252458.051148,1:1;2:1;3:0;4:1;5:1
16,21,1780252459.056175,1780252459.077694,1:1;2:1;3:1;4:0;5:1
17,22,1780252460.088372,1780252460.107463,1:1;2:1;3:1;4:1;5:1
18,22,1780252461.090819,1780252461.099040,1:1;2:1;3:1;4:1;5:1
19,23,1780252462.090945,1780252462.100655,1:1;2:1;3:1;4:1;5:1
20,25,1780252463.092772,1780252463.099915,1:0;2:0;3:0;4:0;5:1
21,26,1780252464.094888,1780252464.100076,1:0;2:0;3:0;4:1;5:1
22,27,1780252465.096500,1780252465.100035,1:1;2:1;3:0;4:0;5:1
23,28,1780252466.098565,1780252466.101953,1:1;2:0;3:0;4:1;5:1
24,29,1780252467.098842,1780252467.113268,1:1;2:0;3:0;4:0;5:1
25,30,1780252468.129128,1780252468.147466,1:1;2:1;3:0;4:1;5:1
26,30,1780252469.573032,1780252469.580394,1:1;2:1;3:0;4:1;5:1
27,32,1780252470.574326,1780252470.583717,1:1;2:1;3:1;4:1;5:1
28,33,1780252471.611384,1780252471.643561,1:1;2:1;3:1;4:1;5:1
29,33,1780252472.618819,1780252472.628959,1:0;2:0;3:0;4:1;5:1
