timestamp,run,layer,source,destination,latency_ms
2026-04-29 01:32:18.300205,1,field,h2,h3,2.89
2026-04-29 01:32:18.300237,1,field,h2,h3,0.58
2026-04-29 01:32:18.300244,1,field,h2,h3,0.126
2026-04-29 01:32:18.300249,1,field,h2,h3,0.135
2026-04-29 01:32:18.300253,1,field,h2,h3,0.098
2026-04-29 01:32:18.300257,1,field,h2,h3,0.101
2026-04-29 01:32:18.300261,1,field,h2,h3,0.083
2026-04-29 01:32:18.300265,1,field,h2,h3,0.091
2026-04-29 01:32:18.300269,1,field,h2,h3,0.099
2026-04-29 01:32:18.300274,1,field,h2,h3,0.098
2026-04-29 01:32:18.300278,1,field,h2,h3,0.133
2026-04-29 01:32:18.300282,1,field,h2,h3,0.096
2026-04-29 01:32:18.300286,1,field,h2,h3,0.156
2026-04-29 01:32:18.300290,1,field,h2,h3,0.115
2026-04-29 01:32:18.300294,1,field,h2,h3,0.086
2026-04-29 01:32:18.300298,1,field,h2,h3,0.366
2026-04-29 01:32:18.300305,1,field,h2,h3,0.106
2026-04-29 01:32:18.300309,1,field,h2,h3,0.36
2026-04-29 01:32:18.300314,1,field,h2,h3,0.051
2026-04-29 01:32:18.300318,1,field,h2,h3,0.291
2026-04-29 01:32:38.852731,1,system,h3,h4,6.12
2026-04-29 01:32:38.852758,1,system,h3,h4,0.429
2026-04-29 01:32:38.852763,1,system,h3,h4,0.097
2026-04-29 01:32:38.852766,1,system,h3,h4,0.095
2026-04-29 01:32:38.852769,1,system,h3,h4,0.122
2026-04-29 01:32:38.852772,1,system,h3,h4,0.122
2026-04-29 01:32:38.852775,1,system,h3,h4,0.101
2026-04-29 01:32:38.852779,1,system,h3,h4,0.14
2026-04-29 01:32:38.852782,1,system,h3,h4,0.105
2026-04-29 01:32:38.852785,1,system,h3,h4,0.122
2026-04-29 01:32:38.852788,1,system,h3,h4,0.152
2026-04-29 01:32:38.852791,1,system,h3,h4,0.101
2026-04-29 01:32:38.852794,1,system,h3,h4,0.103
2026-04-29 01:32:38.852797,1,system,h3,h4,0.099
2026-04-29 01:32:38.852800,1,system,h3,h4,0.1
2026-04-29 01:32:38.852803,1,system,h3,h4,0.102
2026-04-29 01:32:38.852806,1,system,h3,h4,0.091
2026-04-29 01:32:38.852809,1,system,h3,h4,0.107
2026-04-29 01:32:38.852812,1,system,h3,h4,0.11
2026-04-29 01:32:38.852815,1,system,h3,h4,0.094
