timestamp,run,fase,layer,source,destination,latency_ms
2026-06-01 02:07:47.489438,1,dos_heavy,field,h2,h3,259.0
2026-06-01 02:07:47.489466,1,dos_heavy,field,h2,h3,57.8
2026-06-01 02:07:47.489473,1,dos_heavy,field,h2,h3,58.6
2026-06-01 02:07:47.489477,1,dos_heavy,field,h2,h3,99.5
2026-06-01 02:07:47.489480,1,dos_heavy,field,h2,h3,67.4
2026-06-01 02:07:47.489483,1,dos_heavy,field,h2,h3,72.1
2026-06-01 02:07:47.489486,1,dos_heavy,field,h2,h3,70.9
2026-06-01 02:07:47.489489,1,dos_heavy,field,h2,h3,76.5
2026-06-01 02:07:47.489492,1,dos_heavy,field,h2,h3,73.4
2026-06-01 02:07:47.489495,1,dos_heavy,field,h2,h3,107.0
2026-06-01 02:07:47.489499,1,dos_heavy,field,h2,h3,58.4
2026-06-01 02:07:47.489502,1,dos_heavy,field,h2,h3,58.1
2026-06-01 02:07:47.489505,1,dos_heavy,field,h2,h3,65.5
2026-06-01 02:07:47.489508,1,dos_heavy,field,h2,h3,54.1
2026-06-01 02:07:47.489511,1,dos_heavy,field,h2,h3,74.8
2026-06-01 02:07:47.489514,1,dos_heavy,field,h2,h3,91.2
2026-06-01 02:07:47.489517,1,dos_heavy,field,h2,h3,61.7
2026-06-01 02:07:47.489520,1,dos_heavy,field,h2,h3,62.7
2026-06-01 02:07:47.489524,1,dos_heavy,field,h2,h3,55.9
2026-06-01 02:07:47.489527,1,dos_heavy,field,h2,h3,61.6
2026-06-01 02:08:07.771522,1,dos_heavy,system,h3,h4,151.0
2026-06-01 02:08:07.771549,1,dos_heavy,system,h3,h4,55.8
2026-06-01 02:08:07.771555,1,dos_heavy,system,h3,h4,54.2
2026-06-01 02:08:07.771559,1,dos_heavy,system,h3,h4,58.4
2026-06-01 02:08:07.771562,1,dos_heavy,system,h3,h4,61.1
2026-06-01 02:08:07.771565,1,dos_heavy,system,h3,h4,61.5
