timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 02:07:47.489535,1,dos_heavy,field,h2,h3,0.0
2026-06-01 02:08:07.771616,1,dos_heavy,system,h3,h4,0.0
2026-06-01 02:09:18.688239,2,dos_heavy,field,h2,h3,0.0
2026-06-01 02:09:38.867271,2,dos_heavy,system,h3,h4,0.0
2026-06-01 02:10:49.600933,3,dos_heavy,field,h2,h3,0.0
2026-06-01 02:11:09.677989,3,dos_heavy,system,h3,h4,0.0
