timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-09 23:19:06.174621,1,normal,field,h2,h3,0.0
2026-05-09 23:19:26.622643,2,normal,field,h2,h3,0.0
2026-05-09 23:19:47.072632,3,normal,field,h2,h3,0.0
2026-05-09 23:20:07.518851,1,normal,system,h3,h4,0.0
2026-05-09 23:20:27.969545,2,normal,system,h3,h4,0.0
2026-05-09 23:20:48.414648,3,normal,system,h3,h4,0.0
