timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-12 22:26:18.467875,1,dos_heavy,field,h2,h3,0.0
2026-05-12 22:26:38.527645,2,dos_heavy,field,h2,h3,0.0
2026-05-12 22:26:58.622828,3,dos_heavy,field,h2,h3,0.0
2026-05-12 22:27:18.765783,1,dos_heavy,system,h3,h4,0.0
2026-05-12 22:27:38.882383,2,dos_heavy,system,h3,h4,0.0
2026-05-12 22:27:59.026848,3,dos_heavy,system,h3,h4,0.0
