timestamp,run,layer,source,destination,latency_ms
2026-05-05 13:50:58.306560,1,field,h2,h3,11.4
2026-05-05 13:50:58.306589,1,field,h2,h3,0.547
2026-05-05 13:50:58.306595,1,field,h2,h3,0.158
2026-05-05 13:50:58.306600,1,field,h2,h3,0.097
2026-05-05 13:50:58.306604,1,field,h2,h3,0.149
2026-05-05 13:50:58.306609,1,field,h2,h3,0.138
2026-05-05 13:50:58.306613,1,field,h2,h3,0.167
2026-05-05 13:50:58.306617,1,field,h2,h3,0.143
2026-05-05 13:50:58.306621,1,field,h2,h3,0.142
2026-05-05 13:50:58.306625,1,field,h2,h3,0.147
2026-05-05 13:50:58.306629,1,field,h2,h3,0.123
2026-05-05 13:50:58.306633,1,field,h2,h3,0.149
2026-05-05 13:50:58.306637,1,field,h2,h3,0.196
2026-05-05 13:50:58.306641,1,field,h2,h3,0.158
2026-05-05 13:50:58.306645,1,field,h2,h3,0.11
2026-05-05 13:50:58.306649,1,field,h2,h3,0.099
2026-05-05 13:50:58.306653,1,field,h2,h3,0.119
2026-05-05 13:50:58.306657,1,field,h2,h3,0.117
2026-05-05 13:50:58.306661,1,field,h2,h3,0.224
2026-05-05 13:50:58.306665,1,field,h2,h3,0.135
2026-05-05 13:51:19.126569,1,system,h3,h4,4.38
2026-05-05 13:51:19.126597,1,system,h3,h4,0.784
2026-05-05 13:51:19.126604,1,system,h3,h4,0.116
2026-05-05 13:51:19.126608,1,system,h3,h4,0.096
2026-05-05 13:51:19.126612,1,system,h3,h4,0.124
2026-05-05 13:51:19.126616,1,system,h3,h4,0.126
2026-05-05 13:51:19.126620,1,system,h3,h4,0.118
2026-05-05 13:51:19.126624,1,system,h3,h4,0.148
2026-05-05 13:51:19.126627,1,system,h3,h4,0.087
2026-05-05 13:51:19.126631,1,system,h3,h4,0.105
2026-05-05 13:51:19.126635,1,system,h3,h4,0.127
2026-05-05 13:51:19.126639,1,system,h3,h4,0.106
2026-05-05 13:51:19.126642,1,system,h3,h4,0.121
2026-05-05 13:51:19.126646,1,system,h3,h4,0.135
2026-05-05 13:51:19.126649,1,system,h3,h4,0.114
2026-05-05 13:51:19.126653,1,system,h3,h4,0.119
2026-05-05 13:51:19.126656,1,system,h3,h4,0.129
2026-05-05 13:51:19.126661,1,system,h3,h4,0.117
2026-05-05 13:51:19.126664,1,system,h3,h4,0.133
2026-05-05 13:51:19.126668,1,system,h3,h4,0.108
