cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
4,1780251366.723135,1780251366.723429,1,1.019232,738.433814,0.966900,1
4,1780251366.727018,1780251366.727324,2,1.010322,287.494064,0.915900,1
4,1780251366.730267,1780251366.730623,3,1.006210,444.813380,0.929000,1
4,1780251366.733542,1780251366.733810,4,1.013336,466.636220,0.892200,1
4,1780251366.737821,1780251366.738095,5,1.010111,467.140021,0.973600,1
5,1780251367.728531,1780251367.729073,1,1.021184,887.311323,0.976700,1
5,1780251367.735009,1780251367.735492,2,1.005002,430.082876,0.900500,1
5,1780251367.742247,1780251367.743149,3,1.009519,465.514894,0.942800,1
5,1780251367.750317,1780251367.751116,4,1.004926,515.217501,0.802800,1
5,1780251367.758785,1780251367.759617,5,1.004331,481.231049,0.956200,1
6,1780251368.722116,1780251368.722389,1,1.020916,828.331132,0.970900,1
6,1780251368.725255,1780251368.725513,2,1.011563,440.336648,0.926900,1
6,1780251368.728347,1780251368.728640,3,1.009926,368.224565,0.888700,1
6,1780251368.731490,1780251368.731772,4,1.008017,494.542962,0.845000,1
6,1780251368.734611,1780251368.734924,5,1.008670,501.928841,0.974100,1
6,1780251369.873977,1780251369.874263,1,1.018139,827.290726,0.970900,1
6,1780251369.881090,1780251369.881367,2,1.008968,441.140368,0.926900,1
6,1780251369.890018,1780251369.890289,3,1.010896,368.005974,0.888700,1
6,1780251369.906490,1780251369.907053,4,1.008658,458.431298,0.904000,1
6,1780251369.912102,1780251369.912422,5,1.005438,477.831382,0.972100,1
7,1780251370.836048,1780251370.836576,1,1.017576,839.133805,0.984200,1
7,1780251370.846244,1780251370.846889,2,1.012280,399.865385,0.958400,1
7,1780251370.852349,1780251370.853301,3,1.009145,410.926032,0.967600,1
7,1780251370.859303,1780251370.859912,4,1.003957,459.384276,0.904000,1
7,1780251370.866649,1780251370.867629,5,1.006682,474.774110,0.972100,1
9,1780251371.852274,1780251371.852587,1,1.021492,682.173247,0.951700,1
9,1780251371.861006,1780251371.861727,2,1.006606,320.875102,0.923200,1
9,1780251371.868407,1780251371.869217,3,1.011008,361.585429,0.901000,1
9,1780251371.874454,1780251371.874794,4,1.014322,465.410032,0.894300,1
9,1780251371.879515,1780251371.879932,5,1.007358,464.484581,0.961100,1
10,1780251372.853865,1780251372.854358,1,1.021846,791.749028,0.967700,1
10,1780251372.859457,1780251372.860674,2,1.008642,384.302818,0.929200,1
10,1780251372.866335,1780251372.867426,3,1.006097,410.869985,0.898900,1
10,1780251372.873981,1780251372.874253,4,1.013867,462.418979,0.893200,1
10,1780251372.878239,1780251372.878515,5,1.003627,462.859027,0.987500,1
11,1780251373.863072,1780251373.863624,1,1.024330,754.701079,0.971400,1
11,1780251373.868768,1780251373.869242,2,1.005300,376.222648,0.948700,1
11,1780251373.875751,1780251373.876455,3,1.010072,357.062274,0.945600,1
11,1780251373.881257,1780251373.881803,4,1.006641,459.399390,0.907800,1
11,1780251373.887406,1780251373.887900,5,1.010305,468.069211,0.965200,1
12,1780251374.860354,1780251374.860943,1,1.020737,895.951544,0.984900,1
12,1780251374.868806,1780251374.869401,2,1.014782,436.161876,0.951200,1
12,1780251374.875758,1780251374.876103,3,1.010556,424.721606,0.941600,1
12,1780251374.881693,1780251374.882154,4,1.005295,479.789267,0.870000,1
12,1780251374.887185,1780251374.887497,5,1.009865,497.094436,0.981000,1
12,1780251375.857788,1780251375.858084,1,1.014078,894.349480,0.984900,1
12,1780251375.863535,1780251375.863844,2,1.012527,432.516512,0.951200,1
12,1780251375.867604,1780251375.867889,3,1.008448,425.429292,0.941600,1
12,1780251375.871126,1780251375.871412,4,1.006066,480.281826,0.870000,1
12,1780251375.879394,1780251375.879716,5,1.008656,496.074792,0.981000,1
14,1780251376.865679,1780251376.866170,1,1.020975,902.374746,0.980000,1
14,1780251376.872399,1780251376.872962,2,1.010361,430.351824,0.925200,1
14,1780251376.879142,1780251376.879743,3,1.006015,452.311229,0.915600,1
14,1780251376.887387,1780251376.887893,4,1.013125,518.406865,0.802000,1
14,1780251376.897975,1780251376.898566,5,1.004359,508.219683,0.968400,1
15,1780251377.869200,1780251377.869993,1,1.024396,778.999428,0.969300,1
15,1780251377.876433,1780251377.876713,2,1.006860,327.031211,0.919700,1
15,1780251377.888068,1780251377.889965,3,1.008553,442.053001,0.903600,1
15,1780251377.894560,1780251377.894854,4,1.014214,468.692929,0.884100,1
15,1780251377.901145,1780251377.901445,5,1.010782,478.164184,0.985900,1
15,1780251378.861203,1780251378.861483,1,1.017639,780.613949,0.969300,1
15,1780251378.865078,1780251378.865429,2,1.014386,328.521837,0.919700,1
15,1780251378.870795,1780251378.873572,3,1.010036,442.713535,0.903600,1
15,1780251378.881586,1780251378.882223,4,1.010457,471.096254,0.884100,1
15,1780251378.887639,1780251378.888298,5,1.006471,480.482821,0.985900,1
17,1780251379.870004,1780251379.870553,1,1.021718,761.301259,0.972400,1
