timestamp,run,fase,layer,source,destination,latency_ms
2026-05-17 01:16:18.763301,1,normal,field,h2,h3,8.36
2026-05-17 01:16:18.763326,1,normal,field,h2,h3,2.92
2026-05-17 01:16:18.763331,1,normal,field,h2,h3,1.24
2026-05-17 01:16:18.763335,1,normal,field,h2,h3,0.087
2026-05-17 01:16:18.763339,1,normal,field,h2,h3,0.156
2026-05-17 01:16:18.763342,1,normal,field,h2,h3,0.13
2026-05-17 01:16:18.763345,1,normal,field,h2,h3,0.163
2026-05-17 01:16:18.763348,1,normal,field,h2,h3,0.119
2026-05-17 01:16:18.763351,1,normal,field,h2,h3,0.165
2026-05-17 01:16:18.763354,1,normal,field,h2,h3,0.236
2026-05-17 01:16:18.763358,1,normal,field,h2,h3,0.208
2026-05-17 01:16:18.763361,1,normal,field,h2,h3,0.184
2026-05-17 01:16:18.763364,1,normal,field,h2,h3,0.221
2026-05-17 01:16:18.763367,1,normal,field,h2,h3,0.19
2026-05-17 01:16:18.763370,1,normal,field,h2,h3,0.145
2026-05-17 01:16:18.763373,1,normal,field,h2,h3,0.174
2026-05-17 01:16:18.763376,1,normal,field,h2,h3,0.182
2026-05-17 01:16:18.763379,1,normal,field,h2,h3,0.161
2026-05-17 01:16:18.763382,1,normal,field,h2,h3,0.144
2026-05-17 01:16:18.763385,1,normal,field,h2,h3,0.135
2026-05-17 01:16:39.399130,2,normal,field,h2,h3,0.127
2026-05-17 01:16:39.399180,2,normal,field,h2,h3,0.127
2026-05-17 01:16:39.399204,2,normal,field,h2,h3,0.142
2026-05-17 01:16:39.399210,2,normal,field,h2,h3,0.136
2026-05-17 01:16:39.399215,2,normal,field,h2,h3,0.172
2026-05-17 01:16:39.399219,2,normal,field,h2,h3,0.195
2026-05-17 01:16:39.399224,2,normal,field,h2,h3,0.152
2026-05-17 01:16:39.399229,2,normal,field,h2,h3,0.257
2026-05-17 01:16:39.399233,2,normal,field,h2,h3,0.171
2026-05-17 01:16:39.399237,2,normal,field,h2,h3,0.185
2026-05-17 01:16:39.399242,2,normal,field,h2,h3,0.155
2026-05-17 01:16:39.399246,2,normal,field,h2,h3,0.135
2026-05-17 01:16:39.399250,2,normal,field,h2,h3,0.436
2026-05-17 01:16:39.399254,2,normal,field,h2,h3,0.188
2026-05-17 01:16:39.399258,2,normal,field,h2,h3,0.144
2026-05-17 01:16:39.399263,2,normal,field,h2,h3,0.16
2026-05-17 01:16:39.399268,2,normal,field,h2,h3,0.199
2026-05-17 01:16:39.399273,2,normal,field,h2,h3,0.19
2026-05-17 01:16:39.399277,2,normal,field,h2,h3,0.219
2026-05-17 01:16:39.399281,2,normal,field,h2,h3,0.16
2026-05-17 01:16:59.879474,3,normal,field,h2,h3,0.767
2026-05-17 01:16:59.879520,3,normal,field,h2,h3,0.133
2026-05-17 01:16:59.879533,3,normal,field,h2,h3,0.134
2026-05-17 01:16:59.879543,3,normal,field,h2,h3,0.171
2026-05-17 01:16:59.879550,3,normal,field,h2,h3,0.105
2026-05-17 01:16:59.879553,3,normal,field,h2,h3,0.257
2026-05-17 01:16:59.879557,3,normal,field,h2,h3,0.212
2026-05-17 01:16:59.879562,3,normal,field,h2,h3,0.294
2026-05-17 01:16:59.879566,3,normal,field,h2,h3,0.166
2026-05-17 01:16:59.879570,3,normal,field,h2,h3,0.188
2026-05-17 01:16:59.879573,3,normal,field,h2,h3,0.144
2026-05-17 01:16:59.879577,3,normal,field,h2,h3,0.148
2026-05-17 01:16:59.879581,3,normal,field,h2,h3,0.217
2026-05-17 01:16:59.879585,3,normal,field,h2,h3,0.164
2026-05-17 01:16:59.879588,3,normal,field,h2,h3,0.119
2026-05-17 01:16:59.879592,3,normal,field,h2,h3,0.141
2026-05-17 01:16:59.879595,3,normal,field,h2,h3,0.146
2026-05-17 01:16:59.879599,3,normal,field,h2,h3,0.176
2026-05-17 01:16:59.879602,3,normal,field,h2,h3,0.185
2026-05-17 01:16:59.879607,3,normal,field,h2,h3,0.22
2026-05-17 01:17:20.487934,1,normal,system,h3,h4,4.85
2026-05-17 01:17:20.487969,1,normal,system,h3,h4,1.85
2026-05-17 01:17:20.487976,1,normal,system,h3,h4,0.897
2026-05-17 01:17:20.487981,1,normal,system,h3,h4,0.161
2026-05-17 01:17:20.487986,1,normal,system,h3,h4,0.123
