cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
13,1780259837.979274,1780259837.979414,1,1.020000,895.933333,171.483096,30.143034,1
13,1780259837.979949,1780259837.980077,2,1.014000,436.133333,80.146099,25.999881,1
13,1780259837.980312,1780259837.980417,3,1.010000,424.700000,76.952618,27.519672,1
13,1780259837.980612,1780259837.980712,4,1.005000,479.766667,79.922433,45.294130,1
13,1780259837.980901,1780259837.980993,5,1.009000,497.066667,93.740686,18.538652,1
14,1780259838.981118,1780259838.981219,1,1.020000,902.366667,171.855171,34.896681,1
14,1780259838.981910,1780259838.982044,2,1.010000,430.333333,74.743771,35.647814,1
14,1780259838.982586,1780259838.982707,3,1.008000,401.200000,69.661246,32.925240,1
14,1780259838.983679,1780259838.983834,4,1.006000,456.766667,80.106322,35.321533,1
14,1780259838.984028,1780259838.984635,5,1.009000,459.200000,87.190950,13.803027,1
15,1780259839.982456,1780259839.982562,1,1.024000,778.966667,147.309364,37.367778,1
15,1780259839.982984,1780259839.983132,2,1.006000,430.333333,76.311836,31.300048,1
15,1780259839.983429,1780259839.983577,3,1.006000,452.300000,79.374987,34.857924,1
15,1780259839.983814,1780259839.983918,4,1.013000,518.400000,80.242069,59.763736,1
15,1780259839.984097,1780259839.984223,5,1.004000,508.200000,94.140493,24.244984,1
16,1780259840.990046,1780259840.990168,1,1.017000,841.066667,158.910957,36.140895,1
16,1780259840.990994,1780259840.991124,2,1.013000,352.266667,62.379283,27.041387,1
16,1780259840.991686,1780259840.991805,3,1.009000,505.800000,90.030029,36.732397,1
16,1780259840.992190,1780259840.992285,4,1.014000,468.666667,80.049150,42.310585,1
16,1780259840.992638,1780259840.992736,5,1.010000,478.133333,90.710294,15.396144,1
17,1780259841.990254,1780259841.990350,1,1.021000,761.300000,144.005750,34.553092,1
17,1780259841.990666,1780259841.990761,2,1.013000,292.033333,53.556256,17.565052,1
17,1780259841.990933,1780259841.991019,3,1.015000,475.200000,84.360368,36.444082,1
17,1780259841.991728,1780259841.991840,4,1.008000,476.833333,79.744157,45.022063,1
17,1780259841.992031,1780259841.992120,5,1.006000,470.866667,85.909377,27.653529,1
18,1780259842.991511,1780259842.991610,1,1.018000,918.833333,175.467894,31.155497,1
18,1780259842.992306,1780259842.992419,2,1.015000,436.666667,79.571691,28.269326,1
18,1780259842.993072,1780259842.993194,3,1.004000,484.833333,88.801086,26.750065,1
18,1780259842.993481,1780259842.993587,4,1.008000,476.833333,79.744157,45.022063,1
18,1780259842.994010,1780259842.994118,5,1.006000,463.733333,85.798938,23.211263,1
19,1780259843.992966,1780259843.993133,1,1.020000,771.300000,145.574561,35.713993,1
19,1780259843.993586,1780259843.993716,2,1.018000,388.500000,71.056499,25.076443,1
19,1780259843.994034,1780259843.994183,3,1.004000,484.833333,88.801086,26.750065,1
