cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780254008.522597,1,1,1.020000,830.442576,1
6,1780254008.522597,2,2,1.010010,401.223943,1
6,1780254008.522597,3,3,1.008586,166.043884,1
6,1780254008.522597,4,4,1.010000,502.400532,1
6,1780254008.522597,5,,1.006996,0.000000,1
7,1780254009.523920,1,1,1.020000,839.313751,1
7,1780254009.523920,2,2,1.010802,444.192838,1
7,1780254009.523920,3,3,1.009240,95.788033,1
7,1780254009.523920,4,4,1.010000,476.797802,1
7,1780254009.523920,5,,1.007112,0.000000,1
8,1780254010.524481,1,1,1.020000,909.353434,1
8,1780254010.524481,2,2,1.010105,510.968160,1
8,1780254010.524481,3,3,1.008387,173.053584,1
8,1780254010.524481,4,4,1.010000,502.685575,1
8,1780254010.524481,5,,1.006629,0.000000,1
9,1780254011.524988,1,1,1.020000,682.070896,1
9,1780254011.524988,2,2,1.010979,365.314707,1
9,1780254011.524988,3,3,1.009226,83.242377,1
9,1780254011.524988,4,4,1.010000,464.460983,1
9,1780254011.524988,5,,1.007012,0.000000,1
10,1780254012.526520,1,1,1.020000,787.105581,1
10,1780254012.526520,2,2,1.010297,410.271809,1
10,1780254012.526520,3,3,1.008631,137.171269,1
10,1780254012.526520,4,4,1.010000,460.748004,1
10,1780254012.526520,5,,1.007540,0.000000,1
11,1780254013.637524,1,1,1.020000,748.845706,1
11,1780254013.637524,2,2,1.010977,378.097674,1
11,1780254013.637524,3,3,1.009396,75.512852,1
11,1780254013.637524,4,4,1.010000,469.441420,1
11,1780254013.637524,5,,1.007042,0.000000,1
12,1780254014.690929,1,1,1.020000,900.386837,1
12,1780254014.690929,2,2,1.010221,472.972835,1
12,1780254014.690929,3,3,1.008695,157.167901,1
12,1780254014.690929,4,4,1.010000,497.969795,1
12,1780254014.690929,5,,1.007170,0.000000,1
13,1780254015.691651,1,1,1.020000,723.107467,1
13,1780254015.691651,2,2,1.010637,405.390787,1
13,1780254015.691651,3,3,1.008886,116.103820,1
13,1780254015.691651,4,4,1.010000,459.860957,1
13,1780254015.691651,5,,1.007550,0.000000,1
13,1780254016.693713,1,1,1.020000,758.314465,1
13,1780254016.693713,2,2,1.010342,438.812865,1
13,1780254016.693713,3,3,1.008660,161.546936,1
13,1780254016.693713,4,4,1.010000,506.755467,1
13,1780254016.693713,5,,1.006862,0.000000,1
14,1780254017.694215,1,1,1.020000,776.849508,1
14,1780254017.694215,2,2,1.010523,458.961178,1
