timestamp,run,fase,layer,source,destination,latency_ms
2026-06-01 01:57:51.560607,1,normal,field,h2,h3,4.95
2026-06-01 01:57:51.560639,1,normal,field,h2,h3,0.577
2026-06-01 01:57:51.560646,1,normal,field,h2,h3,0.2
2026-06-01 01:57:51.560651,1,normal,field,h2,h3,0.064
2026-06-01 01:57:51.560655,1,normal,field,h2,h3,0.114
2026-06-01 01:57:51.560659,1,normal,field,h2,h3,0.067
2026-06-01 01:57:51.560663,1,normal,field,h2,h3,0.062
2026-06-01 01:57:51.560668,1,normal,field,h2,h3,0.074
2026-06-01 01:57:51.560671,1,normal,field,h2,h3,0.064
2026-06-01 01:57:51.560675,1,normal,field,h2,h3,0.103
2026-06-01 01:57:51.560680,1,normal,field,h2,h3,0.079
2026-06-01 01:57:51.560684,1,normal,field,h2,h3,0.06
2026-06-01 01:57:51.560688,1,normal,field,h2,h3,0.077
2026-06-01 01:57:51.560692,1,normal,field,h2,h3,0.118
2026-06-01 01:57:51.560696,1,normal,field,h2,h3,0.058
2026-06-01 01:57:51.560700,1,normal,field,h2,h3,0.1
2026-06-01 01:57:51.560704,1,normal,field,h2,h3,0.057
2026-06-01 01:57:51.560708,1,normal,field,h2,h3,0.082
2026-06-01 01:57:51.560712,1,normal,field,h2,h3,0.146
2026-06-01 01:57:51.560716,1,normal,field,h2,h3,0.097
2026-06-01 01:58:12.228745,1,normal,system,h3,h4,3.85
2026-06-01 01:58:12.228777,1,normal,system,h3,h4,0.396
2026-06-01 01:58:12.228783,1,normal,system,h3,h4,0.363
2026-06-01 01:58:12.228788,1,normal,system,h3,h4,0.133
2026-06-01 01:58:12.228792,1,normal,system,h3,h4,0.124
2026-06-01 01:58:12.228796,1,normal,system,h3,h4,0.441
2026-06-01 01:58:12.228800,1,normal,system,h3,h4,0.176
2026-06-01 01:58:12.228804,1,normal,system,h3,h4,0.185
2026-06-01 01:58:12.228808,1,normal,system,h3,h4,0.363
2026-06-01 01:58:12.228812,1,normal,system,h3,h4,0.148
2026-06-01 01:58:12.228816,1,normal,system,h3,h4,0.181
2026-06-01 01:58:12.228820,1,normal,system,h3,h4,0.16
2026-06-01 01:58:12.228824,1,normal,system,h3,h4,0.179
2026-06-01 01:58:12.228828,1,normal,system,h3,h4,0.163
2026-06-01 01:58:12.228831,1,normal,system,h3,h4,0.178
2026-06-01 01:58:12.228835,1,normal,system,h3,h4,0.157
2026-06-01 01:58:12.228838,1,normal,system,h3,h4,1.33
2026-06-01 01:58:12.228843,1,normal,system,h3,h4,0.156
2026-06-01 01:58:12.228846,1,normal,system,h3,h4,0.148
2026-06-01 01:58:12.228850,1,normal,system,h3,h4,0.15
2026-06-01 01:59:23.459311,2,normal,field,h2,h3,2.39
2026-06-01 01:59:23.459340,2,normal,field,h2,h3,0.854
2026-06-01 01:59:23.459346,2,normal,field,h2,h3,0.193
2026-06-01 01:59:23.459350,2,normal,field,h2,h3,0.172
2026-06-01 01:59:23.459353,2,normal,field,h2,h3,0.136
2026-06-01 01:59:23.459356,2,normal,field,h2,h3,0.135
2026-06-01 01:59:23.459359,2,normal,field,h2,h3,0.14
2026-06-01 01:59:23.459362,2,normal,field,h2,h3,0.163
2026-06-01 01:59:23.459365,2,normal,field,h2,h3,0.168
2026-06-01 01:59:23.459368,2,normal,field,h2,h3,0.137
2026-06-01 01:59:23.459371,2,normal,field,h2,h3,0.149
2026-06-01 01:59:23.459374,2,normal,field,h2,h3,0.162
2026-06-01 01:59:23.459377,2,normal,field,h2,h3,0.422
2026-06-01 01:59:23.459380,2,normal,field,h2,h3,0.206
2026-06-01 01:59:23.459383,2,normal,field,h2,h3,0.599
2026-06-01 01:59:23.459386,2,normal,field,h2,h3,0.995
2026-06-01 01:59:23.459389,2,normal,field,h2,h3,0.152
2026-06-01 01:59:23.459391,2,normal,field,h2,h3,0.068
2026-06-01 01:59:23.459394,2,normal,field,h2,h3,0.234
2026-06-01 01:59:23.459397,2,normal,field,h2,h3,0.075
2026-06-01 01:59:43.979510,2,normal,system,h3,h4,2.06
2026-06-01 01:59:43.979542,2,normal,system,h3,h4,0.318
2026-06-01 01:59:43.979549,2,normal,system,h3,h4,0.059
2026-06-01 01:59:43.979554,2,normal,system,h3,h4,0.115
2026-06-01 01:59:43.979558,2,normal,system,h3,h4,0.068
2026-06-01 01:59:43.979562,2,normal,system,h3,h4,0.126
2026-06-01 01:59:43.979566,2,normal,system,h3,h4,0.19
2026-06-01 01:59:43.979570,2,normal,system,h3,h4,0.084
2026-06-01 01:59:43.979575,2,normal,system,h3,h4,0.332
2026-06-01 01:59:43.979579,2,normal,system,h3,h4,0.328
2026-06-01 01:59:43.979583,2,normal,system,h3,h4,0.155
2026-06-01 01:59:43.979587,2,normal,system,h3,h4,0.146
2026-06-01 01:59:43.979591,2,normal,system,h3,h4,0.166
2026-06-01 01:59:43.979595,2,normal,system,h3,h4,0.18
2026-06-01 01:59:43.979599,2,normal,system,h3,h4,0.155
2026-06-01 01:59:43.979603,2,normal,system,h3,h4,0.158
2026-06-01 01:59:43.979606,2,normal,system,h3,h4,0.168
2026-06-01 01:59:43.979611,2,normal,system,h3,h4,0.148
2026-06-01 01:59:43.979616,2,normal,system,h3,h4,0.168
2026-06-01 01:59:43.979620,2,normal,system,h3,h4,0.185
2026-06-01 02:00:54.531216,3,normal,field,h2,h3,2.48
2026-06-01 02:00:54.531238,3,normal,field,h2,h3,1.14
2026-06-01 02:00:54.531244,3,normal,field,h2,h3,0.809
2026-06-01 02:00:54.531248,3,normal,field,h2,h3,0.134
2026-06-01 02:00:54.531252,3,normal,field,h2,h3,0.106
2026-06-01 02:00:54.531255,3,normal,field,h2,h3,0.078
2026-06-01 02:00:54.531258,3,normal,field,h2,h3,0.061
2026-06-01 02:00:54.531261,3,normal,field,h2,h3,2.43
2026-06-01 02:00:54.531264,3,normal,field,h2,h3,0.099
2026-06-01 02:00:54.531267,3,normal,field,h2,h3,0.06
2026-06-01 02:00:54.531270,3,normal,field,h2,h3,0.084
2026-06-01 02:00:54.531274,3,normal,field,h2,h3,0.071
2026-06-01 02:00:54.531277,3,normal,field,h2,h3,0.072
2026-06-01 02:00:54.531280,3,normal,field,h2,h3,0.153
2026-06-01 02:00:54.531283,3,normal,field,h2,h3,0.116
2026-06-01 02:00:54.531286,3,normal,field,h2,h3,0.983
2026-06-01 02:00:54.531288,3,normal,field,h2,h3,0.073
2026-06-01 02:00:54.531291,3,normal,field,h2,h3,0.161
2026-06-01 02:00:54.531294,3,normal,field,h2,h3,0.073
2026-06-01 02:00:54.531297,3,normal,field,h2,h3,0.081
2026-06-01 02:01:14.979779,3,normal,system,h3,h4,5.04
2026-06-01 02:01:14.979820,3,normal,system,h3,h4,0.293
2026-06-01 02:01:14.979825,3,normal,system,h3,h4,0.118
2026-06-01 02:01:14.979829,3,normal,system,h3,h4,0.13
2026-06-01 02:01:14.979832,3,normal,system,h3,h4,0.065
2026-06-01 02:01:14.979835,3,normal,system,h3,h4,0.146
2026-06-01 02:01:14.979838,3,normal,system,h3,h4,0.085
2026-06-01 02:01:14.979841,3,normal,system,h3,h4,0.114
2026-06-01 02:01:14.979845,3,normal,system,h3,h4,0.666
2026-06-01 02:01:14.979848,3,normal,system,h3,h4,0.093
2026-06-01 02:01:14.979851,3,normal,system,h3,h4,0.059
2026-06-01 02:01:14.979854,3,normal,system,h3,h4,0.083
2026-06-01 02:01:14.979857,3,normal,system,h3,h4,0.094
2026-06-01 02:01:14.979860,3,normal,system,h3,h4,0.091
2026-06-01 02:01:14.979863,3,normal,system,h3,h4,0.064
2026-06-01 02:01:14.979866,3,normal,system,h3,h4,0.07
2026-06-01 02:01:14.979869,3,normal,system,h3,h4,0.073
2026-06-01 02:01:14.979872,3,normal,system,h3,h4,0.086
2026-06-01 02:01:14.979875,3,normal,system,h3,h4,0.098
2026-06-01 02:01:14.979878,3,normal,system,h3,h4,0.267
