timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-06-01 01:58:19.779981,1,normal,field,h2,h3,4.8,ok,,
2026-06-01 01:58:28.165573,1,normal,system,h3,h4,4.77,ok,,
2026-06-01 01:59:52.168549,2,normal,field,h2,h3,4.8,ok,,
2026-06-01 01:59:59.456827,2,normal,system,h3,h4,4.6,ok,,
2026-06-01 02:01:22.380432,3,normal,field,h2,h3,4.89,ok,,
2026-06-01 02:01:29.698878,3,normal,system,h3,h4,4.8,ok,,
