cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780251027.396428,1:1;2:1;3:1;4:1;5:1
0,0,1780251028.427956,1:1;2:1;3:1;4:1;5:1
0,0,1780251029.429175,1:1;2:1;3:1;4:1;5:1
0,0,1780251030.460063,1:1;2:1;3:1;4:1;5:1
0,0,1780251031.461393,1:1;2:1;3:1;4:1;5:1
0,0,1780251032.462575,1:1;2:1;3:1;4:1;5:1
0,0,1780251033.576814,1:1;2:1;3:1;4:1;5:1
0,0,1780251034.578410,1:1;2:1;3:1;4:1;5:1
0,0,1780251035.608275,1:1;2:1;3:1;4:1;5:1
1,7,1780251036.619464,1:1;2:1;3:1;4:1;5:1
3,9,1780251037.621008,1:1;2:1;3:1;4:1;5:1
3,9,1780251038.622530,1:1;2:1;3:1;4:1;5:1
4,11,1780251039.626038,1:1;2:1;3:1;4:1;5:1
80,85,1780251312.691543,1:1;2:1;3:1;4:1;5:1
82,88,1780251313.692709,1:1;2:1;3:1;4:1;5:1
83,88,1780251314.693864,1:1;2:1;3:1;4:1;5:1
84,89,1780251315.719608,1:1;2:1;3:1;4:1;5:1
85,90,1780251316.719770,1:1;2:1;3:1;4:1;5:1
86,91,1780251317.720889,1:1;2:1;3:1;4:1;5:1
87,92,1780251318.764955,1:1;2:1;3:1;4:1;5:1
88,93,1780251319.788934,1:1;2:1;3:1;4:1;5:1
89,94,1780251320.790101,1:1;2:1;3:1;4:1;5:1
90,95,1780251321.798375,1:1;2:1;3:1;4:1;5:1
91,96,1780251322.824358,1:1;2:1;3:1;4:1;5:1
92,97,1780251323.833356,1:1;2:1;3:1;4:1;5:1
93,98,1780251324.836010,1:1;2:1;3:1;4:1;5:1
93,98,1780251325.857538,1:1;2:1;3:1;4:1;5:1
94,99,1780251326.867868,1:1;2:1;3:1;4:1;5:1
95,101,1780251327.889342,1:1;2:1;3:1;4:1;5:1
96,102,1780251328.922786,1:1;2:1;3:1;4:1;5:1
97,102,1780251329.928547,1:1;2:1;3:1;4:1;5:1
98,103,1780251330.929691,1:1;2:1;3:1;4:1;5:1
99,105,1780251332.021106,1:1;2:1;3:1;4:1;5:1
100,105,1780251333.031092,1:1;2:1;3:1;4:1;5:1
101,105,1780251334.032126,1:1;2:1;3:1;4:1;5:1
103,108,1780251335.042391,1:1;2:1;3:1;4:1;5:1
