cmd_id,origin_cycle,ts_sent,breaker_DT
1,7,1780251033.722729,1:1;2:1;3:1;4:1;5:1
2,8,1780251034.719974,1:1;2:1;3:1;4:1;5:1
3,9,1780251035.731212,1:1;2:1;3:1;4:1;5:1
4,10,1780251036.718274,1:1;2:1;3:1;4:1;5:1
5,11,1780251037.720499,1:1;2:1;3:1;4:1;5:1
6,12,1780251038.721601,1:1;2:1;3:1;4:1;5:1
7,13,1780251039.723161,1:1;2:1;3:1;4:1;5:1
82,88,1780251311.687404,1:1;2:1;3:1;4:1;5:1
83,88,1780251312.738542,1:1;2:1;3:1;4:1;5:1
84,89,1780251313.738784,1:1;2:1;3:1;4:1;5:1
85,90,1780251314.751820,1:1;2:1;3:1;4:1;5:1
86,91,1780251315.775928,1:1;2:1;3:1;4:1;5:1
87,92,1780251316.775634,1:1;2:1;3:1;4:1;5:1
88,93,1780251317.800179,1:1;2:1;3:1;4:1;5:1
89,94,1780251318.816752,1:1;2:1;3:1;4:1;5:1
90,95,1780251319.841022,1:1;2:1;3:1;4:1;5:1
91,96,1780251320.848003,1:1;2:1;3:1;4:1;5:1
92,97,1780251321.855268,1:1;2:1;3:1;4:1;5:1
93,98,1780251322.879944,1:1;2:1;3:1;4:1;5:1
94,99,1780251323.927510,1:1;2:1;3:1;4:1;5:1
95,101,1780251324.971364,1:1;2:1;3:1;4:1;5:1
96,102,1780251325.961444,1:1;2:1;3:1;4:1;5:1
97,102,1780251326.965540,1:1;2:1;3:1;4:1;5:1
98,103,1780251328.257214,1:1;2:1;3:1;4:1;5:1
99,104,1780251329.288520,1:1;2:1;3:1;4:1;5:1
100,105,1780251330.298901,1:1;2:1;3:1;4:1;5:1
101,105,1780251331.335729,1:1;2:1;3:1;4:1;5:1
102,107,1780251332.355583,1:1;2:1;3:1;4:1;5:1
103,108,1780251333.371048,1:1;2:1;3:1;4:1;5:1
104,109,1780251334.353420,1:1;2:1;3:1;4:1;5:1
