timestamp,run,layer,source,destination,latency_ms
2026-05-05 13:48:12.281754,1,field,h2,h3,4.47
2026-05-05 13:48:12.281784,1,field,h2,h3,0.607
2026-05-05 13:48:12.281790,1,field,h2,h3,0.12
2026-05-05 13:48:12.281799,1,field,h2,h3,0.131
2026-05-05 13:48:12.281803,1,field,h2,h3,0.134
2026-05-05 13:48:12.281808,1,field,h2,h3,0.112
2026-05-05 13:48:12.281812,1,field,h2,h3,0.12
2026-05-05 13:48:12.281816,1,field,h2,h3,0.113
2026-05-05 13:48:12.281819,1,field,h2,h3,0.115
2026-05-05 13:48:12.281823,1,field,h2,h3,0.154
2026-05-05 13:48:12.281828,1,field,h2,h3,0.134
2026-05-05 13:48:12.281832,1,field,h2,h3,0.165
2026-05-05 13:48:12.281836,1,field,h2,h3,0.169
2026-05-05 13:48:12.281840,1,field,h2,h3,0.107
2026-05-05 13:48:12.281844,1,field,h2,h3,0.162
2026-05-05 13:48:12.281848,1,field,h2,h3,0.114
2026-05-05 13:48:12.281852,1,field,h2,h3,0.125
2026-05-05 13:48:12.281856,1,field,h2,h3,0.134
2026-05-05 13:48:12.281860,1,field,h2,h3,0.133
2026-05-05 13:48:12.281864,1,field,h2,h3,0.137
2026-05-05 13:48:33.142674,1,system,h3,h4,3.55
2026-05-05 13:48:33.142704,1,system,h3,h4,0.841
2026-05-05 13:48:33.142711,1,system,h3,h4,0.142
2026-05-05 13:48:33.142716,1,system,h3,h4,0.131
2026-05-05 13:48:33.142720,1,system,h3,h4,0.117
2026-05-05 13:48:33.142725,1,system,h3,h4,0.117
2026-05-05 13:48:33.142729,1,system,h3,h4,0.119
2026-05-05 13:48:33.142734,1,system,h3,h4,0.13
2026-05-05 13:48:33.142738,1,system,h3,h4,0.112
2026-05-05 13:48:33.142742,1,system,h3,h4,0.138
2026-05-05 13:48:33.142746,1,system,h3,h4,0.127
2026-05-05 13:48:33.142750,1,system,h3,h4,0.123
2026-05-05 13:48:33.142755,1,system,h3,h4,0.113
2026-05-05 13:48:33.142759,1,system,h3,h4,0.133
2026-05-05 13:48:33.142763,1,system,h3,h4,0.105
2026-05-05 13:48:33.142767,1,system,h3,h4,0.13
2026-05-05 13:48:33.142771,1,system,h3,h4,0.088
2026-05-05 13:48:33.142776,1,system,h3,h4,0.091
2026-05-05 13:48:33.142780,1,system,h3,h4,0.105
2026-05-05 13:48:33.142784,1,system,h3,h4,0.1
