Memulai Server OPC UA
Endpoints other than open requested but private key and certificate are not set.
Listening on 10.0.2.2:4840
Memulai Modbus Gateway di 0.0.0.0:5020


[2026-05-19 14:59:13] [iter 1] [Bus 1] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-19 14:59:13] [iter 1] [Bus 2] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-19 14:59:13] [iter 1] [Bus 3] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-19 14:59:13] [iter 1] [Bus 4] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar
[2026-05-19 14:59:13] [iter 1] [Bus 5] P/Q/CMD -> V_in=0.0000 pu, I_in=0.0000 A, PF=0.0000, V_out=0.0000 pu, I_out=0.0000 A, V_DT=1.0000 pu, P=0.0000 MW, Q=0.0000 MVar


[2026-05-19 14:59:17] [iter 2] [Bus 1] P/Q/CMD -> V_in=1.0190 pu, I_in=805.1333 A, PF=0.9665, V_out=1.0190 pu, I_out=805.1333 A, V_DT=1.0000 pu, P=151.0766 MW, Q=40.1203 MVar
[2026-05-19 14:59:17] [iter 2] [Bus 2] P/Q/CMD -> V_in=1.0090 pu, I_in=398.0667 A, PF=0.9020, V_out=1.0090 pu, I_out=398.0667 A, V_DT=1.0000 pu, P=69.0251 MW, Q=33.0384 MVar
[2026-05-19 14:59:17] [iter 2] [Bus 3] P/Q/CMD -> V_in=1.0060 pu, I_in=394.2667 A, PF=0.9001, V_out=1.0060 pu, I_out=394.2667 A, V_DT=1.0000 pu, P=68.0193 MW, Q=32.9240 MVar
[2026-05-19 14:59:17] [iter 2] [Bus 4] P/Q/CMD -> V_in=1.0130 pu, I_in=488.8667 A, PF=0.8515, V_out=1.0130 pu, I_out=488.8667 A, V_DT=1.0000 pu, P=80.3411 MW, Q=49.4741 MVar
[2026-05-19 14:59:17] [iter 2] [Bus 5] P/Q/CMD -> V_in=1.0100 pu, I_in=493.0333 A, PF=0.9771, V_out=1.0100 pu, I_out=493.0333 A, V_DT=1.0000 pu, P=92.7022 MW, Q=20.1875 MVar


