cmd_id,origin_cycle,ts_sent,breaker_DT
1,6,1780252349.198367,1:1;2:1;3:0;4:1;5:1
2,7,1780252350.180951,1:1;2:1;3:1;4:1;5:1
3,8,1780252351.176824,1:1;2:1;3:1;4:1;5:1
4,9,1780252352.373482,1:0;2:0;3:0;4:1;5:1
5,10,1780252353.441444,1:0;2:0;3:0;4:1;5:1
6,11,1780252354.459374,1:1;2:1;3:0;4:1;5:1
7,12,1780252355.411763,1:1;2:0;3:0;4:1;5:1
8,13,1780252356.494874,1:1;2:1;3:1;4:1;5:1
9,14,1780252357.510866,1:1;2:1;3:0;4:1;5:1
10,15,1780252358.586118,1:1;2:1;3:0;4:1;5:1
11,16,1780252359.633458,1:0;2:0;3:0;4:0;5:1
12,17,1780252360.738852,1:1;2:1;3:1;4:1;5:1
13,18,1780252361.645607,1:1;2:1;3:1;4:1;5:1
14,19,1780252362.560947,1:1;2:0;3:0;4:0;5:1
15,20,1780252363.531023,1:1;2:1;3:1;4:1;5:1
16,22,1780252365.022288,1:1;2:1;3:0;4:0;5:1
17,23,1780252365.954639,1:0;2:0;3:0;4:1;5:1
18,24,1780252366.966701,1:1;2:1;3:1;4:0;5:1
19,25,1780252367.915591,1:1;2:0;3:0;4:1;5:1
20,26,1780252369.030181,1:1;2:1;3:0;4:1;5:1
21,27,1780252369.996399,1:1;2:1;3:0;4:1;5:1
22,28,1780252370.995656,1:1;2:1;3:1;4:1;5:1
23,29,1780252371.957076,1:0;2:0;3:1;4:1;5:1
24,30,1780252372.970885,1:0;2:0;3:0;4:1;5:1
25,31,1780252374.085509,1:1;2:0;3:1;4:1;5:1
26,32,1780252375.078901,1:1;2:0;3:0;4:1;5:1
27,33,1780252376.160762,1:1;2:1;3:1;4:1;5:1
28,34,1780252377.154853,1:1;2:1;3:0;4:1;5:1
29,35,1780252378.120659,1:0;2:0;3:0;4:0;5:1
30,36,1780252379.172242,1:1;2:1;3:1;4:1;5:1
31,37,1780252380.364026,1:1;2:0;3:0;4:0;5:1
32,38,1780252381.485350,1:0;2:0;3:0;4:0;5:1
33,39,1780252382.513460,1:1;2:1;3:0;4:0;5:1
34,40,1780252383.494882,1:1;2:0;3:0;4:0;5:1
35,41,1780252384.571746,1:1;2:1;3:1;4:0;5:1
36,42,1780252385.558035,1:1;2:1;3:0;4:0;5:1
37,43,1780252386.614743,1:1;2:1;3:1;4:1;5:1
38,44,1780252387.592006,1:1;2:0;3:1;4:0;5:1
39,45,1780252389.406789,1:0;2:0;3:0;4:0;5:1
40,46,1780252390.469516,1:1;2:1;3:1;4:0;5:1
41,47,1780252391.395775,1:1;2:0;3:0;4:0;5:1
42,48,1780252392.534498,1:1;2:1;3:1;4:1;5:1
43,49,1780252393.544803,1:1;2:1;3:0;4:0;5:1
44,50,1780252394.552624,1:0;2:0;3:0;4:1;5:1
45,51,1780252395.533145,1:1;2:1;3:1;4:0;5:1
46,52,1780252396.947330,1:1;2:0;3:0;4:1;5:1
47,54,1780252398.017772,1:0;2:1;3:0;4:1;5:1
48,55,1780252398.924359,1:1;2:1;3:0;4:1;5:1
49,56,1780252399.890966,1:1;2:1;3:0;4:1;5:1
50,57,1780252400.945124,1:1;2:0;3:1;4:1;5:1
51,58,1780252401.938686,1:1;2:1;3:1;4:1;5:1
52,59,1780252402.923518,1:1;2:1;3:1;4:1;5:1
53,60,1780252404.188697,1:1;2:0;3:0;4:1;5:1
54,61,1780252405.151888,1:0;2:0;3:0;4:1;5:1
55,62,1780252406.278917,1:1;2:1;3:0;4:1;5:1
56,63,1780252407.167397,1:1;2:1;3:0;4:1;5:1
57,64,1780252408.224121,1:1;2:0;3:0;4:1;5:1
58,65,1780252409.178643,1:1;2:1;3:1;4:1;5:1
59,66,1780252410.266976,1:1;2:1;3:0;4:1;5:1
60,67,1780252411.213407,1:0;2:1;3:1;4:1;5:1
61,68,1780252412.375196,1:1;2:1;3:1;4:1;5:1
62,69,1780252413.277343,1:1;2:1;3:1;4:1;5:1
63,70,1780252414.288422,1:1;2:1;3:1;4:1;5:1
64,71,1780252415.308680,1:0;2:0;3:0;4:1;5:1
65,72,1780252416.338911,1:1;2:0;3:0;4:1;5:1
66,73,1780252417.385304,1:1;2:1;3:1;4:1;5:1
67,74,1780252418.392016,1:1;2:1;3:0;4:1;5:1
68,75,1780252419.553434,1:1;2:1;3:0;4:1;5:1
69,75,1780252420.600641,1:1;2:1;3:0;4:1;5:1
70,76,1780252421.754178,1:1;2:0;3:1;4:1;5:1
71,77,1780252423.007459,1:1;2:1;3:1;4:1;5:1
72,78,1780252423.748622,1:1;2:1;3:1;4:1;5:1
73,79,1780252424.434012,1:1;2:1;3:1;4:1;5:1
74,80,1780252425.326876,1:0;2:0;3:0;4:1;5:1
75,81,1780252426.967060,1:1;2:0;3:0;4:1;5:1
76,82,1780252428.196518,1:1;2:0;3:0;4:1;5:1
77,83,1780252428.916888,1:1;2:0;3:0;4:1;5:1
78,85,1780252429.919909,1:1;2:1;3:0;4:1;5:1
79,85,1780252430.877452,1:1;2:1;3:0;4:1;5:1
80,87,1780252432.312439,1:1;2:1;3:1;4:1;5:1
