cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
12,1780249110.681905,1,0,1.020000,903.467320,1
12,1780249110.681905,2,1,1.009918,473.758550,1
12,1780249110.681905,3,2,1.007280,144.219327,1
12,1780249110.681905,4,3,1.010000,497.443537,1
12,1780249110.681905,5,,1.008236,0.000000,1
13,1780249111.686571,1,0,1.020000,725.893350,1
13,1780249111.686571,2,1,1.010466,407.039138,1
13,1780249111.686571,3,2,1.007552,108.416391,1
13,1780249111.686571,4,3,1.010000,459.440349,1
13,1780249111.686571,5,,1.008472,0.000000,1
13,1780249112.794015,1,0,1.020000,907.643805,1
13,1780249112.794015,2,1,1.009257,489.348095,1
13,1780249112.794015,3,2,1.006442,172.185390,1
13,1780249112.794015,4,3,1.010000,506.161571,1
13,1780249112.794015,5,,1.008043,0.000000,1
15,1780249113.806547,1,0,1.020000,780.455882,1
15,1780249113.806547,2,1,1.010269,461.037745,1
15,1780249113.806547,3,2,1.007128,136.114814,1
15,1780249113.806547,4,3,1.010000,478.903249,1
15,1780249113.806547,5,,1.008376,0.000000,1
16,1780249114.806909,1,0,1.020000,848.313227,1
16,1780249114.806909,2,1,1.009676,503.959420,1
16,1780249114.806909,3,2,1.006454,141.195104,1
16,1780249114.806909,4,3,1.010000,469.916754,1
16,1780249114.806909,5,,1.008034,0.000000,1
16,1780249115.810641,1,0,1.020000,768.476230,1
16,1780249115.810641,2,1,1.010709,477.529283,1
16,1780249115.810641,3,2,1.007290,112.203786,1
16,1780249115.810641,4,3,1.010000,462.730250,1
16,1780249115.810641,5,,1.008181,0.000000,1
18,1780249116.814031,1,0,1.020000,919.179687,1
18,1780249116.814031,2,1,1.009587,490.453141,1
18,1780249116.814031,3,2,1.006870,124.256162,1
18,1780249116.814031,4,3,1.010000,452.517362,1
18,1780249116.814031,5,,1.008367,0.000000,1
19,1780249117.848947,1,0,1.020000,771.441113,1
19,1780249117.848947,2,1,1.010580,384.126160,1
19,1780249117.848947,3,2,1.008021,85.452916,1
19,1780249117.848947,4,3,1.010000,458.505661,1
19,1780249117.848947,5,,1.008218,0.000000,1
19,1780249118.868211,1,0,1.020000,851.496634,1
19,1780249118.868211,2,1,1.010351,512.164232,1
19,1780249118.868211,3,2,1.006778,144.755764,1
19,1780249118.868211,4,3,1.010000,489.706862,1
19,1780249118.868211,5,,1.007996,0.000000,1
21,1780249119.975947,1,0,1.020000,829.421708,1
21,1780249119.975947,2,1,1.010726,417.999635,1
21,1780249119.975947,3,2,1.008088,107.823590,1
21,1780249119.975947,4,3,1.010000,495.999803,1
21,1780249119.975947,5,,1.007961,0.000000,1
22,1780249120.976642,1,0,1.020000,863.156008,1
22,1780249120.976642,2,1,1.009737,465.198631,1
22,1780249120.976642,3,2,1.006760,128.050974,1
22,1780249120.976642,4,3,1.010000,460.045257,1
22,1780249120.976642,5,,1.008170,0.000000,1
23,1780249121.977893,1,0,1.020000,757.557589,1
23,1780249121.977893,2,1,1.011614,488.070729,1
23,1780249121.977893,3,2,1.008345,83.427380,1
23,1780249121.977893,4,3,1.010000,477.550404,1
23,1780249121.977893,5,,1.008005,0.000000,1
24,1780249123.254387,1,0,1.020000,767.208941,1
24,1780249123.254387,2,1,1.011048,360.990964,1
24,1780249123.254387,3,2,1.008417,74.855531,1
24,1780249123.254387,4,3,1.010000,455.713782,1
24,1780249123.254387,5,,1.008376,0.000000,1
25,1780249124.266527,1,0,1.020000,831.800663,1
25,1780249124.266527,2,1,1.009642,427.881684,1
25,1780249124.266527,3,2,1.007060,126.579538,1
25,1780249124.266527,4,3,1.010000,463.285221,1
25,1780249124.266527,5,,1.008414,0.000000,1
26,1780249125.822786,1,0,1.020000,784.270063,1
26,1780249125.822786,2,1,1.010425,437.471380,1
26,1780249125.822786,3,2,1.007709,103.632084,1
26,1780249125.822786,4,3,1.010000,472.146531,1
26,1780249125.822786,5,,1.008117,0.000000,1
28,1780249126.830833,1,0,1.020000,716.485155,1
28,1780249126.830833,2,1,1.010903,388.543041,1
28,1780249126.830833,3,2,1.007937,91.391868,1
28,1780249126.830833,4,3,1.010000,459.307733,1
28,1780249126.830833,5,,1.008299,0.000000,1
28,1780249127.897051,1,0,1.020000,802.787620,1
28,1780249127.897051,2,1,1.010422,495.354394,1
28,1780249127.897051,3,2,1.006686,137.329101,1
28,1780249127.897051,4,3,1.010000,464.380602,1
28,1780249127.897051,5,,1.008299,0.000000,1
29,1780249128.899954,1,0,1.020000,825.216616,1
29,1780249128.899954,2,1,1.010093,514.212689,1
29,1780249128.899954,3,2,1.006887,141.420516,1
29,1780249128.899954,4,3,1.010000,477.752493,1
