cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780246095.762136,1780246095.763676,1:1;2:1;3:1;4:1;5:1
0,0,1780246096.763164,1780246096.765082,1:1;2:1;3:1;4:1;5:1
0,0,1780246097.766922,1780246097.770083,1:1;2:1;3:1;4:1;5:1
0,0,1780246098.771676,1780246098.773650,1:1;2:1;3:1;4:1;5:1
0,0,1780246099.772521,1780246099.774071,1:1;2:1;3:1;4:1;5:1
1,6,1780246100.774490,1780246100.776073,1:1;2:1;3:1;4:1;5:1
2,7,1780246101.776873,1780246101.779256,1:1;2:1;3:1;4:1;5:1
3,8,1780246102.791492,1780246102.793954,1:1;2:1;3:1;4:1;5:1
4,9,1780246103.794908,1780246103.796707,1:1;2:1;3:1;4:1;5:1
5,10,1780246104.807036,1780246104.808875,1:1;2:1;3:1;4:1;5:1
6,11,1780246105.862124,1780246105.864033,1:1;2:1;3:1;4:1;5:1
93,98,1780246193.903163,1780246193.904479,1:1;2:1;3:1;4:1;5:1
