cmd_id,origin_cycle,ts_received,breaker_DT
0,0,1780246094.354376,1:1;2:1;3:1;4:1;5:1
0,0,1780246095.503934,1:1;2:1;3:1;4:1;5:1
0,0,1780246096.505245,1:1;2:1;3:1;4:1;5:1
0,0,1780246097.778250,1:1;2:1;3:1;4:1;5:1
0,0,1780246098.779426,1:1;2:1;3:1;4:1;5:1
0,0,1780246099.780576,1:1;2:1;3:1;4:1;5:1
0,0,1780246100.785142,1:1;2:1;3:1;4:1;5:1
1,6,1780246101.795092,1:1;2:1;3:1;4:1;5:1
2,7,1780246102.834766,1:1;2:1;3:1;4:1;5:1
3,8,1780246103.842256,1:1;2:1;3:1;4:1;5:1
4,9,1780246104.863821,1:1;2:1;3:1;4:1;5:1
5,10,1780246105.878630,1:1;2:1;3:1;4:1;5:1
92,97,1780246193.978539,1:1;2:1;3:1;4:1;5:1
