cmd_id,origin_cycle,ts_received,ts_sent,breaker_DT
0,0,1780246096.906266,1780246096.913391,1:1;2:1;3:1;4:1;5:1
0,0,1780246097.906806,1780246097.919345,1:1;2:1;3:1;4:1;5:1
0,0,1780246098.907433,1780246098.916408,1:1;2:1;3:1;4:1;5:1
0,0,1780246099.908433,1780246099.916951,1:1;2:1;3:1;4:1;5:1
1,6,1780246100.910439,1780246100.920283,1:1;2:1;3:1;4:1;5:1
2,7,1780246101.912049,1780246101.919699,1:1;2:1;3:1;4:1;5:1
3,8,1780246102.915191,1780246102.926331,1:1;2:1;3:1;4:1;5:1
4,9,1780246103.960310,1780246103.971543,1:1;2:1;3:1;4:1;5:1
5,10,1780246104.969989,1780246104.980916,1:1;2:1;3:1;4:1;5:1
6,11,1780246105.970173,1780246105.976669,1:1;2:1;3:1;4:1;5:1
