cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
7,1780259824.150398,1780259824.150730,1,1.017576,839.133805,0.984200,1
7,1780259824.182274,1780259824.183294,2,1.012280,399.865385,0.958400,1
7,1780259824.201817,1780259824.202118,3,1.008145,481.426032,0.932000,1
7,1780259824.206033,1780259824.206358,4,1.003957,523.284276,0.793700,1
7,1780259824.215754,1780259824.216123,5,1.006682,503.007443,0.951800,1
4,1780259828.948415,1780259828.948733,1,1.019232,738.433814,0.966900,1
4,1780259828.952173,1780259828.952456,2,1.010322,287.494064,0.915900,1
4,1780259828.955567,1780259828.956063,3,1.006210,444.813380,0.929000,1
4,1780259828.960953,1780259828.961252,4,1.013336,466.636220,0.892200,1
4,1780259828.965976,1780259828.966302,5,1.010111,467.140021,0.973600,1
5,1780259829.950068,1780259829.950629,1,1.021184,887.311323,0.976700,1
5,1780259829.955050,1780259829.955869,2,1.005002,430.082876,0.900500,1
5,1780259829.962877,1780259829.963392,3,1.009519,465.514894,0.942800,1
5,1780259829.971449,1780259829.972140,4,1.004926,515.217501,0.802800,1
5,1780259829.978892,1780259829.979370,5,1.004331,481.231049,0.956200,1
6,1780259830.951733,1780259830.952057,1,1.020916,828.331132,0.970900,1
6,1780259830.958472,1780259830.958853,2,1.011563,440.336648,0.926900,1
6,1780259830.963287,1780259830.963591,3,1.009926,368.224565,0.888700,1
6,1780259830.967380,1780259830.967661,4,1.008017,494.542962,0.845000,1
6,1780259830.974640,1780259830.975183,5,1.008670,501.928841,0.974100,1
7,1780259831.953148,1780259831.953418,1,1.018139,837.657393,0.984200,1
7,1780259831.963714,1780259831.964000,2,1.009968,401.940368,0.958400,1
7,1780259831.967880,1780259831.968159,3,1.010896,409.339308,0.967600,1
7,1780259831.972677,1780259831.973016,4,1.008658,458.431298,0.904000,1
7,1780259831.980712,1780259831.980993,5,1.005438,477.831382,0.972100,1
8,1780259832.953222,1780259832.953798,1,1.017576,911.300471,0.985100,1
8,1780259832.962536,1780259832.963359,2,1.011280,407.565385,0.949500,1
8,1780259832.968913,1780259832.969833,3,1.008145,481.426032,0.932000,1
8,1780259832.980860,1780259832.981456,4,1.003957,523.284276,0.793700,1
8,1780259832.986596,1780259832.987996,5,1.006682,503.007443,0.951800,1
9,1780259833.956598,1780259833.957164,1,1.021492,682.173247,0.951700,1
9,1780259833.963695,1780259833.964233,2,1.006606,320.875102,0.923200,1
