cmd_id,origin_cycle,ts_sent,bus,breaker_DT
10,12,1780260027.742155,1,0
10,12,1780260027.742155,2,0
10,12,1780260027.742155,3,0
10,12,1780260027.742155,4,1
10,12,1780260027.742155,5,1
11,13,1780260028.707781,1,1
11,13,1780260028.707781,2,1
11,13,1780260028.707781,3,1
11,13,1780260028.707781,4,1
11,13,1780260028.707781,5,1
12,14,1780260029.637740,1,1
12,14,1780260029.637740,2,1
12,14,1780260029.637740,3,1
12,14,1780260029.637740,4,1
12,14,1780260029.637740,5,1
13,15,1780260030.553447,1,0
13,15,1780260030.553447,2,0
13,15,1780260030.553447,3,0
13,15,1780260030.553447,4,1
13,15,1780260030.553447,5,1
14,16,1780260031.548466,1,0
14,16,1780260031.548466,2,0
14,16,1780260031.548466,3,0
14,16,1780260031.548466,4,1
14,16,1780260031.548466,5,1
15,17,1780260032.532183,1,1
15,17,1780260032.532183,2,0
15,17,1780260032.532183,3,0
15,17,1780260032.532183,4,1
15,17,1780260032.532183,5,1
16,18,1780260033.523840,1,1
16,18,1780260033.523840,2,0
16,18,1780260033.523840,3,0
16,18,1780260033.523840,4,1
16,18,1780260033.523840,5,1
17,19,1780260034.559065,1,1
17,19,1780260034.559065,2,1
17,19,1780260034.559065,3,0
17,19,1780260034.559065,4,1
17,19,1780260034.559065,5,1
18,20,1780260035.560663,1,1
18,20,1780260035.560663,2,1
18,20,1780260035.560663,3,0
18,20,1780260035.560663,4,1
18,20,1780260035.560663,5,1
19,21,1780260036.559963,1,1
19,21,1780260036.559963,2,1
19,21,1780260036.559963,3,1
19,21,1780260036.559963,4,1
19,21,1780260036.559963,5,1
20,22,1780260037.645890,1,1
20,22,1780260037.645890,2,1
20,22,1780260037.645890,3,1
20,22,1780260037.645890,4,1
20,22,1780260037.645890,5,1
21,23,1780260038.632084,1,1
21,23,1780260038.632084,2,0
21,23,1780260038.632084,3,0
21,23,1780260038.632084,4,1
21,23,1780260038.632084,5,1
22,24,1780260039.658345,1,1
22,24,1780260039.658345,2,0
22,24,1780260039.658345,3,0
22,24,1780260039.658345,4,1
22,24,1780260039.658345,5,1
23,25,1780260040.638452,1,1
23,25,1780260040.638452,2,1
23,25,1780260040.638452,3,0
23,25,1780260040.638452,4,1
23,25,1780260040.638452,5,1
24,26,1780260041.662462,1,1
24,26,1780260041.662462,2,1
24,26,1780260041.662462,3,0
24,26,1780260041.662462,4,1
24,26,1780260041.662462,5,1
25,27,1780260042.657170,1,1
25,27,1780260042.657170,2,1
25,27,1780260042.657170,3,1
25,27,1780260042.657170,4,1
25,27,1780260042.657170,5,1
26,28,1780260043.656891,1,1
26,28,1780260043.656891,2,1
26,28,1780260043.656891,3,1
26,28,1780260043.656891,4,1
26,28,1780260043.656891,5,1
27,29,1780260044.650715,1,0
27,29,1780260044.650715,2,0
27,29,1780260044.650715,3,0
27,29,1780260044.650715,4,1
27,29,1780260044.650715,5,1
28,30,1780260045.651740,1,0
28,30,1780260045.651740,2,0
28,30,1780260045.651740,3,0
28,30,1780260045.651740,4,1
28,30,1780260045.651740,5,1
29,31,1780260046.633368,1,1
29,31,1780260046.633368,2,0
29,31,1780260046.633368,3,0
29,31,1780260046.633368,4,1
29,31,1780260046.633368,5,1
30,32,1780260047.643182,1,1
30,32,1780260047.643182,2,0
30,32,1780260047.643182,3,0
30,32,1780260047.643182,4,1
30,32,1780260047.643182,5,1
31,33,1780260048.655303,1,1
31,33,1780260048.655303,2,1
31,33,1780260048.655303,3,0
31,33,1780260048.655303,4,1
31,33,1780260048.655303,5,1
32,34,1780260049.720406,1,1
32,34,1780260049.720406,2,1
32,34,1780260049.720406,3,0
32,34,1780260049.720406,4,1
32,34,1780260049.720406,5,1
33,35,1780260050.692619,1,1
33,35,1780260050.692619,2,1
33,35,1780260050.692619,3,1
33,35,1780260050.692619,4,1
33,35,1780260050.692619,5,1
34,36,1780260051.706458,1,1
34,36,1780260051.706458,2,1
34,36,1780260051.706458,3,1
34,36,1780260051.706458,4,1
34,36,1780260051.706458,5,1
35,38,1780260052.746101,1,1
35,38,1780260052.746101,2,1
35,38,1780260052.746101,3,1
35,38,1780260052.746101,4,1
35,38,1780260052.746101,5,1
36,39,1780260054.739377,1,1
36,39,1780260054.739377,2,0
36,39,1780260054.739377,3,0
36,39,1780260054.739377,4,1
36,39,1780260054.739377,5,1
37,40,1780260055.740265,1,1
37,40,1780260055.740265,2,0
37,40,1780260055.740265,3,0
37,40,1780260055.740265,4,1
37,40,1780260055.740265,5,1
38,41,1780260056.778646,1,1
38,41,1780260056.778646,2,1
38,41,1780260056.778646,3,0
38,41,1780260056.778646,4,1
38,41,1780260056.778646,5,1
39,43,1780260057.719861,1,1
39,43,1780260057.719861,2,1
39,43,1780260057.719861,3,0
39,43,1780260057.719861,4,1
39,43,1780260057.719861,5,1
40,44,1780260058.789871,1,1
40,44,1780260058.789871,2,1
40,44,1780260058.789871,3,1
40,44,1780260058.789871,4,1
40,44,1780260058.789871,5,1
41,45,1780260059.748384,1,1
41,45,1780260059.748384,2,1
41,45,1780260059.748384,3,1
41,45,1780260059.748384,4,1
41,45,1780260059.748384,5,1
42,47,1780260061.792592,1,0
42,47,1780260061.792592,2,0
42,47,1780260061.792592,3,0
42,47,1780260061.792592,4,1
42,47,1780260061.792592,5,1
43,49,1780260063.751046,1,1
43,49,1780260063.751046,2,0
43,49,1780260063.751046,3,0
43,49,1780260063.751046,4,1
43,49,1780260063.751046,5,1
44,50,1780260065.799003,1,1
44,50,1780260065.799003,2,1
44,50,1780260065.799003,3,0
44,50,1780260065.799003,4,1
44,50,1780260065.799003,5,1
45,51,1780260066.798989,1,1
45,51,1780260066.798989,2,1
45,51,1780260066.798989,3,0
45,51,1780260066.798989,4,1
45,51,1780260066.798989,5,1
46,52,1780260067.799441,1,1
46,52,1780260067.799441,2,1
46,52,1780260067.799441,3,1
46,52,1780260067.799441,4,1
46,52,1780260067.799441,5,1
47,53,1780260068.809221,1,1
47,53,1780260068.809221,2,1
47,53,1780260068.809221,3,1
47,53,1780260068.809221,4,1
47,53,1780260068.809221,5,1
48,54,1780260069.828955,1,0
48,54,1780260069.828955,2,0
48,54,1780260069.828955,3,0
48,54,1780260069.828955,4,1
48,54,1780260069.828955,5,1
49,55,1780260070.859011,1,0
49,55,1780260070.859011,2,0
49,55,1780260070.859011,3,0
49,55,1780260070.859011,4,1
49,55,1780260070.859011,5,1
50,56,1780260071.827256,1,1
50,56,1780260071.827256,2,0
50,56,1780260071.827256,3,0
50,56,1780260071.827256,4,1
50,56,1780260071.827256,5,1
51,57,1780260072.833471,1,1
51,57,1780260072.833471,2,0
51,57,1780260072.833471,3,0
51,57,1780260072.833471,4,1
51,57,1780260072.833471,5,1
52,58,1780260073.709641,1,1
52,58,1780260073.709641,2,1
52,58,1780260073.709641,3,0
52,58,1780260073.709641,4,1
52,58,1780260073.709641,5,1
53,59,1780260074.701225,1,1
53,59,1780260074.701225,2,1
53,59,1780260074.701225,3,0
53,59,1780260074.701225,4,1
53,59,1780260074.701225,5,1
54,60,1780260075.761012,1,1
54,60,1780260075.761012,2,1
54,60,1780260075.761012,3,1
54,60,1780260075.761012,4,1
54,60,1780260075.761012,5,1
55,61,1780260076.681267,1,1
55,61,1780260076.681267,2,1
55,61,1780260076.681267,3,1
55,61,1780260076.681267,4,1
55,61,1780260076.681267,5,1
56,62,1780260077.701355,1,0
56,62,1780260077.701355,2,0
56,62,1780260077.701355,3,0
56,62,1780260077.701355,4,1
56,62,1780260077.701355,5,1
57,63,1780260078.713795,1,1
57,63,1780260078.713795,2,0
57,63,1780260078.713795,3,0
57,63,1780260078.713795,4,1
57,63,1780260078.713795,5,1
58,64,1780260079.683437,1,1
58,64,1780260079.683437,2,0
58,64,1780260079.683437,3,0
58,64,1780260079.683437,4,1
58,64,1780260079.683437,5,1
59,65,1780260080.691458,1,1
59,65,1780260080.691458,2,1
59,65,1780260080.691458,3,0
59,65,1780260080.691458,4,1
59,65,1780260080.691458,5,1
60,66,1780260081.721345,1,1
60,66,1780260081.721345,2,1
60,66,1780260081.721345,3,0
60,66,1780260081.721345,4,1
60,66,1780260081.721345,5,1
61,67,1780260082.722885,1,1
61,67,1780260082.722885,2,1
61,67,1780260082.722885,3,1
61,67,1780260082.722885,4,1
61,67,1780260082.722885,5,1
62,68,1780260083.724669,1,1
62,68,1780260083.724669,2,1
62,68,1780260083.724669,3,1
62,68,1780260083.724669,4,1
62,68,1780260083.724669,5,1
63,69,1780260084.812706,1,0
63,69,1780260084.812706,2,0
63,69,1780260084.812706,3,0
63,69,1780260084.812706,4,1
63,69,1780260084.812706,5,1
64,70,1780260085.773892,1,0
64,70,1780260085.773892,2,0
64,70,1780260085.773892,3,0
64,70,1780260085.773892,4,1
64,70,1780260085.773892,5,1
65,72,1780260086.729176,1,1
65,72,1780260086.729176,2,0
65,72,1780260086.729176,3,0
65,72,1780260086.729176,4,1
65,72,1780260086.729176,5,1
66,73,1780260088.792552,1,1
66,73,1780260088.792552,2,1
66,73,1780260088.792552,3,0
66,73,1780260088.792552,4,1
66,73,1780260088.792552,5,1
67,75,1780260090.842609,1,1
67,75,1780260090.842609,2,1
67,75,1780260090.842609,3,1
67,75,1780260090.842609,4,1
67,75,1780260090.842609,5,1
68,76,1780260091.837755,1,1
68,76,1780260091.837755,2,1
68,76,1780260091.837755,3,1
68,76,1780260091.837755,4,1
68,76,1780260091.837755,5,1
69,77,1780260092.861287,1,0
69,77,1780260092.861287,2,0
69,77,1780260092.861287,3,0
69,77,1780260092.861287,4,1
69,77,1780260092.861287,5,1
70,78,1780260093.896764,1,0
70,78,1780260093.896764,2,0
70,78,1780260093.896764,3,0
70,78,1780260093.896764,4,1
70,78,1780260093.896764,5,1
71,79,1780260097.113959,1,0
71,79,1780260097.113959,2,0
71,79,1780260097.113959,3,0
71,79,1780260097.113959,4,1
71,79,1780260097.113959,5,1
72,80,1780260100.504423,1,0
72,80,1780260100.504423,2,0
72,80,1780260100.504423,3,0
72,80,1780260100.504423,4,1
72,80,1780260100.504423,5,1
73,81,1780260100.632946,1,1
73,81,1780260100.632946,2,1
73,81,1780260100.632946,3,1
73,81,1780260100.632946,4,1
73,81,1780260100.632946,5,1
74,83,1780260100.790858,1,1
74,83,1780260100.790858,2,0
74,83,1780260100.790858,3,1
74,83,1780260100.790858,4,1
74,83,1780260100.790858,5,1
75,86,1780260100.990590,1,1
75,86,1780260100.990590,2,0
75,86,1780260100.990590,3,0
75,86,1780260100.990590,4,1
75,86,1780260100.990590,5,1
76,88,1780260104.337647,1,1
76,88,1780260104.337647,2,1
76,88,1780260104.337647,3,0
76,88,1780260104.337647,4,1
76,88,1780260104.337647,5,1
77,89,1780260105.657327,1,1
77,89,1780260105.657327,2,1
77,89,1780260105.657327,3,0
77,89,1780260105.657327,4,1
77,89,1780260105.657327,5,1
78,90,1780260106.237250,1,1
78,90,1780260106.237250,2,1
78,90,1780260106.237250,3,0
78,90,1780260106.237250,4,1
78,90,1780260106.237250,5,1
79,91,1780260107.203797,1,1
79,91,1780260107.203797,2,1
79,91,1780260107.203797,3,1
79,91,1780260107.203797,4,1
79,91,1780260107.203797,5,1
80,92,1780260107.901303,1,1
80,92,1780260107.901303,2,1
80,92,1780260107.901303,3,1
80,92,1780260107.901303,4,1
80,92,1780260107.901303,5,1
