cmd_id,origin_cycle,ts_received,bus,breaker_DT
8,10,1780260027.449536,1,1
8,10,1780260027.449536,2,1
8,10,1780260027.449536,3,1
8,10,1780260027.449536,4,1
8,10,1780260027.449536,5,1
9,11,1780260028.450375,1,1
9,11,1780260028.450375,2,1
9,11,1780260028.450375,3,0
9,11,1780260028.450375,4,1
9,11,1780260028.450375,5,1
10,12,1780260029.450655,1,0
10,12,1780260029.450655,2,0
10,12,1780260029.450655,3,0
10,12,1780260029.450655,4,1
10,12,1780260029.450655,5,1
11,13,1780260030.454120,1,1
11,13,1780260030.454120,2,1
11,13,1780260030.454120,3,1
11,13,1780260030.454120,4,1
11,13,1780260030.454120,5,1
12,14,1780260031.455601,1,1
12,14,1780260031.455601,2,1
12,14,1780260031.455601,3,1
12,14,1780260031.455601,4,1
12,14,1780260031.455601,5,1
13,15,1780260032.455782,1,0
13,15,1780260032.455782,2,0
13,15,1780260032.455782,3,0
13,15,1780260032.455782,4,1
13,15,1780260032.455782,5,1
14,16,1780260033.458175,1,0
14,16,1780260033.458175,2,0
14,16,1780260033.458175,3,0
14,16,1780260033.458175,4,1
14,16,1780260033.458175,5,1
15,17,1780260034.458752,1,1
15,17,1780260034.458752,2,0
15,17,1780260034.458752,3,0
15,17,1780260034.458752,4,1
15,17,1780260034.458752,5,1
16,18,1780260035.461151,1,1
16,18,1780260035.461151,2,0
16,18,1780260035.461151,3,0
16,18,1780260035.461151,4,1
16,18,1780260035.461151,5,1
17,19,1780260036.461554,1,1
17,19,1780260036.461554,2,1
17,19,1780260036.461554,3,0
17,19,1780260036.461554,4,1
17,19,1780260036.461554,5,1
18,20,1780260037.463685,1,1
18,20,1780260037.463685,2,1
18,20,1780260037.463685,3,0
18,20,1780260037.463685,4,1
18,20,1780260037.463685,5,1
19,21,1780260038.464309,1,1
19,21,1780260038.464309,2,1
19,21,1780260038.464309,3,1
19,21,1780260038.464309,4,1
19,21,1780260038.464309,5,1
20,22,1780260039.465495,1,1
20,22,1780260039.465495,2,1
20,22,1780260039.465495,3,1
20,22,1780260039.465495,4,1
20,22,1780260039.465495,5,1
21,23,1780260040.466127,1,1
21,23,1780260040.466127,2,0
21,23,1780260040.466127,3,0
21,23,1780260040.466127,4,1
21,23,1780260040.466127,5,1
22,24,1780260041.466552,1,1
22,24,1780260041.466552,2,0
22,24,1780260041.466552,3,0
22,24,1780260041.466552,4,1
22,24,1780260041.466552,5,1
23,25,1780260042.466718,1,1
23,25,1780260042.466718,2,1
23,25,1780260042.466718,3,0
23,25,1780260042.466718,4,1
23,25,1780260042.466718,5,1
24,26,1780260043.468503,1,1
24,26,1780260043.468503,2,1
24,26,1780260043.468503,3,0
24,26,1780260043.468503,4,1
24,26,1780260043.468503,5,1
25,27,1780260044.469583,1,1
25,27,1780260044.469583,2,1
25,27,1780260044.469583,3,1
25,27,1780260044.469583,4,1
25,27,1780260044.469583,5,1
26,28,1780260045.470481,1,1
26,28,1780260045.470481,2,1
26,28,1780260045.470481,3,1
26,28,1780260045.470481,4,1
26,28,1780260045.470481,5,1
27,29,1780260046.471979,1,0
27,29,1780260046.471979,2,0
27,29,1780260046.471979,3,0
27,29,1780260046.471979,4,1
27,29,1780260046.471979,5,1
28,30,1780260047.472487,1,0
28,30,1780260047.472487,2,0
28,30,1780260047.472487,3,0
28,30,1780260047.472487,4,1
28,30,1780260047.472487,5,1
29,31,1780260048.476304,1,1
29,31,1780260048.476304,2,0
29,31,1780260048.476304,3,0
29,31,1780260048.476304,4,1
29,31,1780260048.476304,5,1
30,32,1780260049.478069,1,1
30,32,1780260049.478069,2,0
30,32,1780260049.478069,3,0
30,32,1780260049.478069,4,1
30,32,1780260049.478069,5,1
31,33,1780260050.478946,1,1
31,33,1780260050.478946,2,1
31,33,1780260050.478946,3,0
31,33,1780260050.478946,4,1
31,33,1780260050.478946,5,1
32,34,1780260051.479155,1,1
32,34,1780260051.479155,2,1
32,34,1780260051.479155,3,0
32,34,1780260051.479155,4,1
32,34,1780260051.479155,5,1
33,35,1780260052.482103,1,1
33,35,1780260052.482103,2,1
33,35,1780260052.482103,3,1
33,35,1780260052.482103,4,1
33,35,1780260052.482103,5,1
34,36,1780260053.482183,1,1
34,36,1780260053.482183,2,1
34,36,1780260053.482183,3,1
34,36,1780260053.482183,4,1
34,36,1780260053.482183,5,1
35,38,1780260054.483700,1,1
35,38,1780260054.483700,2,1
35,38,1780260054.483700,3,1
35,38,1780260054.483700,4,1
35,38,1780260054.483700,5,1
35,38,1780260055.484118,1,1
35,38,1780260055.484118,2,1
35,38,1780260055.484118,3,1
35,38,1780260055.484118,4,1
35,38,1780260055.484118,5,1
36,39,1780260056.486514,1,1
36,39,1780260056.486514,2,0
36,39,1780260056.486514,3,0
36,39,1780260056.486514,4,1
36,39,1780260056.486514,5,1
37,40,1780260057.487062,1,1
37,40,1780260057.487062,2,0
37,40,1780260057.487062,3,0
37,40,1780260057.487062,4,1
37,40,1780260057.487062,5,1
38,41,1780260058.488212,1,1
38,41,1780260058.488212,2,1
38,41,1780260058.488212,3,0
38,41,1780260058.488212,4,1
38,41,1780260058.488212,5,1
39,43,1780260059.488764,1,1
39,43,1780260059.488764,2,1
39,43,1780260059.488764,3,0
39,43,1780260059.488764,4,1
39,43,1780260059.488764,5,1
40,44,1780260060.490988,1,1
