cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
4,1780260117.568267,1,1,1.020000,736.985438,1
4,1780260117.568267,2,2,1.010911,456.292232,1
4,1780260117.568267,3,3,1.008989,109.121799,1
4,1780260117.568267,4,4,1.010000,468.436481,1
4,1780260117.568267,5,,1.007190,0.000000,1
5,1780260117.768437,1,1,1.020000,885.518552,1
5,1780260117.768437,2,2,1.009697,482.030345,1
5,1780260117.768437,3,3,1.008250,170.662681,1
5,1780260117.768437,4,4,1.010000,479.841548,1
5,1780260117.768437,5,,1.006842,0.000000,1
6,1780260117.973256,1,1,1.020000,830.442576,1
6,1780260117.973256,2,2,1.010010,401.223943,1
6,1780260117.973256,3,3,1.008586,166.043884,1
6,1780260117.973256,4,4,1.010000,502.400532,1
6,1780260117.973256,5,,1.006996,0.000000,1
8,1780260118.173688,1,1,1.020000,909.353434,1
8,1780260118.173688,2,2,1.010105,510.968160,1
8,1780260118.173688,3,3,1.008387,173.053584,1
8,1780260118.173688,4,4,1.010000,502.685575,1
8,1780260118.173688,5,,1.006629,0.000000,1
9,1780260119.185242,1,1,1.020000,682.070896,1
9,1780260119.185242,2,2,1.010979,365.314707,1
9,1780260119.185242,3,3,1.009226,83.242377,1
9,1780260119.185242,4,4,1.010000,464.460983,1
9,1780260119.185242,5,,1.007012,0.000000,1
10,1780260120.058874,1,1,1.020000,787.105581,1
10,1780260120.058874,2,2,1.010297,410.271809,1
10,1780260120.058874,3,3,1.008631,137.171269,1
10,1780260120.058874,4,4,1.010000,460.748004,1
10,1780260120.058874,5,,1.007540,0.000000,1
11,1780260121.197995,1,1,1.020000,758.085713,1
11,1780260121.197995,2,2,1.010973,387.915197,1
11,1780260121.197995,3,3,1.009394,84.728675,1
11,1780260121.197995,4,4,1.010000,469.230884,1
11,1780260121.197995,5,,1.007494,0.000000,1
4,1780260215.932797,1,1,1.020000,0.000000,0
4,1780260215.932797,2,2,0.000000,0.000000,0
4,1780260215.932797,3,3,0.000000,0.000000,0
4,1780260215.932797,4,4,0.000000,0.000000,0
4,1780260215.932797,5,,0.000000,0.000000,0
5,1780260216.448955,1,1,1.020000,427.061953,1
5,1780260216.448955,2,2,1.011925,0.000000,0
5,1780260216.448955,3,3,0.000000,0.000000,0
5,1780260216.448955,4,4,0.000000,0.000000,0
5,1780260216.448955,5,,0.000000,0.000000,0
