cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
1,1780260111.246954,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780260111.246954,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780260111.246954,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780260111.246954,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780260111.246954,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780260111.269407,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780260111.269407,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780260111.269407,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780260111.269407,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780260111.269407,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780260112.357487,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780260112.357487,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780260112.357487,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780260112.357487,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780260112.357487,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780260113.281263,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780260113.281263,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780260113.281263,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780260113.281263,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780260113.281263,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780260114.319647,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780260114.319647,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780260114.319647,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780260114.319647,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780260114.319647,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780260115.338714,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780260115.338714,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780260115.338714,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780260115.338714,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780260115.338714,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780260116.358893,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780260116.358893,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780260116.358893,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780260116.358893,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780260116.358893,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780260117.430065,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780260117.430065,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780260117.430065,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780260117.430065,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780260117.430065,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
9,1780260118.376236,1,1.020000,682.264784,-126.181937,-40.717026,0.951680,1
9,1780260118.376236,2,1.010985,319.639147,56.836948,23.669206,0.923151,1
9,1780260118.376236,3,1.009238,360.158078,62.393759,30.050384,0.900951,1
9,1780260118.376236,4,1.010000,464.858021,-80.000000,-40.023032,0.894324,1
9,1780260118.376236,5,1.007000,466.432873,86.010014,24.711145,0.961119,1
10,1780260119.373891,1,1.020000,792.652229,-149.062485,-38.845691,0.967681,1
10,1780260119.373891,2,1.010267,386.189504,69.070533,27.474817,0.929187,1
10,1780260119.373891,3,1.008606,411.659461,71.105429,34.668068,0.898856,1
10,1780260119.373891,4,1.010000,465.464265,-80.000000,-40.283097,0.893159,1
10,1780260119.373891,5,1.007529,462.505309,87.669778,14.012616,0.987466,1
11,1780260120.399165,1,1.020000,753.816903,-142.309806,-34.761525,0.971439,1
11,1780260120.399165,2,1.010931,380.013074,69.441062,23.135506,0.948730,1
11,1780260120.399165,3,1.009366,358.170242,65.134159,22.404469,0.945621,1
11,1780260120.399165,4,1.010000,457.938712,-80.000000,-36.951382,0.907837,1
11,1780260120.399165,5,1.007052,467.816682,86.634025,23.480506,0.965178,1
12,1780260121.406705,1,1.020000,895.289729,-171.356396,-30.141360,0.984880,1
12,1780260121.406705,2,1.010245,435.239576,79.685701,25.850530,0.951200,1
12,1780260121.406705,3,1.008714,423.885351,76.708492,27.428441,0.941615,1
12,1780260121.406705,4,1.010000,477.854777,-80.000000,-45.338039,0.870000,1
12,1780260121.406705,5,1.007181,496.286075,93.428519,18.456892,0.981040,1
1,1780260207.269886,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780260207.269886,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780260207.269886,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780260207.269886,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780260207.269886,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780260207.323364,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780260207.323364,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780260207.323364,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780260207.323364,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780260207.323364,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780260208.392884,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780260208.392884,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780260208.392884,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780260208.392884,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780260208.392884,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780260209.403084,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780260209.403084,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780260209.403084,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780260209.403084,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780260209.403084,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780260210.484124,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780260210.484124,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780260210.484124,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780260210.484124,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780260210.484124,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780260211.600899,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780260211.600899,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780260211.600899,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780260211.600899,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780260211.600899,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780260212.623806,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780260212.623806,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780260212.623806,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780260212.623806,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780260212.623806,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780260213.637532,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780260213.637532,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780260213.637532,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780260213.637532,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780260213.637532,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
9,1780260214.653299,1,1.020000,682.264784,-126.181937,-40.717026,0.951680,1
9,1780260214.653299,2,1.010985,319.639147,56.836948,23.669206,0.923151,1
9,1780260214.653299,3,1.009238,360.158078,62.393759,30.050384,0.900951,1
9,1780260214.653299,4,1.010000,464.858021,-80.000000,-40.023032,0.894324,1
9,1780260214.653299,5,1.007000,466.432873,86.010014,24.711145,0.961119,1
10,1780260215.651056,1,1.020000,792.652229,-149.062485,-38.845691,0.967681,1
10,1780260215.651056,2,1.010267,386.189504,69.070533,27.474817,0.929187,1
10,1780260215.651056,3,1.008606,411.659461,71.105429,34.668068,0.898856,1
10,1780260215.651056,4,1.010000,465.464265,-80.000000,-40.283097,0.893159,1
10,1780260215.651056,5,1.007529,462.505309,87.669778,14.012616,0.987466,1
11,1780260216.653957,1,1.020000,753.816903,-142.309806,-34.761525,0.971439,1
11,1780260216.653957,2,1.010931,380.013074,69.441062,23.135506,0.948730,1
11,1780260216.653957,3,1.009366,358.170242,65.134159,22.404469,0.945621,1
11,1780260216.653957,4,1.010000,457.938712,-80.000000,-36.951382,0.907837,1
11,1780260216.653957,5,1.007052,467.816682,86.634025,23.480506,0.965178,1
1,1780260302.835983,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780260302.835983,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780260302.835983,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780260302.835983,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780260302.835983,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780260302.879555,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780260302.879555,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780260302.879555,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780260302.879555,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
