cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
92,1780260108.655338,1780260108.655502,1,1.023000,765.600000,139.656231,52.565566,1
92,1780260108.656307,1780260108.656484,2,1.006000,396.233333,74.213986,16.124826,1
92,1780260108.656848,1780260108.657005,3,0.999000,376.466667,63.221036,33.727021,0
92,1780260108.657355,1780260108.657507,4,1.007000,478.300000,79.754081,45.390948,1
92,1780260108.657786,1780260108.657926,5,1.008000,488.233333,92.199234,17.064506,1
0,1780260112.954643,1780260112.954886,1,0.000000,0.000000,0.000000,0.000000,0
0,1780260112.955345,1780260112.955499,2,0.000000,0.000000,0.000000,0.000000,0
0,1780260112.955785,1780260112.955920,3,0.000000,0.000000,0.000000,0.000000,0
0,1780260112.956176,1780260112.956326,4,0.000000,0.000000,0.000000,0.000000,0
0,1780260112.956577,1780260112.956746,5,0.000000,0.000000,0.000000,0.000000,0
4,1780260113.957207,1780260113.957584,1,1.019000,738.433333,138.618230,36.580019,1
4,1780260113.958297,1780260113.958458,2,1.010000,287.466667,50.665256,22.204786,1
4,1780260113.958720,1780260113.958883,3,1.006000,444.800000,79.201204,31.550872,1
4,1780260113.959135,1780260113.959336,4,1.013000,466.633333,80.352748,40.675361,1
4,1780260113.959595,1780260113.959727,5,1.010000,467.133333,87.517743,20.518569,1
5,1780260114.958184,1780260114.958304,1,1.021000,887.300000,168.581814,37.042294,1
5,1780260114.958657,1780260114.958773,2,1.005000,430.066667,74.154733,35.809696,1
5,1780260114.959020,1780260114.959137,3,1.009000,465.500000,84.369162,29.831578,1
5,1780260114.959377,1780260114.959491,4,1.004000,515.200000,79.117079,58.761126,1
5,1780260114.959693,1780260114.959800,5,1.004000,481.200000,88.015950,26.943644,1
6,1780260115.959966,1780260115.960147,1,1.020000,828.300000,156.284406,38.549605,1
6,1780260115.960546,1780260115.960692,2,1.011000,440.333333,78.617443,31.832761,1
6,1780260115.968271,1780260115.968550,3,1.009000,368.200000,62.904750,32.453186,1
6,1780260115.968839,1780260115.968984,4,1.008000,494.533333,80.253896,50.789443,1
6,1780260115.969323,1780260115.969464,5,1.008000,501.900000,93.893296,21.795433,1
6,1780260117.074738,1780260117.075071,1,1.020000,828.300000,156.284406,38.549605,1
6,1780260117.076612,1780260117.077626,2,1.011000,440.333333,78.617443,31.832761,1
6,1780260117.082360,1780260117.082659,3,1.009000,368.200000,62.904750,32.453186,1
6,1780260117.083019,1780260117.083163,4,1.008000,494.533333,80.253896,50.789443,1
6,1780260117.083380,1780260117.083496,5,1.008000,501.900000,93.893296,21.795433,1
