timestamp,run,layer,source,destination,packet_loss_percent
2026-05-08 00:25:30.899441,1,field,h2,h3,0.0
2026-05-08 00:25:50.977300,2,field,h2,h3,0.0
2026-05-08 00:26:11.117581,3,field,h2,h3,0.0
2026-05-08 00:26:31.213248,1,system,h3,h4,0.0
2026-05-08 00:26:51.325708,2,system,h3,h4,0.0
2026-05-08 00:27:11.608820,3,system,h3,h4,0.0
