cycle_id,ts_sent,bus,V_sent,I_sent,P_bus,Q_bus,power_factor,breaker_actual
1,1780249099.118860,1,1.020000,741.291907,-141.111070,-28.998029,0.979531,1
1,1780249099.118860,2,1.011542,320.906592,60.000000,15.000000,0.970143,1
1,1780249099.118860,3,1.009743,378.419571,70.000000,20.000000,0.961524,1
1,1780249099.118860,4,1.010000,461.882952,-80.000000,-38.726580,0.900085,1
1,1780249099.118860,5,1.006642,494.644234,90.000000,30.000000,0.948683,1
2,1780249099.142249,1,1.020000,804.360270,-151.073882,-40.142854,0.966463,1
2,1780249099.142249,2,1.010061,398.556823,69.182804,33.113699,0.902001,1
2,1780249099.142249,3,1.008550,394.613696,68.250880,33.038210,0.900089,1
2,1780249099.142249,4,1.010000,488.221553,-80.000000,-49.258432,0.851527,1
2,1780249099.142249,5,1.007114,492.662348,92.364712,20.128586,0.977068,1
3,1780249100.144489,1,1.020000,841.937627,-157.965479,-42.638524,0.965448,1
3,1780249100.144489,2,1.009547,440.047820,76.765387,35.653007,0.906955,1
3,1780249100.144489,3,1.008058,428.586237,72.657655,38.685523,0.882682,1
3,1780249100.144489,4,1.010000,509.801014,-80.000000,-56.779331,0.815482,1
3,1780249100.144489,5,1.007131,468.318897,87.186380,21.769191,0.970214,1
4,1780249101.172769,1,1.020000,737.654575,-138.605651,-36.585947,0.966884,1
4,1780249101.172769,2,1.010899,287.950501,50.796079,22.261064,0.915907,1
4,1780249101.172769,3,1.008976,445.120125,79.496533,31.657385,0.929045,1
4,1780249101.172769,4,1.010000,465.985315,-80.000000,-40.505549,0.892161,1
4,1780249101.172769,5,1.007200,466.769034,87.204406,20.456943,0.973571,1
5,1780249102.176574,1,1.020000,887.031306,-168.374014,-36.956950,0.976748,1
5,1780249102.176574,2,1.009695,428.797316,74.282914,35.867403,0.900520,1
5,1780249102.176574,3,1.008253,464.754561,84.174578,29.753530,0.942833,1
5,1780249102.176574,4,1.010000,517.847389,-80.000000,-59.414516,0.802811,1
5,1780249102.176574,5,1.006829,481.945800,88.402505,27.055641,0.956219,1
6,1780249103.176006,1,1.020000,828.405488,-156.302664,-38.561184,0.970890,1
6,1780249103.176006,2,1.010011,441.306300,78.716392,31.866097,0.926928,1
6,1780249103.176006,3,1.008590,367.631390,62.782375,32.389276,0.888704,1
6,1780249103.176006,4,1.010000,491.969929,-80.000000,-50.620595,0.845039,1
6,1780249103.176006,5,1.007010,500.129602,93.474944,21.676946,0.974149,1
7,1780249104.173472,1,1.020000,838.769081,-160.430226,-28.847138,0.984216,1
7,1780249104.173472,2,1.010799,402.096055,74.213848,22.108274,0.958379,1
7,1780249104.173472,3,1.009240,408.954208,76.086843,19.860603,0.967580,1
7,1780249104.173472,4,1.010000,459.883204,-80.000000,-37.835054,0.903999,1
7,1780249104.173472,5,1.007117,475.998211,88.785344,21.431179,0.972082,1
8,1780249105.178120,1,1.020000,910.923821,-174.390578,-30.428815,0.985116,1
8,1780249105.178120,2,1.010099,409.802398,74.882140,24.750054,0.949482,1
8,1780249105.178120,3,1.008389,479.476223,85.851207,33.398299,0.931962,1
8,1780249105.178120,4,1.010000,523.765384,-80.000000,-61.305342,0.793740,1
8,1780249105.178120,5,1.006619,504.224864,92.045718,29.650982,0.951833,1
9,1780249106.228580,1,1.020000,682.264784,-126.181937,-40.717026,0.951680,1
9,1780249106.228580,2,1.010985,319.639147,56.836948,23.669206,0.923151,1
9,1780249106.228580,3,1.009238,360.158078,62.393759,30.050384,0.900951,1
9,1780249106.228580,4,1.010000,464.858021,-80.000000,-40.023032,0.894324,1
9,1780249106.228580,5,1.007000,466.432873,86.010014,24.711145,0.961119,1
10,1780249107.236289,1,1.020000,792.652229,-149.062485,-38.845691,0.967681,1
10,1780249107.236289,2,1.010267,386.189504,69.070533,27.474817,0.929187,1
10,1780249107.236289,3,1.008606,411.659461,71.105429,34.668068,0.898856,1
10,1780249107.236289,4,1.010000,465.464265,-80.000000,-40.283097,0.893159,1
10,1780249107.236289,5,1.007529,462.505309,87.669778,14.012616,0.987466,1
11,1780249108.257689,1,1.020000,753.816903,-142.309806,-34.761525,0.971439,1
11,1780249108.257689,2,1.010931,380.013074,69.441062,23.135506,0.948730,1
11,1780249108.257689,3,1.009366,358.170242,65.134159,22.404469,0.945621,1
11,1780249108.257689,4,1.010000,457.938712,-80.000000,-36.951382,0.907837,1
11,1780249108.257689,5,1.007052,467.816682,86.634025,23.480506,0.965178,1
12,1780249109.341149,1,1.020000,895.289729,-171.356396,-30.141360,0.984880,1
12,1780249109.341149,2,1.010245,435.239576,79.685701,25.850530,0.951200,1
12,1780249109.341149,3,1.008714,423.885351,76.708492,27.428441,0.941615,1
12,1780249109.341149,4,1.010000,477.854777,-80.000000,-45.338039,0.870000,1
12,1780249109.341149,5,1.007181,496.286075,93.428519,18.456892,0.981040,1
13,1780249110.370579,1,1.020000,723.536937,-134.492066,-41.022831,0.956494,1
13,1780249110.370579,2,1.010627,327.242695,56.871442,27.129086,0.902568,1
13,1780249110.370579,3,1.008884,399.712606,69.463591,32.832479,0.904097,1
13,1780249110.370579,4,1.010000,454.374220,-80.000000,-35.284370,0.914959,1
13,1780249110.370579,5,1.007553,459.424211,87.109828,13.780823,0.987716,1
95,1780249194.441607,1,1.020000,833.743875,-157.737530,-37.033352,0.973529,1
95,1780249194.441607,2,1.010104,411.529536,73.479060,29.552110,0.927776,1
95,1780249194.441607,3,1.008544,415.098871,72.851340,32.477146,0.913351,1
95,1780249194.441607,4,1.010000,499.432281,-80.000000,-53.257835,0.832413,1
95,1780249194.441607,5,1.006905,487.157135,90.059608,24.968918,0.963649,1
96,1780249195.439851,1,1.020000,792.429779,-151.216991,-29.132755,0.981943,1
96,1780249195.439851,2,1.011132,405.724775,75.487269,20.270277,0.965786,1
96,1780249195.439851,3,1.009644,339.761594,63.166166,16.782265,0.966471,1
96,1780249195.439851,4,1.010000,440.222219,-80.000000,-27.859997,0.944373,1
96,1780249195.439851,5,1.007299,484.178502,91.355851,16.987008,0.983148,1
97,1780249196.444619,1,1.020000,850.670027,-162.317926,-31.340650,0.981865,1
97,1780249196.444619,2,1.010481,395.711899,71.219259,27.050607,0.934839,1
97,1780249196.444619,3,1.008946,441.252879,82.013859,21.645201,0.966893,1
97,1780249196.444619,4,1.010000,459.014970,-80.000000,-37.442601,0.905709,1
97,1780249196.444619,5,1.007387,465.154883,87.700824,16.710066,0.982328,1
98,1780249197.533126,1,1.020000,782.160521,-148.085411,-34.283039,0.974233,1
98,1780249197.533126,2,1.010751,365.917526,66.145187,24.296046,0.938680,1
98,1780249197.533126,3,1.009113,401.822054,73.067235,25.090272,0.945792,1
98,1780249197.533126,4,1.010000,451.421030,-80.000000,-33.851633,0.920945,1
98,1780249197.533126,5,1.007433,464.221649,87.683955,15.841675,0.984069,1
99,1780249198.539065,1,1.020000,910.425736,-172.620648,-38.805115,0.975652,1
99,1780249198.539065,2,1.009348,429.575313,74.921931,34.801603,0.906933,1
99,1780249198.539065,3,1.007735,499.204752,86.448936,41.391050,0.901948,1
99,1780249198.539065,4,1.010000,525.892719,-80.000000,-61.976053,0.790530,1
99,1780249198.539065,5,1.007139,479.457493,89.647085,20.678519,0.974413,1
100,1780249199.534101,1,1.020000,825.502825,-155.366964,-39.966073,0.968471,1
100,1780249199.534101,2,1.009910,353.483259,61.369679,29.322436,0.902296,1
100,1780249199.534101,3,1.008060,496.805614,85.528585,42.299881,0.896366,1
100,1780249199.534101,4,1.010000,495.124588,-80.000000,-51.747009,0.839655,1
100,1780249199.534101,5,1.007394,462.272585,87.121199,16.798587,0.981913,1
101,1780249200.703693,1,1.020000,778.532014,-147.539014,-33.510953,0.975162,1
101,1780249200.703693,2,1.010848,322.157591,60.210165,14.977716,0.970426,1
101,1780249200.703693,3,1.008772,465.956870,81.035513,38.123788,0.904864,1
