cmd_id,origin_cycle,ts_sent,breaker_DT
78,88,1780250520.769174,1:1;2:1;3:1;4:1;5:1
79,89,1780250521.768051,1:1;2:1;3:1;4:1;5:1
80,90,1780250522.760388,1:1;2:1;3:1;4:1;5:1
81,91,1780250523.755586,1:1;2:1;3:1;4:1;5:1
82,92,1780250524.758253,1:1;2:1;3:1;4:1;5:1
83,93,1780250525.769259,1:1;2:1;3:1;4:1;5:1
84,94,1780250526.802202,1:1;2:1;3:1;4:1;5:1
85,95,1780250527.807092,1:1;2:1;3:1;4:1;5:1
86,96,1780250528.773848,1:1;2:1;3:1;4:1;5:1
87,97,1780250529.756554,1:1;2:1;3:1;4:1;5:1
88,98,1780250530.762018,1:1;2:1;3:1;4:1;5:1
89,99,1780250531.755979,1:1;2:1;3:1;4:1;5:1
90,100,1780250532.760241,1:1;2:1;3:1;4:1;5:1
91,101,1780250533.769823,1:1;2:1;3:1;4:1;5:1
92,102,1780250534.774621,1:1;2:1;3:1;4:1;5:1
93,103,1780250535.776312,1:1;2:1;3:1;4:1;5:1
94,104,1780250536.775902,1:1;2:1;3:1;4:1;5:1
95,105,1780250537.783817,1:1;2:1;3:1;4:1;5:1
96,106,1780250538.800825,1:1;2:1;3:1;4:1;5:1
97,107,1780250539.819155,1:1;2:1;3:1;4:1;5:1
98,108,1780250540.791776,1:1;2:1;3:1;4:1;5:1
