cmd_id,origin_cycle,ts_received,breaker_DT
77,87,1780250521.182244,1:1;2:1;3:1;4:1;5:1
78,88,1780250522.183223,1:1;2:1;3:1;4:1;5:1
79,89,1780250523.185347,1:1;2:1;3:1;4:1;5:1
80,90,1780250524.186000,1:1;2:1;3:1;4:1;5:1
81,91,1780250525.186268,1:1;2:1;3:1;4:1;5:1
82,92,1780250526.188256,1:1;2:1;3:1;4:1;5:1
83,93,1780250527.188403,1:1;2:1;3:1;4:1;5:1
84,94,1780250528.189651,1:1;2:1;3:1;4:1;5:1
85,95,1780250529.190875,1:1;2:1;3:1;4:1;5:1
86,96,1780250530.192265,1:1;2:1;3:1;4:1;5:1
87,97,1780250531.193075,1:1;2:1;3:1;4:1;5:1
88,98,1780250532.194085,1:1;2:1;3:1;4:1;5:1
89,99,1780250533.194985,1:1;2:1;3:1;4:1;5:1
90,100,1780250534.196730,1:1;2:1;3:1;4:1;5:1
91,101,1780250535.198667,1:1;2:1;3:1;4:1;5:1
92,102,1780250536.200480,1:1;2:1;3:1;4:1;5:1
93,103,1780250537.202121,1:1;2:1;3:1;4:1;5:1
94,104,1780250538.203026,1:1;2:1;3:1;4:1;5:1
95,105,1780250539.204285,1:1;2:1;3:1;4:1;5:1
96,106,1780250540.207575,1:1;2:1;3:1;4:1;5:1
97,107,1780250541.209270,1:1;2:1;3:1;4:1;5:1
