timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 02:03:17.760384,1,dos_light,field,h2,h3,0.0
2026-06-01 02:03:38.243533,1,dos_light,system,h3,h4,0.0
2026-06-01 02:04:47.551408,2,dos_light,field,h2,h3,0.0
2026-06-01 02:05:08.035118,2,dos_light,system,h3,h4,0.0
2026-06-01 02:06:18.175381,3,dos_light,field,h2,h3,0.0
2026-06-01 02:06:38.623860,3,dos_light,system,h3,h4,0.0
