timestamp,run,fase,layer,source,destination,latency_ms
2026-06-01 02:03:17.760237,1,dos_light,field,h2,h3,27.6
2026-06-01 02:03:17.760259,1,dos_light,field,h2,h3,0.342
2026-06-01 02:03:17.760264,1,dos_light,field,h2,h3,6.54
2026-06-01 02:03:17.760268,1,dos_light,field,h2,h3,0.09
2026-06-01 02:03:17.760271,1,dos_light,field,h2,h3,0.081
2026-06-01 02:03:17.760274,1,dos_light,field,h2,h3,0.082
2026-06-01 02:03:17.760277,1,dos_light,field,h2,h3,0.11
2026-06-01 02:03:17.760280,1,dos_light,field,h2,h3,0.084
2026-06-01 02:03:17.760283,1,dos_light,field,h2,h3,0.218
2026-06-01 02:03:17.760286,1,dos_light,field,h2,h3,0.081
2026-06-01 02:03:17.760290,1,dos_light,field,h2,h3,0.084
2026-06-01 02:03:17.760293,1,dos_light,field,h2,h3,0.089
2026-06-01 02:03:17.760296,1,dos_light,field,h2,h3,0.08
2026-06-01 02:03:17.760299,1,dos_light,field,h2,h3,0.223
2026-06-01 02:03:17.760302,1,dos_light,field,h2,h3,0.091
2026-06-01 02:03:17.760305,1,dos_light,field,h2,h3,0.08
2026-06-01 02:03:17.760308,1,dos_light,field,h2,h3,0.084
2026-06-01 02:03:17.760310,1,dos_light,field,h2,h3,0.246
2026-06-01 02:03:17.760313,1,dos_light,field,h2,h3,0.081
2026-06-01 02:03:17.760316,1,dos_light,field,h2,h3,0.06
2026-06-01 02:03:38.243402,1,dos_light,system,h3,h4,6.38
2026-06-01 02:03:38.243429,1,dos_light,system,h3,h4,0.439
2026-06-01 02:03:38.243434,1,dos_light,system,h3,h4,0.077
2026-06-01 02:03:38.243438,1,dos_light,system,h3,h4,0.155
2026-06-01 02:03:38.243467,1,dos_light,system,h3,h4,0.21
2026-06-01 02:03:38.243472,1,dos_light,system,h3,h4,0.078
2026-06-01 02:03:38.243477,1,dos_light,system,h3,h4,0.25
2026-06-01 02:03:38.243482,1,dos_light,system,h3,h4,0.262
2026-06-01 02:03:38.243486,1,dos_light,system,h3,h4,0.076
2026-06-01 02:03:38.243489,1,dos_light,system,h3,h4,0.189
2026-06-01 02:03:38.243493,1,dos_light,system,h3,h4,0.099
2026-06-01 02:03:38.243495,1,dos_light,system,h3,h4,0.093
2026-06-01 02:03:38.243499,1,dos_light,system,h3,h4,0.102
2026-06-01 02:03:38.243502,1,dos_light,system,h3,h4,0.053
2026-06-01 02:03:38.243505,1,dos_light,system,h3,h4,0.073
2026-06-01 02:03:38.243508,1,dos_light,system,h3,h4,0.069
2026-06-01 02:03:38.243511,1,dos_light,system,h3,h4,0.086
2026-06-01 02:03:38.243514,1,dos_light,system,h3,h4,0.071
2026-06-01 02:03:38.243517,1,dos_light,system,h3,h4,0.084
2026-06-01 02:03:38.243520,1,dos_light,system,h3,h4,0.082
2026-06-01 02:04:47.551285,2,dos_light,field,h2,h3,3.66
2026-06-01 02:04:47.551324,2,dos_light,field,h2,h3,0.33
2026-06-01 02:04:47.551332,2,dos_light,field,h2,h3,0.095
2026-06-01 02:04:47.551337,2,dos_light,field,h2,h3,0.102
2026-06-01 02:04:47.551342,2,dos_light,field,h2,h3,0.098
2026-06-01 02:04:47.551345,2,dos_light,field,h2,h3,0.108
2026-06-01 02:04:47.551349,2,dos_light,field,h2,h3,0.099
2026-06-01 02:04:47.551353,2,dos_light,field,h2,h3,0.093
2026-06-01 02:04:47.551357,2,dos_light,field,h2,h3,0.086
2026-06-01 02:04:47.551360,2,dos_light,field,h2,h3,0.094
2026-06-01 02:04:47.551364,2,dos_light,field,h2,h3,0.15
2026-06-01 02:04:47.551368,2,dos_light,field,h2,h3,0.209
2026-06-01 02:04:47.551372,2,dos_light,field,h2,h3,0.114
2026-06-01 02:04:47.551376,2,dos_light,field,h2,h3,0.218
2026-06-01 02:04:47.551379,2,dos_light,field,h2,h3,0.089
2026-06-01 02:04:47.551383,2,dos_light,field,h2,h3,0.094
2026-06-01 02:04:47.551387,2,dos_light,field,h2,h3,0.081
2026-06-01 02:04:47.551390,2,dos_light,field,h2,h3,0.1
2026-06-01 02:04:47.551394,2,dos_light,field,h2,h3,0.175
2026-06-01 02:04:47.551398,2,dos_light,field,h2,h3,0.083
2026-06-01 02:05:08.035012,2,dos_light,system,h3,h4,203.0
2026-06-01 02:05:08.035038,2,dos_light,system,h3,h4,0.489
2026-06-01 02:05:08.035045,2,dos_light,system,h3,h4,0.091
2026-06-01 02:05:08.035050,2,dos_light,system,h3,h4,0.093
2026-06-01 02:05:08.035053,2,dos_light,system,h3,h4,0.093
2026-06-01 02:05:08.035057,2,dos_light,system,h3,h4,0.083
2026-06-01 02:05:08.035061,2,dos_light,system,h3,h4,0.092
2026-06-01 02:05:08.035065,2,dos_light,system,h3,h4,0.081
2026-06-01 02:05:08.035069,2,dos_light,system,h3,h4,0.08
2026-06-01 02:05:08.035072,2,dos_light,system,h3,h4,0.097
2026-06-01 02:05:08.035076,2,dos_light,system,h3,h4,0.058
2026-06-01 02:05:08.035080,2,dos_light,system,h3,h4,0.08
2026-06-01 02:05:08.035083,2,dos_light,system,h3,h4,0.061
2026-06-01 02:05:08.035087,2,dos_light,system,h3,h4,0.096
2026-06-01 02:05:08.035090,2,dos_light,system,h3,h4,0.085
2026-06-01 02:05:08.035094,2,dos_light,system,h3,h4,0.098
2026-06-01 02:05:08.035098,2,dos_light,system,h3,h4,0.081
2026-06-01 02:05:08.035101,2,dos_light,system,h3,h4,0.098
2026-06-01 02:05:08.035106,2,dos_light,system,h3,h4,0.106
2026-06-01 02:05:08.035109,2,dos_light,system,h3,h4,0.081
2026-06-01 02:06:18.175281,3,dos_light,field,h2,h3,5.39
2026-06-01 02:06:18.175315,3,dos_light,field,h2,h3,0.584
2026-06-01 02:06:18.175321,3,dos_light,field,h2,h3,0.194
2026-06-01 02:06:18.175324,3,dos_light,field,h2,h3,0.091
2026-06-01 02:06:18.175327,3,dos_light,field,h2,h3,0.098
2026-06-01 02:06:18.175330,3,dos_light,field,h2,h3,0.094
2026-06-01 02:06:18.175333,3,dos_light,field,h2,h3,0.204
2026-06-01 02:06:18.175337,3,dos_light,field,h2,h3,0.094
2026-06-01 02:06:18.175340,3,dos_light,field,h2,h3,0.12
2026-06-01 02:06:18.175343,3,dos_light,field,h2,h3,0.117
2026-06-01 02:06:18.175346,3,dos_light,field,h2,h3,0.099
2026-06-01 02:06:18.175349,3,dos_light,field,h2,h3,0.086
2026-06-01 02:06:18.175352,3,dos_light,field,h2,h3,0.108
2026-06-01 02:06:18.175355,3,dos_light,field,h2,h3,0.095
2026-06-01 02:06:18.175358,3,dos_light,field,h2,h3,0.097
2026-06-01 02:06:18.175361,3,dos_light,field,h2,h3,0.267
2026-06-01 02:06:18.175364,3,dos_light,field,h2,h3,0.087
2026-06-01 02:06:18.175367,3,dos_light,field,h2,h3,0.104
2026-06-01 02:06:18.175370,3,dos_light,field,h2,h3,0.119
2026-06-01 02:06:18.175373,3,dos_light,field,h2,h3,0.116
2026-06-01 02:06:38.623768,3,dos_light,system,h3,h4,5.56
2026-06-01 02:06:38.623795,3,dos_light,system,h3,h4,0.264
2026-06-01 02:06:38.623800,3,dos_light,system,h3,h4,0.096
2026-06-01 02:06:38.623804,3,dos_light,system,h3,h4,0.083
2026-06-01 02:06:38.623807,3,dos_light,system,h3,h4,0.083
2026-06-01 02:06:38.623810,3,dos_light,system,h3,h4,0.071
2026-06-01 02:06:38.623813,3,dos_light,system,h3,h4,0.07
2026-06-01 02:06:38.623816,3,dos_light,system,h3,h4,0.091
2026-06-01 02:06:38.623819,3,dos_light,system,h3,h4,0.128
2026-06-01 02:06:38.623822,3,dos_light,system,h3,h4,0.159
2026-06-01 02:06:38.623825,3,dos_light,system,h3,h4,0.085
2026-06-01 02:06:38.623828,3,dos_light,system,h3,h4,0.091
2026-06-01 02:06:38.623831,3,dos_light,system,h3,h4,0.087
2026-06-01 02:06:38.623834,3,dos_light,system,h3,h4,0.059
2026-06-01 02:06:38.623837,3,dos_light,system,h3,h4,0.063
2026-06-01 02:06:38.623840,3,dos_light,system,h3,h4,0.089
2026-06-01 02:06:38.623843,3,dos_light,system,h3,h4,0.13
2026-06-01 02:06:38.623846,3,dos_light,system,h3,h4,0.131
