cycle_id,ts_received,bus,line,V_DT,I_line,breaker_actual
6,1780253811.653358,1,1,1.020000,830.442576,1
6,1780253811.653358,2,2,1.010010,401.223943,1
6,1780253811.653358,3,3,1.008586,166.043884,1
6,1780253811.653358,4,4,1.010000,502.400532,1
6,1780253811.653358,5,,1.006996,0.000000,1
7,1780253812.656390,1,1,1.020000,839.313751,1
7,1780253812.656390,2,2,1.010802,444.192838,1
7,1780253812.656390,3,3,1.009240,95.788033,1
7,1780253812.656390,4,4,1.010000,476.797802,1
7,1780253812.656390,5,,1.007112,0.000000,1
8,1780253813.658072,1,1,1.020000,909.353434,1
8,1780253813.658072,2,2,1.010105,510.968160,1
8,1780253813.658072,3,3,1.008387,173.053584,1
8,1780253813.658072,4,4,1.010000,502.685575,1
8,1780253813.658072,5,,1.006629,0.000000,1
9,1780253814.663579,1,1,1.020000,682.070896,1
9,1780253814.663579,2,2,1.010979,365.314707,1
9,1780253814.663579,3,3,1.009226,83.242377,1
9,1780253814.663579,4,4,1.010000,464.460983,1
9,1780253814.663579,5,,1.007012,0.000000,1
10,1780253815.670568,1,1,1.020000,787.105581,1
10,1780253815.670568,2,2,1.010297,410.271809,1
10,1780253815.670568,3,3,1.008631,137.171269,1
10,1780253815.670568,4,4,1.010000,460.748004,1
10,1780253815.670568,5,,1.007540,0.000000,1
11,1780253816.671975,1,1,1.020000,748.845706,1
11,1780253816.671975,2,2,1.010977,378.097674,1
11,1780253816.671975,3,3,1.009396,75.512852,1
11,1780253816.671975,4,4,1.010000,469.441420,1
11,1780253816.671975,5,,1.007042,0.000000,1
88,1780254091.334367,1,1,1.020000,713.600545,1
88,1780254091.334367,2,2,1.011007,394.790600,1
88,1780254091.334367,3,3,1.009406,110.642320,1
88,1780254091.334367,4,4,1.010000,510.446246,1
88,1780254091.334367,5,,1.006763,0.000000,1
89,1780254092.335707,1,1,1.020000,859.612815,1
89,1780254092.335707,2,2,1.010772,490.392660,1
89,1780254092.335707,3,3,1.009026,137.570642,1
89,1780254092.335707,4,4,1.010000,515.620969,1
89,1780254092.335707,5,,1.006634,0.000000,1
90,1780254093.336004,1,1,1.020000,673.327876,1
90,1780254093.336004,2,2,1.011360,392.160394,1
90,1780254093.336004,3,3,1.009620,77.017456,1
90,1780254093.336004,4,4,1.010000,491.383750,1
90,1780254093.336004,5,,1.006803,0.000000,1
91,1780254094.337868,1,1,1.020000,785.063961,1
91,1780254094.337868,2,2,1.010980,406.183696,1
91,1780254094.337868,3,3,1.009345,106.228213,1
91,1780254094.337868,4,4,1.010000,506.448204,1
91,1780254094.337868,5,,1.006644,0.000000,1
92,1780254095.338421,1,1,1.020000,776.332647,1
92,1780254095.338421,2,2,1.010851,379.859404,1
92,1780254095.338421,3,3,1.009060,106.039388,1
92,1780254095.338421,4,4,1.010000,470.017463,1
92,1780254095.338421,5,,1.007248,0.000000,1
93,1780254096.348569,1,1,1.020000,914.620708,1
93,1780254096.348569,2,2,1.009488,486.864940,1
93,1780254096.348569,3,3,1.007837,216.443516,1
93,1780254096.348569,4,4,1.010000,489.380620,1
93,1780254096.348569,5,,1.007093,0.000000,1
94,1780254097.350110,1,1,1.020000,768.587791,1
94,1780254097.350110,2,2,1.011101,484.749591,1
94,1780254097.350110,3,3,1.009011,103.109065,1
94,1780254097.350110,4,4,1.010000,454.786443,1
94,1780254097.350110,5,,1.007625,0.000000,1
95,1780254098.352584,1,1,1.020000,837.213219,1
