timestamp,iterasi_ke,run_id,bus,v_in,i_in,v_out,i_out,v_dt,breaker_cmd,breaker_fb
2026-05-05 11:09:31,1,20260505_104925,1,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 11:09:31,1,20260505_104925,2,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 11:09:31,1,20260505_104925,3,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 11:09:31,1,20260505_104925,4,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
2026-05-05 11:09:31,1,20260505_104925,5,0.000000,0.000000,0.000000,0.000000,1.000000,1,0
