timestamp,run,fase,layer,source,destination,throughput_Mbps,status,error,raw_output_tail
2026-05-12 23:32:35.322490,1,attack,field,h2,h3,5.24,ok,,
2026-05-12 23:32:42.818463,2,attack,field,h2,h3,5.21,ok,,
2026-05-12 23:32:51.343068,3,attack,field,h2,h3,4.87,ok,,
2026-05-12 23:32:59.325362,1,attack,system,h3,h4,4.72,ok,,
2026-05-12 23:33:06.828844,2,attack,system,h3,h4,4.62,ok,,
2026-05-12 23:33:14.154484,3,attack,system,h3,h4,4.78,ok,,
