timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-05-12 23:30:44.754224,1,attack,field,h2,h3,0.0
2026-05-12 23:31:04.959565,2,attack,field,h2,h3,0.0
2026-05-12 23:31:25.525085,3,attack,field,h2,h3,0.0
2026-05-12 23:31:46.018650,1,attack,system,h3,h4,0.0
2026-05-12 23:32:06.872234,2,attack,system,h3,h4,0.0
2026-05-12 23:32:27.599456,3,attack,system,h3,h4,0.0
