cmd_id,origin_cycle,ts_sent,bus,breaker_DT
1,4,1780259484.726847,1,1
1,4,1780259484.726847,2,1
1,4,1780259484.726847,3,1
1,4,1780259484.726847,4,1
1,4,1780259484.726847,5,1
2,5,1780259484.930630,1,1
2,5,1780259484.930630,2,1
2,5,1780259484.930630,3,1
2,5,1780259484.930630,4,1
2,5,1780259484.930630,5,1
3,6,1780259485.165343,1,1
3,6,1780259485.165343,2,1
3,6,1780259485.165343,3,1
3,6,1780259485.165343,4,1
3,6,1780259485.165343,5,1
4,7,1780259485.579953,1,1
4,7,1780259485.579953,2,1
4,7,1780259485.579953,3,1
4,7,1780259485.579953,4,1
4,7,1780259485.579953,5,1
5,8,1780259486.668288,1,1
5,8,1780259486.668288,2,1
5,8,1780259486.668288,3,1
5,8,1780259486.668288,4,1
5,8,1780259486.668288,5,1
6,9,1780259487.574608,1,1
6,9,1780259487.574608,2,1
6,9,1780259487.574608,3,1
6,9,1780259487.574608,4,1
6,9,1780259487.574608,5,1
7,10,1780259488.617629,1,1
7,10,1780259488.617629,2,1
7,10,1780259488.617629,3,1
7,10,1780259488.617629,4,1
7,10,1780259488.617629,5,1
8,11,1780259489.587172,1,1
8,11,1780259489.587172,2,1
8,11,1780259489.587172,3,1
8,11,1780259489.587172,4,1
8,11,1780259489.587172,5,1
1,4,1780259498.208087,1,1
1,4,1780259498.208087,2,1
1,4,1780259498.208087,3,1
1,4,1780259498.208087,4,1
1,4,1780259498.208087,5,1
2,5,1780259498.417224,1,1
2,5,1780259498.417224,2,1
2,5,1780259498.417224,3,1
2,5,1780259498.417224,4,1
2,5,1780259498.417224,5,1
3,6,1780259498.804157,1,1
3,6,1780259498.804157,2,1
3,6,1780259498.804157,3,1
3,6,1780259498.804157,4,1
3,6,1780259498.804157,5,1
4,7,1780259499.061196,1,1
4,7,1780259499.061196,2,1
4,7,1780259499.061196,3,1
4,7,1780259499.061196,4,1
4,7,1780259499.061196,5,1
5,8,1780259500.175764,1,1
5,8,1780259500.175764,2,1
5,8,1780259500.175764,3,1
5,8,1780259500.175764,4,1
5,8,1780259500.175764,5,1
6,9,1780259501.195778,1,1
6,9,1780259501.195778,2,1
6,9,1780259501.195778,3,1
6,9,1780259501.195778,4,1
6,9,1780259501.195778,5,1
7,10,1780259502.160040,1,1
7,10,1780259502.160040,2,1
7,10,1780259502.160040,3,1
7,10,1780259502.160040,4,1
7,10,1780259502.160040,5,1
8,11,1780259503.133324,1,1
8,11,1780259503.133324,2,1
8,11,1780259503.133324,3,1
8,11,1780259503.133324,4,1
8,11,1780259503.133324,5,1
1,4,1780259593.148317,1,1
1,4,1780259593.148317,2,1
1,4,1780259593.148317,3,1
1,4,1780259593.148317,4,1
1,4,1780259593.148317,5,1
2,5,1780259593.315559,1,1
2,5,1780259593.315559,2,1
2,5,1780259593.315559,3,1
2,5,1780259593.315559,4,1
2,5,1780259593.315559,5,1
3,6,1780259593.522376,1,1
3,6,1780259593.522376,2,1
3,6,1780259593.522376,3,1
3,6,1780259593.522376,4,1
3,6,1780259593.522376,5,1
4,7,1780259593.927188,1,1
4,7,1780259593.927188,2,1
4,7,1780259593.927188,3,1
4,7,1780259593.927188,4,1
4,7,1780259593.927188,5,1
5,8,1780259594.931684,1,1
5,8,1780259594.931684,2,1
5,8,1780259594.931684,3,1
5,8,1780259594.931684,4,1
5,8,1780259594.931684,5,1
6,9,1780259595.946023,1,1
6,9,1780259595.946023,2,1
6,9,1780259595.946023,3,1
6,9,1780259595.946023,4,1
6,9,1780259595.946023,5,1
7,10,1780259596.944403,1,1
7,10,1780259596.944403,2,1
7,10,1780259596.944403,3,1
7,10,1780259596.944403,4,1
7,10,1780259596.944403,5,1
8,11,1780259597.985205,1,1
8,11,1780259597.985205,2,1
8,11,1780259597.985205,3,1
8,11,1780259597.985205,4,1
8,11,1780259597.985205,5,1
1,4,1780259688.423248,1,1
1,4,1780259688.423248,2,1
1,4,1780259688.423248,3,1
1,4,1780259688.423248,4,1
1,4,1780259688.423248,5,1
2,5,1780259688.639702,1,1
2,5,1780259688.639702,2,1
2,5,1780259688.639702,3,1
2,5,1780259688.639702,4,1
2,5,1780259688.639702,5,1
3,6,1780259688.835425,1,1
3,6,1780259688.835425,2,1
3,6,1780259688.835425,3,1
3,6,1780259688.835425,4,1
3,6,1780259688.835425,5,1
4,7,1780259689.085601,1,1
4,7,1780259689.085601,2,1
4,7,1780259689.085601,3,1
4,7,1780259689.085601,4,1
4,7,1780259689.085601,5,1
5,8,1780259690.180639,1,1
5,8,1780259690.180639,2,1
5,8,1780259690.180639,3,1
5,8,1780259690.180639,4,1
5,8,1780259690.180639,5,1
6,10,1780259691.183443,1,1
6,10,1780259691.183443,2,1
6,10,1780259691.183443,3,1
6,10,1780259691.183443,4,1
6,10,1780259691.183443,5,1
7,11,1780259693.273310,1,1
7,11,1780259693.273310,2,1
7,11,1780259693.273310,3,1
7,11,1780259693.273310,4,1
7,11,1780259693.273310,5,1
88,94,1780259776.360861,1,1
88,94,1780259776.360861,2,1
88,94,1780259776.360861,3,1
88,94,1780259776.360861,4,1
88,94,1780259776.360861,5,1
89,95,1780259777.190113,1,1
89,95,1780259777.190113,2,1
89,95,1780259777.190113,3,1
89,95,1780259777.190113,4,1
89,95,1780259777.190113,5,1
