timestamp,run,fase,layer,source,destination,packet_loss_percent
2026-06-01 03:42:46.790393,1,dos_heavy,field,h2,h3,0.0
2026-06-01 03:43:06.884494,1,dos_heavy,system,h3,h4,0.0
2026-06-01 03:44:21.428634,2,dos_heavy,field,h2,h3,0.0
2026-06-01 03:44:41.491497,2,dos_heavy,system,h3,h4,0.0
2026-06-01 03:45:57.297491,3,dos_heavy,field,h2,h3,0.0
2026-06-01 03:46:17.468407,3,dos_heavy,system,h3,h4,0.0
