cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
12,1780253817.642116,1780253817.642217,1,1.020000,895.933333,171.483096,30.143034,1
12,1780253817.642686,1780253817.642790,2,1.014000,436.133333,80.146099,25.999881,1
12,1780253817.642969,1780253817.643055,3,1.010000,424.700000,76.952618,27.519672,1
12,1780253817.643199,1780253817.643281,4,1.005000,479.766667,79.922433,45.294130,1
12,1780253817.643423,1780253817.643500,5,1.009000,497.066667,93.740686,18.538652,1
0,1780253821.342316,1780253821.342408,1,0.000000,0.000000,0.000000,0.000000,0
0,1780253821.342687,1780253821.342770,2,0.000000,0.000000,0.000000,0.000000,0
0,1780253821.342965,1780253821.343042,3,0.000000,0.000000,0.000000,0.000000,0
0,1780253821.343186,1780253821.343255,4,0.000000,0.000000,0.000000,0.000000,0
0,1780253821.343412,1780253821.343480,5,0.000000,0.000000,0.000000,0.000000,0
0,1780253822.364220,1780253822.364334,1,0.000000,0.000000,0.000000,0.000000,0
0,1780253822.364716,1780253822.364866,2,0.000000,0.000000,0.000000,0.000000,0
0,1780253822.365088,1780253822.365192,3,0.000000,0.000000,0.000000,0.000000,0
0,1780253822.365414,1780253822.365529,4,0.000000,0.000000,0.000000,0.000000,0
0,1780253822.365721,1780253822.365818,5,0.000000,0.000000,0.000000,0.000000,0
4,1780253823.364652,1780253823.364762,1,1.019000,738.433333,138.618230,36.580019,1
4,1780253823.365102,1780253823.365190,2,1.010000,287.466667,50.665256,22.204786,1
4,1780253823.365340,1780253823.365423,3,1.006000,444.800000,79.201204,31.550872,1
4,1780253823.365566,1780253823.365647,4,1.013000,466.633333,80.352748,40.675361,1
4,1780253823.365791,1780253823.365868,5,1.010000,467.133333,87.517743,20.518569,1
5,1780253824.366185,1780253824.366367,1,1.021000,887.300000,168.581814,37.042294,1
5,1780253824.366688,1780253824.366819,2,1.005000,430.066667,74.154733,35.809696,1
5,1780253824.367002,1780253824.367101,3,1.009000,465.500000,84.369162,29.831578,1
5,1780253824.367264,1780253824.367355,4,1.004000,515.200000,79.117079,58.761126,1
5,1780253824.367509,1780253824.367594,5,1.004000,481.200000,88.015950,26.943644,1
6,1780253825.567265,1780253825.567359,1,1.020000,828.300000,156.284406,38.549605,1
6,1780253825.567682,1780253825.568174,2,1.011000,440.333333,78.617443,31.832761,1
6,1780253825.568668,1780253825.568966,3,1.009000,368.200000,62.904750,32.453186,1
6,1780253825.569269,1780253825.569362,4,1.008000,494.533333,80.253896,50.789443,1
6,1780253825.569526,1780253825.569607,5,1.008000,501.900000,93.893296,21.795433,1
7,1780253826.568395,1780253826.568513,1,1.018000,837.633333,159.896296,28.765790,1
7,1780253826.571942,1780253826.572062,2,1.009000,401.933333,74.053452,22.054432,1
7,1780253826.572728,1780253826.572883,3,1.010000,409.333333,76.216264,19.888073,1
7,1780253826.573306,1780253826.573427,4,1.008000,458.400000,79.584205,37.638087,1
7,1780253826.573829,1780253826.574148,5,1.005000,477.800000,88.935769,21.460117,1
8,1780253827.569507,1780253827.569607,1,1.017000,911.300000,173.946604,30.368264,1
8,1780253827.570370,1780253827.570472,2,1.011000,407.533333,74.535398,24.630596,1
8,1780253827.571531,1780253827.571632,3,1.008000,481.400000,86.165982,33.510272,1
8,1780253827.573100,1780253827.573205,4,1.003000,523.266667,79.365854,60.827761,1
8,1780253827.574106,1780253827.574200,5,1.006000,503.000000,91.762445,29.570622,1
