cycle_id,ts_received,ts_sent,bus,V_received,I_received,P_sent,Q_sent,breaker_actual
0,1780253912.846059,1780253912.846144,1,0.000000,0.000000,0.000000,0.000000,0
0,1780253912.846779,1780253912.846861,2,0.000000,0.000000,0.000000,0.000000,0
0,1780253912.847040,1780253912.847118,3,0.000000,0.000000,0.000000,0.000000,0
0,1780253912.847259,1780253912.847327,4,0.000000,0.000000,0.000000,0.000000,0
0,1780253912.847465,1780253912.847531,5,0.000000,0.000000,0.000000,0.000000,0
0,1780253913.875972,1780253913.876083,1,0.000000,0.000000,0.000000,0.000000,0
0,1780253913.876441,1780253913.876546,2,0.000000,0.000000,0.000000,0.000000,0
0,1780253913.876706,1780253913.876801,3,0.000000,0.000000,0.000000,0.000000,0
0,1780253913.876953,1780253913.877038,4,0.000000,0.000000,0.000000,0.000000,0
0,1780253913.877179,1780253913.877259,5,0.000000,0.000000,0.000000,0.000000,0
4,1780253914.884633,1780253914.884804,1,1.019000,738.433333,138.618230,36.580019,1
4,1780253914.885235,1780253914.885370,2,1.010000,287.466667,50.665256,22.204786,1
4,1780253914.885602,1780253914.886425,3,1.006000,444.800000,79.201204,31.550872,1
4,1780253914.886678,1780253914.886817,4,1.013000,466.633333,80.352748,40.675361,1
4,1780253914.887026,1780253914.887133,5,1.010000,467.133333,87.517743,20.518569,1
5,1780253915.942432,1780253915.942539,1,1.021000,887.300000,168.581814,37.042294,1
5,1780253915.942844,1780253915.942935,2,1.005000,430.066667,74.154733,35.809696,1
5,1780253915.943092,1780253915.943195,3,1.009000,465.500000,84.369162,29.831578,1
5,1780253915.943345,1780253915.943428,4,1.004000,515.200000,79.117079,58.761126,1
5,1780253915.943768,1780253915.943871,5,1.004000,481.200000,88.015950,26.943644,1
6,1780253916.960181,1780253916.960319,1,1.020000,828.300000,156.284406,38.549605,1
6,1780253916.960987,1780253916.961642,2,1.011000,440.333333,78.617443,31.832761,1
6,1780253916.962626,1780253916.962723,3,1.009000,368.200000,62.904750,32.453186,1
6,1780253916.962888,1780253916.962984,4,1.008000,494.533333,80.253896,50.789443,1
6,1780253916.963126,1780253916.963206,5,1.008000,501.900000,93.893296,21.795433,1
7,1780253918.217665,1780253918.217789,1,1.018000,837.633333,159.896296,28.765790,1
7,1780253918.218134,1780253918.218250,2,1.009000,401.933333,74.053452,22.054432,1
7,1780253918.218478,1780253918.218587,3,1.010000,409.333333,76.216264,19.888073,1
7,1780253918.218790,1780253918.218893,4,1.008000,458.400000,79.584205,37.638087,1
7,1780253918.219081,1780253918.219182,5,1.005000,477.800000,88.935769,21.460117,1
8,1780253919.219958,1780253919.220076,1,1.017000,911.300000,173.946604,30.368264,1
