cycle_id,ts_received,ts_sent,bus,V_sent,I_sent,power_factor,breaker_actual
6,1780254513.014390,1780254513.014750,1,1.019232,829.167147,0.970900,1
6,1780254515.070590,1780254515.070913,2,1.009322,409.327397,0.949500,1
6,1780254516.410297,1780254516.410846,3,1.006210,359.846714,0.901000,1
6,1780254517.654076,1780254517.654636,4,1.013336,466.102887,0.893200,1
6,1780254518.917199,1780254518.918346,5,1.010111,496.673354,0.981000,1
14,1780254521.538250,1780254521.539861,1,1.021184,901.677990,0.980000,1
14,1780254522.667518,1780254522.671123,2,1.006002,328.516210,0.919700,1
14,1780254523.772338,1780254523.773232,3,1.009519,506.348227,0.925900,1
14,1780254524.877116,1780254524.877725,4,1.004926,476.117501,0.868400,1
14,1780254525.850727,1780254525.851247,5,1.004331,452.364383,0.978800,1
21,1780254528.017286,1780254528.017792,1,1.020916,830.964466,0.983000,1
21,1780254528.860630,1780254528.861521,2,1.012563,413.403315,0.969600,1
21,1780254529.752957,1780254529.753658,3,1.008926,468.257898,0.927700,1
21,1780254530.742387,1780254530.743851,4,1.008017,472.476295,0.884700,1
21,1780254531.791597,1780254531.792220,5,1.008670,457.162175,0.980400,1
27,1780254534.147729,1780254534.148833,1,1.018139,843.857393,0.977800,1
27,1780254534.951241,1780254534.952946,2,1.009968,329.540368,0.947100,1
27,1780254535.703337,1780254535.703865,3,1.010896,387.105974,0.899800,1
27,1780254536.433507,1780254536.439425,4,1.008658,481.764632,0.860400,1
27,1780254537.010728,1780254537.011572,5,1.005438,478.231382,0.981400,1
31,1780254538.338296,1780254538.338952,1,1.017576,786.767138,0.965600,1
31,1780254538.868719,1780254538.869783,2,1.011280,419.098719,0.915200,1
31,1780254539.512667,1780254539.513683,3,1.008145,526.459365,0.888900,1
31,1780254540.228492,1780254540.229003,4,1.003957,490.084276,0.847500,1
31,1780254540.826351,1780254540.827714,5,1.006682,482.640776,0.961100,1
35,1780254542.251029,1780254542.251449,1,1.021492,955.939913,0.991900,1
35,1780254542.872871,1780254542.873751,2,1.005606,430.941769,0.966900,1
35,1780254543.562198,1780254543.562738,3,1.010008,424.885429,0.885300,1
35,1780254544.144482,1780254544.144988,4,1.014322,451.776699,0.921300,1
35,1780254544.790799,1780254544.792167,5,1.007358,495.851248,0.989800,1
39,1780254546.225504,1780254546.226875,1,1.021846,735.149028,0.972300,1
39,1780254546.742576,1780254546.743129,2,1.009642,356.469485,0.959800,1
39,1780254547.369999,1780254547.371305,3,1.006097,361.336652,0.896700,0
39,1780254548.160723,1780254548.161993,4,1.013867,438.552312,0.941400,1
39,1780254548.745401,1780254548.746815,5,1.002627,476.992360,0.984100,1
43,1780254550.251465,1780254550.251993,1,1.024330,781.034412,0.912500,1
43,1780254550.952798,1780254550.953327,2,1.005300,285.389314,0.936700,1
43,1780254551.515162,1780254551.516050,3,1.010072,481.362274,0.969600,1
43,1780254552.027873,1780254552.028418,4,1.006641,472.766057,0.882100,1
43,1780254552.561007,1780254552.562845,5,1.010305,483.735878,0.956300,1
46,1780254553.805234,1780254553.806566,1,1.020737,868.318211,0.986600,1
46,1780254554.336420,1780254554.337117,2,1.014782,419.928543,0.924000,1
46,1780254554.819774,1780254554.820590,3,1.010556,431.821606,0.964500,1
46,1780254555.342126,1780254555.354130,4,1.005295,469.355934,0.889400,1
46,1780254555.956756,1780254555.960618,5,1.009865,502.361102,0.958100,1
50,1780254557.067270,1780254557.067806,1,1.014078,719.616147,0.965700,1
50,1780254557.540720,1780254557.541582,2,1.013527,350.316512,0.922100,1
50,1780254557.968735,1780254557.969068,3,1.007448,431.862625,0.880900,1
50,1780254558.425292,1780254558.426866,4,1.006066,475.615159,0.878600,1
50,1780254558.970401,1780254558.972064,5,1.009656,453.141459,0.985300,1
53,1780254560.353711,1780254560.355130,1,1.020975,0.974746,1.000000,0
53,1780254560.795564,1780254560.796159,2,1.010361,426.418490,0.943600,0
53,1780254561.288004,1780254561.288800,3,1.006015,474.111229,0.932400,0
53,1780254561.942028,1780254561.943288,4,1.013125,510.806865,0.813900,1
53,1780254562.478503,1780254562.479311,5,1.004359,473.419683,0.955100,1
56,1780254563.776002,1780254563.777279,1,1.024396,0.000000,1.000000,1
56,1780254564.457247,1780254564.458338,2,1.009860,417.397878,0.921300,0
56,1780254564.940909,1780254564.942326,3,1.007553,474.286334,0.932400,0
56,1780254565.396677,1780254565.397346,4,1.014214,509.226262,0.813900,1
56,1780254566.045518,1780254566.047179,5,1.010782,470.097517,0.955100,1
60,1780254567.316515,1780254567.316877,1,1.017639,385.313949,0.929900,1
60,1780254567.807111,1780254567.807679,2,1.018386,385.655170,0.932000,0
60,1780254568.245943,1780254568.246493,3,1.009036,474.946868,0.932400,0
60,1780254568.814337,1780254568.815525,4,1.010457,511.629587,0.813900,1
60,1780254569.327064,1780254569.327636,5,1.006471,472.416154,0.955100,1
63,1780254570.676389,1780254570.676686,1,1.021718,311.267926,0.955300,1
63,1780254571.245979,1780254571.246657,2,1.010292,395.315484,0.953700,1
63,1780254571.746898,1780254571.748063,3,1.011032,418.220747,0.886300,0
63,1780254572.337286,1780254572.338044,4,1.008717,510.207840,0.813900,1
63,1780254572.831789,1780254572.832295,5,1.006961,473.385677,0.955100,1
67,1780254574.066037,1780254574.067696,1,1.018990,810.112072,0.935600,1
67,1780254574.586136,1780254574.586675,2,1.014512,418.686314,0.949200,1
67,1780254575.155208,1780254575.155857,3,1.002628,451.132512,0.921800,0
67,1780254575.820527,1780254575.820965,4,1.011195,511.124527,0.813900,1
